volume,class_1,class_2,class_3
94,0,6,7
80,0,44,3
77,0,13,4
93,1,8,3
9,1,24,6
7,1,31,7
6,1,35,5
21,2,2,0
24,2,47,1
23,2,48,1
77,2,2,1
13,3,29,4
17,3,16,2
12,3,26,9
24,3,39,5
6,3,26,3
99,3,27,8
99,4,10,3
15,4,12,7
6,4,14,9
6,4,32,2
4,5,5,4
93,5,20,4
6,5,29,4
92,5,28,5
94,6,4,3
12,6,17,8
85,6,34,6
20,6,18,3
9,6,15,8
81,7,35,4
82,7,6,0
93,7,39,6
88,7,7,2
11,7,19,2
99,8,7,0
99,8,12,1
25,8,41,9
1,8,26,5
92,8,45,8
94,9,37,7
93,9,30,2
8,9,42,5
18,9,23,6
83,9,17,4
10,9,24,0
20,9,42,9
6,9,40,5
93,10,32,4
91,10,9,2
21,10,33,4
82,11,37,9
23,11,25,3
97,12,25,6
83,12,17,9
81,12,18,5
88,12,2,4
81,13,47,8
86,13,5,6
8,13,19,5
4,13,4,2
89,14,48,9
100,14,13,4
1,14,22,7
86,14,28,6
86,15,17,6
84,15,31,3
24,15,5,5
96,15,18,2
19,16,5,8
84,17,16,0
6,17,48,3
92,17,19,1
80,17,4,8
9,18,40,0
4,18,8,2
97,18,40,0
24,18,34,8
21,18,2,7
18,18,20,7
7,19,33,8
87,19,33,1
84,19,10,4
12,20,11,3
14,20,13,1
6,20,22,1
83,20,48,7
6,20,3,1
6,21,21,2
85,21,13,9
24,21,23,2
75,21,21,9
5,22,46,5
86,23,45,2
76,23,44,8
96,23,6,6
2,23,1,0
2,24,10,2
14,24,31,7
24,24,25,2
16,25,45,4
5,25,22,5
7,25,0,4
94,25,34,0
7,25,49,1
91,25,46,0
92,26,43,9
15,26,29,8
8,26,4,7
80,26,23,0
8,26,23,1
97,26,10,9
85,27,36,1
9,27,27,6
93,27,36,8
77,27,14,9
14,28,18,8
91,28,30,4
2,28,41,5
1,28,22,1
83,29,14,6
85,29,42,8
3,29,15,3
9,29,32,9
7,29,41,2
79,29,11,3
83,29,16,6
92,29,37,2
15,30,9,8
77,30,28,2
4,30,43,2
5,30,1,3
19,31,8,2
9,31,44,7
6,31,30,4
91,31,37,5
80,31,11,0
98,31,38,5
15,31,11,4
85,32,21,7
8,32,14,6
99,32,0,5
97,33,38,1
8,33,36,0
16,33,9,1
80,33,7,3
17,34,29,9
90,35,8,0
96,35,24,1
5,35,0,8
87,36,31,6
91,36,15,0
94,37,24,6
18,37,27,8
91,37,34,1
15,38,6,9
13,38,44,4
97,38,45,0
92,38,38,3
4,38,39,6
81,39,9,1
87,39,1,5
79,39,27,4
79,39,20,9
5,40,25,6
11,40,47,0
79,40,15,9
25,40,20,7
98,40,35,7
97,40,36,6
19,40,1,2
14,40,49,5
78,40,46,3
95,41,30,7
10,41,26,5
20,41,46,0
4,42,28,3
7,42,21,7
6,42,43,4
95,43,19,8
76,43,3,7
89,44,3,7
17,44,16,5
1,44,40,7
1,45,35,5
22,45,12,6
21,45,47,0
76,46,33,7
93,46,3,1
6,46,7,6
90,46,49,8
92,46,12,0
76,46,42,9
91,47,49,8
95,47,32,3
100,47,38,3
78,47,41,1
13,48,43,9
25,48,0,3
5,49,39,9
