volume,class_1,class_2,class_3,class_4
4.69,4,44,13,23
3.57,1,10,19,28
1.9,15,43,19,17
4.07,12,41,6,16
4.65,3,17,10,18
2.85,15,26,19,11
4.44,4,17,26,5
2.77,10,1,9,9
2.45,8,4,15,14
2.97,4,40,22,9
3.22,1,35,1,34
2.26,13,0,12,5
2.48,4,18,5,1
1.6,11,14,12,3
1.11,8,18,22,23
2.01,6,47,21,13
1.38,15,37,21,3
2.58,0,0,6,20
4.39,12,19,0,2
2.01,10,45,10,34
3.97,16,46,0,25
4.73,12,2,27,17
1.04,7,44,0,22
1.63,9,42,7,11
2.5,9,27,3,2
1.21,4,7,15,20
2.23,3,39,25,7
1.34,2,15,19,2
2.55,6,1,18,0
3.55,8,38,13,20
4.92,10,17,26,0
2.5,15,5,17,16
4.15,10,39,20,2
1.4,3,23,10,28
1.08,18,33,6,34
3.19,3,18,24,13
2.62,12,14,14,18
1.27,12,2,13,26
4.8,0,21,13,28
4.78,8,35,25,34
4.85,5,20,2,5
3.71,15,43,6,4
1.25,18,12,25,35
2.87,10,27,5,34
4.68,17,42,21,24
3.39,5,40,23,30
4.58,2,41,1,15
2.29,13,0,0,33
3.32,16,22,0,35
1.27,0,42,26,29
1.62,11,20,26,29
3.19,3,26,27,26
4.28,17,23,9,31
1.86,4,7,20,36
2.31,5,23,19,15
1.3,15,1,19,16
1.15,9,23,9,31
1.09,5,39,3,10
4.2,2,36,19,4
3.19,18,41,26,23
2.42,17,33,18,35
1.07,6,42,27,4
1.45,12,0,10,4
2.73,18,6,19,36
4.28,15,28,19,30
1.25,1,26,20,9
2.99,5,35,28,25
4.06,17,14,7,12
3.76,18,32,6,17
4.73,16,0,23,7
2.53,7,40,10,1
2.5,7,2,10,28
2.18,17,34,10,21
2.99,12,2,22,13
1.17,5,13,22,27
3.89,3,47,20,19
2.83,1,32,2,2
4.13,1,2,15,15
3.95,17,14,24,2
4.69,12,17,23,36
2.72,3,1,19,0
1.62,3,45,8,5
4.62,14,34,20,27
1.48,7,4,14,25
2.07,3,44,19,30
4.84,14,40,14,2
3.3,5,21,0,0
4.71,6,9,10,33
4.57,10,30,21,0
3.7,14,21,12,36
4.41,6,26,25,16
4.32,18,33,8,11
4.5,13,9,21,5
2.7,2,27,10,0
1.04,7,45,14,19
4.64,12,23,2,12
2.9,14,7,14,35
4.81,18,11,28,3
4.57,1,37,6,27
4.22,16,31,5,20
2.75,17,44,24,34
4.15,16,35,26,0
3.22,18,41,19,9
3.87,18,43,13,6
2.94,13,14,20,12
4.44,0,12,5,12
1.6,16,10,6,15
4.98,0,26,12,18
2.92,5,33,3,28
2.69,13,32,4,7
1.1,4,31,12,14
2.8,5,19,11,32
2.97,1,41,24,12
4.45,1,36,8,13
4.29,1,1,24,4
2.16,0,9,7,32
4.05,4,35,13,36
1.45,10,16,23,4
4.49,12,21,19,32
3.55,2,26,8,26
3.76,7,28,16,22
4.85,8,5,5,5
4.53,2,36,6,16
1.49,12,11,11,23
1.05,14,0,4,15
5.59,18,22,13,26
5.72,17,46,12,8
9.87,7,10,24,22
7.97,18,43,15,33
9.18,3,18,0,11
7.77,15,38,16,19
6.29,0,21,3,20
8.69,16,27,22,3
8.38,4,28,16,14
6.56,15,30,3,25
6.71,7,22,0,21
8.35,6,15,19,14
7.31,14,43,14,33
5.06,7,8,1,32
5.95,17,0,0,16
9.26,4,29,11,4
5.15,6,3,26,22
5.24,4,23,4,20
8.89,12,40,4,23
8.61,15,37,4,17
7.86,4,23,25,29
5.23,10,41,24,9
6.82,0,42,13,18
6.45,2,12,27,28
8.76,1,13,26,33
9.9,3,22,7,24
7.66,1,22,0,13
8.36,18,39,22,21
5.37,13,31,7,30
5.28,5,10,15,13
