volume,class_1,class_2,class_3,class_4
1.64,49,2,11,50
4.93,46,6,4,47
2.5,4,2,22,12
4.74,8,16,10,42
1.67,38,8,25,46
2.01,6,12,12,26
4.88,24,9,14,20
4.3,32,1,17,22
3.05,22,5,3,27
4.65,40,14,8,27
3.88,25,16,22,45
3.07,38,7,5,29
3.19,40,4,10,38
2.59,24,13,10,18
1.24,25,3,8,21
2.78,15,12,24,32
2.28,27,10,2,49
3.17,45,3,26,44
4.47,39,11,22,40
3.16,0,14,22,0
4.87,15,3,13,26
4.56,3,9,6,27
2.87,17,2,13,30
3.35,27,4,9,25
2.0,40,15,23,48
4.05,20,13,15,3
4.13,7,3,13,46
2.49,36,12,2,17
1.86,45,6,16,11
2.67,12,4,16,46
3.89,40,8,10,14
3.58,41,9,23,38
3.47,18,5,20,8
4.86,33,16,15,29
1.73,38,12,9,17
4.47,34,8,8,25
3.71,39,10,11,26
4.21,0,2,2,19
4.37,43,8,5,2
1.01,37,8,26,15
1.87,21,13,10,44
3.11,14,3,13,27
3.21,18,13,18,6
3.18,47,10,8,31
1.64,15,15,15,26
3.35,50,9,8,38
2.16,33,8,20,30
3.03,10,3,8,49
4.74,7,11,21,3
4.84,26,9,0,13
4.12,44,14,14,39
1.3,47,14,21,27
1.84,50,14,1,46
4.63,39,16,20,34
3.94,37,1,26,47
2.39,20,3,4,28
2.6,8,14,2,5
1.89,6,5,1,44
2.06,18,4,13,38
4.67,2,8,9,47
2.99,40,4,26,18
2.15,18,13,16,30
3.22,14,15,19,27
4.06,29,9,4,30
2.29,5,3,27,4
1.65,28,11,25,27
4.97,11,6,18,23
3.29,5,8,1,22
3.91,15,6,11,8
2.36,32,2,17,4
2.94,6,16,12,40
2.99,34,6,11,4
3.44,43,3,2,43
3.08,43,11,9,18
1.68,6,7,6,26
2.51,32,7,1,42
3.06,47,11,1,11
1.18,21,14,7,46
3.04,1,2,9,44
2.18,10,11,12,37
4.22,2,1,22,5
4.48,18,10,14,36
1.72,14,4,7,22
3.16,41,15,4,29
4.22,32,13,26,36
1.5,44,3,24,0
3.45,32,0,15,16
3.46,29,9,0,27
4.72,33,6,3,44
3.06,13,4,9,41
3.17,26,11,13,44
4.01,20,15,20,47
2.97,5,14,17,29
3.43,12,1,0,33
1.82,4,16,23,8
4.86,22,2,8,20
3.76,40,13,19,20
1.29,3,7,13,32
3.25,23,4,3,42
2.03,3,11,15,43
4.35,37,15,11,5
4.14,41,16,10,44
4.51,12,2,3,39
3.12,23,11,14,49
4.49,9,10,5,46
4.61,24,11,10,10
4.81,22,12,23,25
3.73,30,9,10,21
1.41,43,8,25,34
4.74,31,13,21,11
1.82,20,5,14,7
3.27,23,4,16,43
4.51,32,12,9,21
1.41,45,6,1,42
2.31,38,4,16,1
4.46,37,4,4,19
2.14,43,6,10,31
4.01,12,3,25,0
3.02,26,3,7,13
4.75,47,2,21,26
2.07,20,16,16,2
2.49,34,14,26,31
4.29,32,8,10,43
3.37,34,16,17,21
4.59,23,10,26,36
3.12,41,13,25,39
3.16,19,10,5,18
3.42,21,2,1,17
1.72,5,12,0,46
1.34,19,6,6,16
3.79,21,6,10,48
3.18,49,16,20,13
2.56,22,8,26,48
2.88,30,5,19,20
3.03,23,3,3,8
2.77,38,15,6,45
2.47,36,12,8,16
1.63,31,5,21,9
1.64,15,2,22,42
1.33,28,14,18,35
4.96,37,14,22,41
4.2,41,12,5,34
2.57,47,5,7,46
1.38,37,15,27,45
1.75,44,10,27,3
4.4,42,2,14,32
3.8,36,14,0,5
2.47,35,10,25,35
2.69,47,7,26,3
3.05,35,3,4,42
2.65,26,6,24,41
4.31,48,10,9,49
3.77,27,6,3,20
1.9,4,1,22,0
4.38,18,7,0,50
4.66,43,12,14,11
1.5,29,4,25,33
4.47,2,1,12,11
3.71,1,4,14,41
3.98,32,12,0,12
1.46,21,7,17,31
1.44,49,7,1,44
3.59,44,7,19,42
3.87,43,1,27,23
2.08,15,12,4,21
2.73,8,15,2,3
4.76,50,13,8,17
3.3,42,5,26,4
4.21,40,12,4,14
3.88,9,6,5,2
1.75,24,13,19,15
1.04,5,10,17,18
1.16,1,13,12,42
2.28,9,13,1,1
3.26,29,2,20,0
3.17,45,1,11,24
2.53,13,4,20,24
4.47,25,8,7,45
2.12,29,9,14,8
4.22,42,2,20,27
3.79,21,3,9,12
4.48,48,3,16,50
4.74,4,5,3,5
4.73,31,2,13,9
4.43,49,14,16,11
3.35,39,6,24,21
1.34,41,4,15,0
3.66,33,2,8,28
4.96,9,4,27,10
1.65,33,15,20,44
1.52,14,0,16,49
2.59,9,10,3,10
4.23,21,10,2,7
2.58,37,12,0,25
2.76,49,14,12,25
3.53,8,12,24,38
2.13,39,11,5,48
4.32,33,13,21,49
3.75,31,4,5,27
4.38,38,14,3,35
4.62,2,6,2,34
1.4,38,5,12,45
4.77,41,7,21,2
4.48,45,8,20,43
1.53,32,3,25,19
4.09,31,1,10,50
3.76,35,0,25,46
4.88,40,11,14,1
3.52,12,12,6,33
4.66,6,1,12,5
3.66,46,15,7,27
1.84,36,9,12,2
3.85,50,11,10,50
2.98,47,2,2,12
3.35,39,7,3,10
2.65,10,6,0,26
2.97,6,0,7,18
3.71,31,5,25,17
4.29,43,10,23,10
1.86,21,8,10,33
2.22,47,4,12,11
1.55,42,3,8,7
2.02,19,8,4,4
4.44,12,4,5,35
3.91,38,4,8,39
2.7,22,14,1,48
2.46,8,14,14,36
4.36,36,10,7,30
2.0,26,7,25,3
1.1,26,4,20,2
2.08,20,9,15,9
2.53,43,13,13,5
2.54,46,1,7,26
3.5,17,3,20,49
1.82,26,1,20,35
1.07,35,12,19,42
1.92,26,6,2,15
2.07,39,14,8,13
1.55,11,0,22,4
