bin,item
0,27
0,69
1,42
1,194
2,140
2,177
3,13
3,175
4,64
4,165
5,111
5,116
6,179
6,16
7,106
7,79
8,94
8,103
9,182
9,2
10,3
10,114
11,87
11,54
12,25
12,15
13,127
13,137
14,129
14,8
15,187
15,101
16,91
16,75
17,71
17,62
18,92
18,89
19,180
19,152
20,147
20,142
21,14
21,35
22,23
22,73
23,18
23,193
24,197
24,136
25,133
25,32
26,126
26,30
27,33
27,28
27,98
28,10
28,132
29,7
29,158
30,97
30,96
31,125
31,135
31,67
32,164
32,78
33,167
33,122
33,124
34,171
34,155
35,55
35,109
36,130
36,11
36,123
37,121
37,131
37,119
38,41
38,47
38,81
39,115
39,110
39,143
40,57
40,169
41,72
41,108
41,112
42,185
42,181
42,51
43,63
43,43
44,95
44,9
45,195
45,196
45,104
46,144
46,145
46,162
47,160
47,44
47,150
48,163
48,80
49,39
49,58
49,1
50,36
50,151
50,37
51,24
51,52
51,12
52,149
52,20
52,146
53,170
53,183
53,172
54,46
54,48
54,105
55,49
55,174
55,45
56,22
56,153
56,161
57,148
57,138
58,6
58,83
58,99
59,59
59,66
59,77
60,31
60,21
60,93
61,159
61,84
61,86
62,186
62,120
62,198
63,56
63,191
63,199
64,34
64,68
64,60
65,189
65,107
65,118
66,173
66,156
66,176
67,178
67,190
67,74
68,113
68,154
68,117
69,141
69,134
69,168
70,26
70,17
70,166
71,82
71,85
71,88
72,5
72,19
72,4
73,139
73,128
73,65
74,184
74,90
74,188
75,29
75,192
76,0
76,40
76,53
77,100
77,102
77,38
78,61
78,76
78,70
79,157
79,50
