bin,item
0,0
0,6
1,55
1,139
2,25
2,133
3,46
3,196
4,21
4,27
5,171
5,54
6,109
6,111
7,64
7,12
8,149
8,128
9,162
9,143
10,70
10,122
11,87
11,178
12,59
12,71
13,167
13,168
14,124
14,130
15,39
15,150
16,141
16,142
17,145
17,3
18,157
18,163
19,86
19,88
20,35
20,28
20,56
21,60
21,116
21,170
22,182
22,89
23,185
23,187
23,33
24,84
24,158
25,132
25,93
25,184
26,127
26,164
27,10
27,17
28,153
28,134
28,154
29,121
29,98
30,94
30,119
31,11
31,45
31,2
32,176
32,191
32,51
33,75
33,82
33,177
34,7
34,131
34,22
35,90
35,115
35,136
36,73
36,126
36,159
37,199
37,92
37,58
38,198
38,72
39,105
39,188
39,63
40,53
40,152
40,43
41,65
41,74
41,155
42,194
42,85
42,110
43,173
43,14
43,165
44,197
44,99
44,118
45,186
45,29
46,83
46,140
46,107
47,66
47,81
47,77
48,34
48,179
48,32
49,120
49,100
49,96
50,5
50,47
50,161
51,30
51,57
51,129
52,38
52,44
52,123
53,20
53,147
53,48
54,78
54,195
54,101
55,114
55,172
55,112
56,156
56,15
56,146
57,175
57,97
57,108
58,137
58,40
58,50
59,37
59,19
59,103
60,106
60,117
60,8
61,148
61,193
61,23
62,68
62,9
62,13
63,80
63,26
63,91
64,42
64,181
64,76
65,151
65,24
65,192
66,183
66,180
66,41
67,95
67,166
67,144
68,138
68,49
68,52
69,135
69,169
69,18
70,1
70,31
70,189
71,102
71,36
72,79
72,160
73,125
73,113
73,62
74,16
74,174
74,69
75,61
75,67
75,4
76,190
76,104
