bin,item
0,121
0,122
0,147
0,70
0,68
0,72
1,138
1,60
1,57
1,116
1,19
1,157
1,46
2,111
2,63
2,156
2,9
2,61
2,139
3,127
3,96
3,195
3,180
3,113
4,51
4,149
4,13
4,167
4,196
5,88
5,170
5,155
5,49
5,25
5,81
5,144
6,101
6,27
6,151
6,29
6,69
6,79
6,7
7,54
7,194
7,6
7,133
7,84
7,175
8,152
8,140
8,135
8,103
8,154
9,38
9,33
9,10
9,14
9,199
9,148
9,80
10,53
10,30
10,153
10,48
10,198
10,11
11,73
11,31
11,106
11,59
11,89
11,168
12,44
12,146
12,95
12,71
12,67
12,86
12,97
13,28
13,177
13,82
13,178
13,130
13,50
13,172
14,76
14,75
14,137
14,66
14,62
14,102
15,8
15,165
15,187
15,118
15,85
15,104
15,90
16,39
16,162
16,164
16,197
16,91
16,18
16,12
17,20
17,176
17,171
17,160
17,163
17,128
18,55
18,109
18,189
18,110
18,185
18,188
18,23
18,159
19,158
19,134
19,166
19,4
19,56
19,41
20,5
20,77
20,145
20,0
20,36
20,37
20,173
20,191
21,132
21,40
21,107
21,117
21,123
21,129
21,65
21,43
22,15
22,64
22,186
22,105
22,190
22,2
23,119
23,143
23,120
23,94
23,92
23,181
23,141
23,124
24,192
24,100
24,78
24,17
24,83
24,150
25,114
25,184
25,87
25,26
25,98
25,42
26,47
26,136
26,99
26,193
26,169
26,183
26,21
27,58
27,22
27,24
27,52
27,93
27,142
28,179
28,182
28,115
28,16
28,174
28,32
29,3
29,125
29,112
29,108
29,74
29,131
29,35
30,34
30,45
30,1
30,126
30,161
