bin,item
0,10
0,119
1,183
1,172
2,45
2,191
3,173
3,131
4,3
4,147
5,15
5,72
6,92
6,18
7,89
7,122
8,22
8,168
9,83
9,157
10,2
10,61
11,58
11,81
12,125
12,179
13,115
13,149
14,80
14,23
15,163
15,62
16,181
16,194
17,41
17,101
18,60
18,17
19,87
19,53
20,16
20,150
21,135
21,127
22,109
22,14
22,4
23,133
23,117
24,103
24,79
25,185
25,128
25,141
26,94
26,105
27,5
27,39
28,70
28,126
28,108
29,32
29,37
29,7
30,165
30,138
31,188
31,47
32,129
32,51
33,36
33,86
34,177
34,156
35,107
35,162
36,59
36,113
36,174
37,65
37,12
38,106
38,196
39,161
39,170
39,121
40,134
40,54
41,160
41,90
42,104
42,123
42,171
43,48
43,137
44,102
44,96
44,46
45,192
45,190
45,77
46,130
46,30
46,151
47,55
47,158
47,95
48,178
48,197
48,8
49,110
49,153
49,112
50,152
50,76
50,24
51,73
51,44
51,71
52,13
52,97
52,21
53,33
53,176
53,85
54,35
54,166
55,182
55,64
55,195
56,184
56,6
56,180
57,167
57,175
57,169
58,66
58,20
58,189
59,136
59,29
59,155
60,78
60,0
60,145
61,56
61,31
61,140
62,27
62,84
62,82
63,148
63,118
63,144
64,132
64,139
64,154
65,198
65,50
65,28
66,43
66,159
66,146
67,68
67,75
67,199
68,186
68,124
68,88
69,93
69,120
69,116
70,164
70,49
70,111
71,25
71,26
71,42
72,74
72,69
72,142
73,98
73,99
74,19
74,9
74,34
75,1
75,11
75,38
76,143
76,63
76,100
77,91
77,187
77,40
78,52
78,57
78,67
79,114
79,193
