bin,item
0,9
0,166
1,120
1,18
2,94
2,80
3,196
3,169
4,61
4,60
5,165
5,188
6,16
6,19
7,177
7,140
8,81
8,195
9,191
9,64
9,194
10,178
10,104
11,76
11,45
12,47
12,1
13,157
13,38
14,170
14,174
15,4
15,29
15,28
16,102
16,138
17,85
17,112
18,89
18,62
19,57
19,155
20,119
20,142
21,148
21,147
21,70
22,115
22,101
23,69
23,158
24,181
24,180
25,52
25,25
25,53
26,7
26,12
27,130
27,128
28,105
28,127
29,36
29,146
30,65
30,63
30,78
31,167
31,182
32,79
32,82
32,123
33,84
33,109
34,160
34,164
34,122
35,116
35,72
35,117
36,40
36,27
37,22
37,5
38,197
38,184
38,186
39,55
39,121
40,144
40,41
40,145
41,139
41,96
42,193
42,37
43,67
43,14
44,149
44,10
44,13
45,95
45,97
45,133
46,98
46,151
46,100
47,143
47,179
48,35
48,32
48,168
49,108
49,118
50,114
50,113
50,26
51,86
51,161
51,87
52,172
52,51
53,154
53,150
53,183
54,31
54,171
54,30
55,24
55,0
55,20
56,66
56,110
56,111
57,56
57,58
57,189
58,141
58,159
59,43
59,73
59,46
60,83
60,44
60,77
61,163
61,162
61,185
62,15
62,136
62,134
63,68
63,59
64,6
64,156
64,8
65,99
65,2
65,103
66,131
66,132
66,3
67,199
67,198
67,75
68,126
68,125
68,90
69,190
69,192
69,48
70,74
70,71
70,124
71,153
71,152
71,54
72,23
72,21
72,137
73,176
73,88
73,175
74,173
74,33
74,34
75,92
75,39
75,42
76,50
76,17
76,49
77,187
77,93
77,91
78,106
78,107
78,11
79,129
79,135
