bin,item
0,116
0,125
1,83
1,37
2,121
2,60
3,12
3,126
4,77
4,27
5,2
5,63
6,127
6,120
7,95
7,94
8,107
8,186
9,15
9,117
10,173
10,130
11,42
11,183
12,176
12,87
13,72
13,71
14,54
14,56
15,137
15,135
16,189
16,187
17,193
17,79
18,52
18,131
19,179
19,197
20,153
20,152
21,82
21,81
22,93
22,20
23,45
23,39
24,102
24,171
25,23
25,17
25,50
26,184
26,34
27,67
27,5
28,84
28,175
29,168
29,36
30,97
30,40
31,33
31,32
32,198
32,69
33,7
33,80
34,163
34,196
35,145
35,140
36,31
36,30
37,195
37,89
37,91
38,24
38,194
39,9
39,157
39,158
40,44
40,132
41,86
41,57
42,26
42,159
43,35
43,123
44,58
44,101
45,177
45,133
46,78
46,43
47,65
47,64
47,113
48,76
48,6
48,75
49,154
49,178
49,148
50,3
50,8
51,167
51,90
51,165
52,124
52,119
53,149
53,28
53,29
54,104
54,22
55,170
55,129
56,68
56,96
57,103
57,111
57,112
58,92
58,46
58,41
59,134
59,105
59,106
60,146
60,155
60,151
61,16
61,174
62,150
62,147
62,182
63,156
63,14
63,13
64,169
64,160
64,53
65,128
65,98
65,99
66,191
66,192
66,38
67,21
67,188
68,172
68,181
69,199
69,49
69,59
70,88
70,144
70,85
71,10
71,18
71,25
72,61
72,47
72,62
73,48
73,164
73,51
74,100
74,1
75,180
75,70
75,74
76,66
76,141
76,138
77,114
77,108
77,115
78,55
78,166
78,162
79,0
79,143
79,4
80,139
80,73
80,142
81,110
81,161
82,109
82,118
82,122
83,190
83,185
83,19
84,11
84,136
