bin,item
0,61
0,69
0,70
0,25
1,88
1,190
1,81
1,84
2,4
2,14
2,136
2,21
2,121
2,6
3,27
3,199
3,24
3,193
3,183
4,110
4,97
4,76
4,91
4,82
4,86
5,138
5,62
5,64
5,118
5,73
6,144
6,163
6,162
6,83
6,90
6,85
6,146
7,107
7,166
7,108
7,96
7,175
7,165
7,112
8,143
8,102
8,137
8,93
8,103
9,151
9,67
9,149
9,150
9,152
9,74
9,63
10,26
10,30
10,51
10,22
10,55
10,23
11,111
11,80
11,75
11,89
11,78
12,11
12,113
12,101
12,7
12,9
13,92
13,34
13,95
13,39
13,56
13,47
13,57
14,155
14,164
14,145
14,32
14,28
14,158
15,29
15,58
15,37
15,33
15,35
15,52
15,31
16,157
16,87
16,77
16,160
16,79
17,54
17,180
17,176
17,173
17,59
17,46
17,179
18,45
18,42
18,19
18,0
18,50
18,13
18,36
19,17
19,134
19,122
19,119
19,15
19,120
19,123
20,194
20,189
20,186
20,197
20,191
20,94
21,142
21,18
21,139
21,20
21,10
21,2
21,12
21,129
22,132
22,153
22,148
22,159
22,161
22,131
23,104
23,48
23,44
23,105
23,100
23,114
24,184
24,182
24,106
24,198
24,181
24,115
24,116
25,192
25,195
25,196
25,167
25,187
25,169
26,124
26,177
26,141
26,171
26,133
26,178
26,127
26,170
27,98
27,109
27,117
27,188
27,185
27,99
28,168
28,3
28,174
28,172
28,16
29,72
29,125
29,66
29,65
29,140
29,128
30,147
30,156
30,71
30,154
30,68
30,60
31,53
31,41
31,49
31,1
31,8
31,5
32,130
32,43
32,38
32,126
32,135
32,40
