bin,item
0,13
1,16
2,159
3,172
4,164
5,51
6,155
7,108
8,119
9,5
10,128
11,196
12,67
12,15
13,109
14,170
15,66
16,8
16,176
17,105
18,124
19,101
20,90
20,178
21,107
21,175
22,6
23,161
23,76
24,54
24,103
25,188
25,135
26,144
26,140
27,131
28,194
28,0
29,165
29,43
30,104
30,157
31,166
32,77
33,70
33,59
33,80
34,31
34,147
35,171
35,85
36,181
36,83
37,47
37,17
38,1
39,60
39,149
40,69
40,152
41,86
41,99
42,148
43,39
43,96
44,34
45,145
45,146
45,73
46,133
46,138
47,139
47,92
48,154
48,151
49,134
49,129
50,121
50,30
50,36
51,117
51,111
52,75
52,186
53,197
53,95
54,64
54,199
55,63
55,94
56,163
56,115
57,19
57,42
57,37
58,11
58,12
58,26
59,84
59,81
59,14
60,136
60,18
61,168
61,193
62,20
62,112
63,49
63,180
64,173
64,122
65,198
65,7
66,29
66,53
67,113
67,195
68,187
68,72
69,22
69,190
70,141
70,55
71,116
71,153
72,52
72,2
73,160
73,88
74,97
74,184
75,142
75,82
76,156
76,46
77,68
77,50
78,65
78,78
79,158
79,174
80,93
80,89
81,98
81,100
81,24
82,114
82,167
83,183
83,123
83,191
84,162
84,61
85,150
85,102
86,125
86,41
87,48
87,137
88,130
88,189
89,182
89,45
90,38
90,4
91,21
91,127
92,62
92,35
93,23
93,33
94,87
94,9
95,3
95,56
96,10
96,28
97,132
97,118
98,58
98,120
99,169
99,179
100,74
100,71
101,91
101,44
102,79
102,57
103,185
103,110
104,177
104,192
105,143
105,106
106,25
106,40
107,126
107,27
108,32
