bin,item
0,163
0,52
0,160
0,60
0,55
0,173
0,123
0,129
1,158
1,137
1,94
1,116
1,100
1,89
1,112
2,196
2,106
2,108
2,152
2,135
2,136
2,3
3,18
3,85
3,15
3,159
3,43
3,12
4,21
4,80
4,169
4,190
4,168
4,81
4,151
4,1
4,75
5,118
5,104
5,170
5,8
5,148
5,155
5,41
6,68
6,172
6,7
6,187
6,28
7,142
7,59
7,76
7,184
7,109
7,138
7,150
8,197
8,53
8,39
8,182
8,57
8,97
9,131
9,61
9,185
9,19
9,42
9,72
9,120
9,119
10,189
10,45
10,40
10,88
10,44
10,74
11,54
11,64
11,35
11,63
11,153
11,62
11,83
12,25
12,34
12,167
12,113
12,132
12,143
12,90
12,188
13,11
13,47
13,73
13,140
13,32
13,65
13,67
14,191
14,0
14,79
14,178
14,24
14,121
14,165
14,127
15,6
15,4
15,186
15,27
15,101
15,149
15,174
15,164
16,198
16,176
16,36
16,48
16,91
16,181
16,9
16,126
17,66
17,82
17,139
17,2
17,92
17,77
17,14
18,37
18,26
18,78
18,29
18,30
18,145
18,93
18,146
19,110
19,111
19,84
19,122
19,99
19,98
19,117
20,13
20,105
20,31
20,95
20,133
20,107
20,103
21,162
21,192
21,23
21,33
21,193
21,124
21,5
21,141
22,70
22,71
22,171
22,199
22,161
22,147
23,51
23,134
23,16
23,49
23,86
23,114
23,115
23,96
24,46
24,87
24,50
24,10
24,175
24,144
25,56
25,58
25,194
25,125
25,22
25,69
25,20
25,179
26,180
26,157
26,154
26,17
26,177
26,130
26,195
26,183
27,128
27,156
27,166
27,102
27,38
