bin,item
0,67
0,173
1,132
1,53
1,50
2,159
2,144
2,147
3,94
3,92
3,88
3,87
4,155
4,99
5,11
6,150
6,41
7,86
7,145
8,24
8,136
9,117
9,25
10,171
10,62
11,98
11,177
12,19
12,141
13,106
13,26
14,178
14,14
14,17
15,129
15,165
16,113
16,191
17,33
17,123
18,63
18,69
19,114
19,34
20,131
20,68
21,59
21,122
22,198
22,118
23,110
23,111
23,164
24,45
24,9
25,51
25,40
26,39
27,61
28,28
28,189
29,166
29,75
30,128
30,89
31,49
31,163
32,13
32,151
33,46
33,27
34,85
35,0
36,108
37,18
38,105
38,71
39,29
39,15
40,10
40,181
41,199
42,195
42,146
43,153
43,168
44,64
44,175
45,161
45,172
46,48
46,182
47,54
47,125
48,162
48,55
49,82
49,184
50,154
51,58
52,107
52,109
53,93
53,100
54,21
54,78
55,70
55,115
56,180
56,83
57,2
57,52
58,32
58,96
59,140
59,112
60,66
60,183
61,102
61,44
62,65
62,47
63,103
63,8
64,77
64,90
65,4
65,149
66,193
66,138
67,12
67,81
68,72
68,167
69,73
69,135
70,56
70,119
71,152
71,170
72,160
72,169
73,126
73,120
74,188
74,185
75,174
75,91
76,157
76,74
77,116
77,187
78,134
78,97
79,6
79,95
80,179
80,139
81,80
81,84
81,124
82,133
82,101
83,130
83,76
84,23
84,20
85,143
86,22
87,3
87,60
88,57
88,137
89,127
89,142
90,194
90,176
91,197
91,1
92,38
92,31
93,43
93,16
94,158
94,37
95,148
95,156
96,36
96,192
97,30
97,104
98,79
98,190
99,42
99,7
99,5
100,35
100,186
101,196
101,121
