bin,item
0,133
0,138
1,160
1,98
2,7
2,6
3,192
3,198
4,86
4,80
5,73
5,114
6,82
6,49
7,8
7,11
8,68
8,43
9,131
9,136
10,79
10,37
11,175
11,60
12,176
12,153
13,97
13,145
14,154
14,30
15,15
15,111
16,50
16,151
17,75
17,42
18,51
18,54
19,193
19,148
20,181
20,107
21,91
21,57
22,126
22,129
23,106
23,195
24,90
24,116
25,187
25,171
26,174
26,141
27,64
27,168
28,16
28,93
29,32
29,144
30,71
30,72
31,62
31,78
32,35
32,81
32,31
33,197
33,188
34,196
34,95
34,179
35,14
35,77
36,55
36,94
37,149
37,113
38,150
38,180
38,191
39,125
39,48
40,152
40,108
41,110
41,127
41,34
42,1
42,41
42,36
43,166
43,27
43,66
44,39
44,155
44,184
45,146
45,87
45,85
46,3
46,165
46,56
47,112
47,130
48,69
48,164
48,0
49,162
49,161
49,63
50,46
50,147
50,4
51,99
51,105
51,20
52,83
52,22
52,40
53,101
53,156
53,102
54,142
54,143
54,119
55,124
55,24
55,139
56,18
56,177
56,169
57,178
57,159
57,70
58,122
58,163
58,157
59,135
59,2
59,103
60,58
60,19
60,21
61,115
61,67
61,59
62,88
62,186
62,189
63,170
63,120
63,10
64,74
64,137
64,118
65,123
65,199
65,194
66,5
66,128
66,185
67,17
67,47
67,140
68,173
68,89
68,33
69,172
69,183
69,53
70,96
70,100
70,121
71,182
71,28
71,109
72,38
72,84
72,13
73,76
73,117
73,9
74,167
74,12
74,132
75,158
75,61
75,92
76,23
76,190
76,25
77,104
77,45
77,65
78,52
78,134
78,26
79,29
79,44
