bin,item
0,60
0,145
1,128
1,112
2,173
2,118
3,160
3,157
4,100
4,131
5,101
5,132
6,2
6,9
7,17
7,0
8,73
8,115
9,57
9,110
10,61
10,182
11,198
11,124
12,184
12,36
13,86
13,44
14,15
14,11
15,171
15,156
16,90
16,178
17,66
17,192
17,166
18,8
18,12
18,139
19,18
19,142
20,93
21,144
21,54
22,158
22,155
23,34
23,85
24,10
24,138
25,33
25,22
26,187
26,195
27,152
27,47
28,96
28,92
29,114
29,159
30,52
30,176
31,141
31,165
32,135
32,74
33,167
33,177
34,23
34,190
35,119
35,48
36,123
36,196
36,55
37,129
38,62
38,130
39,72
39,7
40,169
40,188
41,121
41,164
42,39
42,27
43,105
43,108
44,26
44,174
45,143
45,46
46,32
46,30
47,59
47,127
48,98
48,75
49,70
49,133
50,77
50,185
51,122
51,170
52,175
52,191
53,53
53,24
54,50
54,181
55,102
55,65
56,71
56,134
57,37
57,79
58,146
58,56
59,148
59,84
60,154
60,58
61,82
61,51
62,83
62,186
63,180
63,68
64,16
64,76
65,29
65,189
66,103
66,194
66,99
67,161
67,19
68,63
68,137
69,193
69,199
70,40
70,64
71,81
71,94
72,116
72,117
73,45
73,67
74,42
74,126
74,147
75,120
75,21
76,43
76,183
77,38
77,179
78,6
78,168
78,136
79,89
79,95
80,5
80,31
80,125
81,87
82,104
82,163
83,197
83,35
84,28
84,25
85,172
85,41
86,3
86,20
87,162
87,91
88,107
88,149
89,111
89,49
90,150
90,140
91,14
91,88
92,113
92,78
93,151
93,153
94,109
94,69
95,80
95,4
96,106
96,97
97,1
97,13
