bin,item
0,3
0,12
1,44
1,98
2,52
2,140
3,51
3,157
4,126
4,33
4,26
5,69
5,147
6,154
6,153
7,120
7,184
8,60
8,106
9,67
9,90
10,54
10,7
11,29
11,37
12,19
12,13
13,191
13,87
14,97
15,143
16,59
16,91
17,49
17,146
18,14
18,77
19,56
19,149
19,42
20,75
20,122
21,55
21,96
22,5
22,108
23,173
23,182
24,36
24,145
25,0
25,136
26,15
26,148
27,85
27,102
27,86
28,170
28,23
29,71
30,93
30,80
31,156
31,168
32,104
32,6
33,92
34,112
34,192
35,194
35,144
36,89
36,161
36,163
37,62
37,2
38,1
38,121
39,68
39,27
40,158
40,117
41,39
41,24
42,189
42,84
43,100
43,111
44,160
44,70
45,53
45,58
46,35
46,180
47,169
47,47
48,165
48,185
49,193
49,179
50,130
50,72
51,119
51,46
52,110
52,8
53,171
53,16
54,83
54,107
55,43
55,196
55,48
56,133
56,76
56,78
57,150
57,109
58,178
58,118
58,115
59,186
59,135
60,28
60,162
61,116
61,31
62,134
62,82
63,17
63,79
64,10
64,30
65,114
66,88
66,99
67,45
67,181
68,101
68,166
69,199
69,81
70,129
71,105
71,125
72,18
72,21
73,94
73,73
74,25
74,38
75,95
75,9
76,20
76,32
77,128
77,123
78,4
78,57
79,63
79,65
80,198
80,188
81,127
81,132
82,11
82,152
83,34
83,172
84,195
84,183
85,66
85,50
86,124
86,40
87,131
87,139
88,64
88,159
89,187
89,61
90,74
90,167
91,190
91,22
92,141
92,174
93,138
93,151
94,176
94,142
95,177
95,103
96,41
96,113
97,175
97,164
97,155
98,137
98,197
