volume,class_1,class_2
117,0,1
30,0,13
14,1,21
20,1,5
19,1,14
148,1,8
35,2,24
20,2,12
134,2,8
16,2,6
123,2,20
145,2,13
115,2,20
6,2,5
113,2,14
114,3,3
1,3,8
116,3,24
25,3,7
1,4,16
139,4,11
4,4,6
12,5,5
129,5,8
33,5,18
11,5,17
3,6,14
29,6,13
6,6,2
114,7,9
127,7,15
131,7,6
21,8,0
150,8,0
30,8,7
148,8,5
127,9,21
10,9,5
9,10,15
8,10,9
2,11,22
14,11,14
149,11,14
15,12,2
16,12,9
137,12,1
116,12,6
137,13,6
34,13,12
22,13,17
137,13,10
25,13,4
132,13,17
28,13,8
140,14,6
19,14,16
23,14,8
144,14,15
117,14,1
115,15,4
37,15,19
121,15,10
9,15,4
137,15,2
132,15,18
116,15,16
33,15,8
18,15,20
146,16,19
121,16,24
20,17,7
23,18,11
113,18,19
149,18,21
34,18,18
113,19,23
127,19,15
142,19,12
120,19,0
122,19,20
1,19,24
146,19,16
1,19,6
117,20,3
134,21,14
113,21,7
16,21,3
12,21,14
1,21,6
17,22,23
20,22,3
115,22,18
120,22,0
146,22,5
30,23,17
11,23,17
35,23,7
17,24,21
115,25,9
14,25,12
5,25,10
127,25,9
6,25,15
22,25,5
2,26,8
146,26,21
147,27,16
18,27,13
113,27,11
22,28,23
27,28,20
23,28,12
149,28,2
23,28,9
148,28,19
112,28,10
34,28,15
146,29,17
8,29,4
22,29,20
131,30,17
139,30,22
11,30,11
25,30,12
142,31,2
113,31,21
146,32,23
35,32,3
123,32,2
17,32,19
14,32,18
16,32,13
37,33,17
10,33,18
7,33,3
150,33,0
140,33,21
142,34,23
21,34,10
16,34,14
141,35,10
3,35,3
27,35,24
114,36,0
7,37,13
116,37,23
2,37,11
13,37,19
133,38,2
130,38,10
130,38,24
128,38,9
1,38,4
27,38,24
119,39,4
17,39,15
114,39,22
2,39,4
132,39,22
148,39,22
35,39,9
5,40,1
126,40,7
119,41,16
19,42,0
12,42,18
24,42,10
113,43,1
139,43,7
131,44,22
37,44,19
136,44,3
149,45,20
8,45,15
13,45,18
23,45,0
28,45,24
20,46,22
7,46,11
11,46,16
114,46,1
30,46,7
35,46,2
142,46,12
125,46,20
116,47,22
116,47,11
139,47,11
120,47,13
26,47,4
37,47,1
16,48,16
134,48,23
148,48,19
141,49,23
28,49,1
21,49,21
34,49,5
138,49,13
137,49,12
