volume,class_1,class_2
62,0,5
50,0,16
108,0,21
103,0,13
7,0,22
197,0,3
46,0,17
80,0,20
13,0,1
46,0,23
115,0,20
144,0,17
102,0,3
3,0,11
76,0,16
196,1,22
197,1,18
100,1,15
3,1,17
104,1,14
35,1,13
158,1,18
183,1,0
172,1,4
96,1,3
4,1,24
100,1,12
105,1,1
193,1,12
150,1,7
89,2,10
162,2,8
89,2,7
102,2,18
77,2,15
155,2,1
167,2,14
78,2,21
1,2,13
177,2,13
42,2,6
142,2,14
189,2,11
73,2,2
143,2,23
46,2,13
7,2,7
142,2,16
109,2,5
28,2,7
123,2,5
15,2,8
156,2,21
83,2,23
124,3,0
33,3,23
166,3,17
6,3,11
21,3,24
125,3,7
69,3,1
29,3,9
177,3,19
38,3,17
182,3,6
68,3,15
2,3,23
162,3,16
3,3,23
159,3,24
14,3,12
145,3,8
74,3,7
156,3,10
33,3,18
96,3,8
99,3,9
172,4,0
37,4,19
111,4,2
105,4,11
67,4,16
163,4,18
25,4,22
69,4,17
189,4,7
98,4,20
186,4,9
23,4,8
41,4,12
140,4,18
57,4,10
156,4,1
88,4,15
39,4,9
43,4,18
105,5,4
165,5,2
73,5,24
121,5,14
160,5,9
172,5,3
57,5,19
149,5,4
81,5,6
18,5,19
57,5,3
194,5,22
39,5,12
52,5,16
61,5,4
113,5,22
62,5,8
185,5,16
144,5,4
144,5,5
140,5,22
56,6,19
53,6,21
2,6,14
140,6,0
176,6,14
100,6,18
33,6,0
130,6,17
4,6,2
156,6,2
72,6,6
18,6,3
187,6,10
74,6,2
74,6,11
13,6,13
38,6,11
110,6,24
86,6,20
124,7,13
2,7,9
16,7,11
164,7,8
183,7,16
142,7,1
70,7,1
101,7,22
189,7,11
184,7,4
125,7,6
117,7,6
188,7,15
124,7,12
114,7,24
147,7,21
31,7,10
189,7,17
5,7,9
80,8,24
14,8,6
146,8,10
98,8,5
178,8,22
168,8,23
79,8,12
181,8,3
179,8,1
104,8,13
77,8,10
188,8,8
59,8,4
191,8,20
86,8,6
65,8,5
51,8,12
137,8,20
62,8,0
112,8,21
98,9,0
164,9,23
126,9,21
44,9,7
188,9,9
113,9,5
95,9,15
121,9,10
151,9,19
162,9,2
98,9,20
6,9,4
9,9,14
5,9,15
182,9,14
160,9,0
82,9,19
62,9,2
171,9,5
76,9,21
4,9,15
94,9,19
94,9,24
71,9,3
142,9,20
