volume,class_1,class_2,class_3
1.87,5,2,18
2.65,5,6,5
1.89,3,6,15
3.78,3,3,0
2.12,8,4,19
1.08,6,0,10
2.91,3,0,8
2.97,7,1,0
2.78,0,7,18
1.26,7,2,16
3.04,4,9,6
1.11,11,6,7
4.04,10,1,1
3.23,6,5,15
3.83,2,0,7
4.99,2,7,15
4.16,1,0,7
2.26,2,1,4
1.51,2,7,5
2.92,3,1,9
3.7,0,4,3
1.34,5,7,16
1.85,10,1,13
3.74,7,6,14
1.05,0,2,19
1.74,10,9,8
1.71,12,2,13
3.86,6,0,7
2.02,6,8,8
2.65,13,0,9
2.68,9,7,16
2.55,1,7,7
3.9,3,0,5
1.61,2,6,3
3.17,11,9,8
3.56,1,2,11
1.82,0,0,1
3.9,9,3,1
2.41,10,2,9
2.19,12,1,17
2.92,7,9,14
2.32,0,1,17
4.59,4,4,18
4.98,13,6,18
2.58,6,5,16
3.95,1,9,14
1.34,0,9,13
2.32,11,0,15
1.33,0,8,0
1.64,5,7,3
1.69,9,9,4
4.85,7,9,6
1.42,8,8,17
2.92,13,4,4
1.25,4,0,0
3.81,12,4,13
1.3,3,0,2
2.18,3,3,14
4.57,13,5,12
4.11,5,1,6
4.74,2,7,11
1.01,3,7,20
3.99,5,1,9
7.34,4,1,20
9.81,7,9,18
8.94,9,4,21
7.72,12,7,17
5.47,10,0,22
8.11,10,3,20
9.53,7,7,17
9.21,11,3,11
8.45,0,7,9
9.25,13,2,15
6.96,12,4,21
5.77,8,8,15
9.54,13,9,3
7.72,12,7,21
6.5,8,4,0
9.17,3,4,19
9.94,4,0,21
6.06,11,1,10
5.24,5,6,15
9.42,11,8,15
8.03,6,4,6
5.14,5,2,22
6.39,1,1,9
8.24,4,1,22
7.58,6,0,22
7.1,13,7,0
6.43,5,0,16
8.77,13,4,7
6.22,12,9,5
9.47,12,7,18
5.69,13,6,13
6.68,12,6,4
9.45,13,7,15
9.56,4,7,11
8.44,9,4,4
9.57,4,8,9
8.89,2,1,16
8.57,12,7,17
9.99,3,8,14
6.6,8,3,2
7.75,9,2,19
8.91,9,3,10
6.53,9,3,16
5.11,8,6,8
7.15,4,6,9
6.17,2,8,5
9.3,13,3,22
9.76,7,9,12
9.2,3,6,19
9.9,7,4,12
5.82,8,2,13
8.63,10,3,2
8.06,2,5,14
5.2,6,6,20
7.45,0,5,9
6.67,11,2,16
9.72,12,3,5
5.6,8,6,4
7.04,5,4,5
8.29,9,2,11
9.11,6,9,17
7.3,3,9,22
6.48,2,2,8
6.0,2,1,18
5.6,5,1,9
7.13,9,5,2
5.92,7,9,10
7.31,4,7,2
9.88,9,5,12
8.64,5,9,10
7.06,10,8,0
8.59,5,1,22
7.07,12,3,22
9.48,6,5,4
6.2,0,4,2
8.88,2,5,8
9.85,5,1,1
7.96,0,2,13
8.47,13,6,8
9.66,3,4,9
8.38,4,9,6
8.93,3,4,18
8.35,7,7,1
5.95,5,2,18
9.49,12,8,20
5.77,12,9,5
8.57,8,3,16
8.77,0,0,17
6.33,2,6,14
8.1,8,1,9
6.94,13,0,12
8.26,13,7,10
9.2,8,2,11
6.62,13,2,3
8.38,13,2,12
8.69,13,7,2
8.29,12,8,9
6.44,4,0,8
7.16,6,8,19
9.18,13,0,17
9.88,2,0,12
9.85,8,9,1
9.82,0,9,11
6.2,8,5,4
9.21,13,7,4
7.39,13,9,16
7.87,13,9,11
8.02,1,7,17
6.69,7,0,20
5.91,1,3,9
8.18,4,0,4
8.09,13,7,12
5.02,9,8,22
7.03,3,1,18
6.06,5,5,15
9.45,10,6,1
6.24,1,8,2
8.04,6,5,16
6.9,9,9,18
6.21,5,5,10
6.26,1,6,9
7.29,3,8,9
8.78,13,6,15
9.98,11,8,4
5.74,5,2,1
11.76,2,4,13
10.62,2,2,3
11.91,11,3,21
12.01,3,2,16
12.8,3,0,2
12.84,7,5,11
12.36,10,4,13
13.66,5,4,10
13.5,13,6,10
12.82,6,6,2
14.93,12,5,20
13.71,0,7,10
10.2,2,4,2
10.91,4,0,14
14.54,8,6,6
14.93,0,5,1
12.91,2,3,11
10.13,5,2,12
10.65,9,3,0
12.82,0,4,20
11.87,12,9,20
10.23,5,9,18
11.12,0,8,4
14.67,0,6,21
11.84,3,5,19
12.39,13,6,19
11.49,2,1,12
11.42,9,8,15
12.31,12,8,9
12.59,2,2,5
10.26,3,5,7
11.04,8,1,19
14.57,7,9,3
14.4,2,2,22
14.53,9,6,8
12.92,9,0,3
13.65,10,8,7
10.36,1,2,21
10.91,6,2,8
13.24,12,8,15
10.63,6,9,19
14.68,12,8,5
12.71,12,1,12
13.96,13,4,20
13.1,8,5,3
12.53,5,6,7
11.1,1,1,6
14.72,5,1,7
12.71,7,2,5
13.92,1,5,16
14.57,8,8,12
11.96,9,1,12
10.42,0,4,0
12.39,1,6,21
14.18,10,5,6
10.45,4,4,22
10.77,4,5,12
12.77,1,6,21
14.93,13,7,8
10.3,3,5,12
12.45,11,7,15
12.66,5,6,16
