volume,class_1,class_2,class_3,class_4
3.0,36,30,89,75
4.38,22,21,16,73
2.42,33,19,25,63
4.31,58,57,12,66
2.27,50,22,88,14
3.86,8,37,54,13
4.76,21,27,79,61
3.98,34,9,36,9
2.51,43,56,26,76
1.65,56,9,87,48
3.47,38,14,64,88
1.62,60,35,57,38
2.81,46,26,34,32
3.78,33,1,45,21
1.59,30,60,47,0
1.42,62,46,87,3
4.74,0,15,54,24
4.43,62,36,31,82
1.6,21,23,64,55
3.16,11,32,83,18
1.95,43,22,84,7
4.99,58,8,50,77
3.36,0,25,84,44
2.72,27,29,75,19
2.75,61,36,81,78
2.48,0,29,52,9
1.12,34,4,61,21
1.97,23,5,87,16
5.0,24,3,88,13
1.02,33,21,85,71
4.06,49,48,88,34
1.18,39,7,37,16
2.0,13,21,36,36
2.08,47,35,72,61
3.42,23,54,66,31
4.7,63,53,72,54
2.52,0,19,59,77
3.49,49,46,32,18
3.15,58,49,46,57
1.85,23,15,39,71
2.46,48,33,23,78
1.32,2,13,12,51
1.53,34,45,8,20
4.49,40,53,17,75
2.65,27,11,95,76
3.0,64,35,16,35
2.96,17,52,65,72
1.88,1,50,42,62
3.41,56,58,55,72
4.52,21,29,19,11
2.93,30,54,38,54
1.42,18,51,14,50
1.27,32,58,54,29
1.97,42,35,82,30
1.37,47,46,39,34
1.73,4,2,77,66
1.22,48,51,90,18
1.62,18,13,87,59
2.42,0,21,9,55
4.19,34,25,28,31
4.16,65,51,38,34
2.56,44,23,83,53
1.46,38,49,26,66
1.75,37,6,83,68
2.44,12,13,13,34
2.62,13,18,16,54
3.3,28,3,72,18
3.74,32,8,19,86
4.56,4,50,88,79
2.42,2,40,13,44
4.51,11,32,24,35
3.43,0,10,83,12
2.28,57,31,27,34
4.5,16,15,50,38
4.02,50,51,82,13
1.82,32,49,72,30
4.24,17,2,33,39
3.59,36,25,47,42
2.01,9,47,67,77
4.22,14,56,82,14
3.19,25,0,84,47
4.52,41,10,8,43
1.91,31,28,34,48
3.33,57,34,79,19
3.99,7,31,35,79
1.92,19,50,57,60
4.5,2,55,87,18
4.39,62,1,63,86
1.74,16,41,40,5
4.44,30,22,40,48
3.35,59,9,43,46
2.61,51,58,26,16
4.44,41,0,66,34
4.26,61,26,32,25
4.31,26,55,27,77
3.81,43,30,54,21
4.85,9,40,84,37
4.27,42,28,64,27
2.92,57,58,63,71
1.51,25,33,40,86
4.57,49,5,32,31
3.43,34,47,16,68
4.35,29,59,67,5
3.29,28,60,94,28
4.83,35,53,51,43
2.34,40,12,63,83
3.31,39,28,64,11
2.36,18,21,24,20
4.07,54,54,36,6
2.57,38,55,19,32
1.15,10,20,7,52
4.01,28,1,31,77
4.4,2,0,91,48
1.83,6,14,25,71
1.87,17,54,62,51
3.66,45,45,63,85
2.43,27,46,86,2
3.5,40,8,88,54
2.64,9,30,26,34
2.44,33,10,94,28
4.38,31,33,43,15
2.55,20,3,21,43
2.53,26,44,92,78
3.42,52,50,74,47
4.23,38,59,26,56
3.97,16,54,30,46
1.44,24,21,84,26
4.08,56,23,19,34
1.87,60,6,31,0
2.53,22,40,37,76
2.22,21,17,58,46
3.45,58,11,75,17
1.2,57,56,78,10
1.84,5,11,38,76
1.53,24,41,86,14
4.88,39,19,90,25
4.3,43,7,24,23
4.57,33,59,90,83
3.64,49,44,86,83
2.99,49,53,46,86
3.11,12,37,21,77
2.6,28,2,70,64
1.66,56,46,85,12
1.56,32,23,34,88
3.06,24,54,85,63
2.54,25,25,45,66
2.0,16,52,87,44
2.73,29,8,0,33
4.37,13,26,17,69
1.59,47,57,53,56
4.27,36,45,44,50
2.37,51,59,14,79
1.14,43,53,89,53
2.79,62,48,52,29
2.66,44,2,93,49
2.92,27,46,43,7
4.1,61,17,47,48
4.48,24,60,88,13
4.73,24,27,78,32
1.63,24,1,13,36
1.02,21,30,12,48
3.15,37,43,55,78
1.69,9,54,1,1
2.94,10,28,33,10
2.85,43,11,79,70
3.19,5,12,36,54
3.29,57,57,48,12
1.89,43,2,56,32
3.07,26,3,32,9
4.55,34,43,57,17
4.28,59,25,36,30
3.7,55,13,44,55
4.61,12,3,7,84
1.82,65,32,54,19
1.08,6,3,18,55
4.87,29,58,75,5
3.7,61,45,53,1
1.24,34,32,54,48
2.47,31,18,67,47
