volume,class_1
16,0
17,1
1,1
18,1
13,2
1,2
13,2
24,2
7,2
11,2
15,3
15,3
7,4
11,4
15,4
22,5
19,5
21,5
14,5
1,5
5,5
5,5
22,5
25,5
21,6
22,6
20,6
19,6
17,6
16,6
7,6
5,6
4,7
21,7
15,7
20,7
1,8
18,8
6,8
20,8
25,8
24,9
15,9
15,9
22,9
1,10
16,10
1,10
11,11
12,11
15,11
12,11
21,11
25,12
9,13
7,13
20,13
23,14
23,14
10,14
13,15
15,15
22,16
19,16
1,16
20,16
14,16
22,16
12,16
19,17
17,17
24,17
25,17
18,17
14,18
2,18
4,18
18,18
22,18
4,18
8,18
11,19
4,19
9,19
3,19
2,19
11,19
20,20
24,20
17,20
15,20
5,21
13,21
4,21
7,21
14,21
24,21
12,22
23,22
22,22
18,22
8,22
13,22
9,23
14,23
12,23
21,23
2,24
21,24
21,24
4,24
20,25
23,25
24,25
5,25
10,25
4,25
13,26
9,26
20,27
13,27
4,27
17,28
21,28
20,28
3,28
1,28
15,29
12,30
25,30
19,30
16,31
18,31
21,32
14,32
20,32
17,32
25,32
14,32
9,32
19,33
17,33
3,34
3,34
1,34
18,34
9,35
1,35
12,35
24,35
12,36
23,36
22,36
4,36
12,36
15,37
6,37
21,37
16,38
21,38
4,38
7,39
21,39
19,39
18,40
5,40
19,40
14,40
25,40
7,41
18,42
3,42
15,42
15,43
7,44
13,45
6,45
24,45
9,45
11,45
1,45
12,45
25,46
17,46
5,46
8,46
17,46
17,47
12,47
13,47
6,47
22,47
7,47
25,48
8,48
1,49
6,49
7,49
19,49
10,49
