volume,class_1,class_2,class_3,class_4,class_5
4.78,2,23,20,5,20
2.69,3,10,9,1,7
2.41,4,14,3,4,14
2.51,1,12,21,12,0
2.25,8,5,13,0,14
3.36,7,18,5,7,3
2.43,7,8,13,12,6
1.61,0,17,17,4,5
4.57,4,19,21,9,2
1.04,7,6,6,10,13
1.92,2,18,6,6,2
1.05,9,6,20,11,5
4.05,1,19,18,0,18
1.88,8,2,9,11,10
1.65,0,15,8,10,12
2.29,1,14,12,12,7
4.46,5,5,3,8,12
1.07,9,14,5,6,21
3.87,2,2,1,5,13
1.96,5,15,23,4,19
4.08,8,23,21,11,4
3.85,2,2,15,7,9
3.96,6,8,9,4,19
2.07,8,5,18,4,22
3.31,3,15,4,12,2
3.9,4,19,2,4,11
2.93,7,2,22,5,1
4.77,5,15,17,0,19
4.45,6,22,20,10,8
1.95,0,13,18,6,4
4.16,5,5,18,3,20
1.09,3,5,9,2,14
4.32,8,21,12,3,8
2.56,5,5,19,9,20
2.74,6,19,20,10,17
3.41,8,5,23,0,3
4.04,1,1,8,13,6
1.8,2,24,20,6,16
3.07,2,22,4,3,10
2.19,2,20,16,7,0
1.95,3,4,10,8,6
3.44,1,17,5,13,19
4.94,8,5,12,4,21
1.88,2,3,11,3,18
4.51,1,21,10,2,12
1.46,1,12,8,9,2
2.53,6,15,16,7,3
3.22,5,14,13,11,12
4.93,3,9,11,6,11
4.29,7,23,1,5,18
4.68,8,10,18,0,4
4.26,0,21,17,9,8
2.11,6,0,21,6,19
3.52,0,5,8,0,9
2.5,8,13,2,9,13
2.34,6,1,15,12,13
2.19,3,0,7,5,14
4.29,6,3,6,6,0
4.01,2,20,8,10,7
4.82,8,4,4,7,9
3.43,5,12,13,6,2
4.64,9,17,11,2,0
2.99,0,19,1,9,19
1.49,5,7,1,13,9
2.94,7,6,14,7,7
1.44,6,4,1,6,2
2.61,7,19,17,10,2
3.11,7,6,23,11,13
3.95,8,23,23,13,23
4.3,4,0,14,13,16
4.65,2,11,21,8,20
3.95,4,0,6,11,23
1.01,2,7,11,2,7
4.16,1,2,16,5,5
1.8,4,14,12,4,3
1.87,1,20,8,7,11
2.06,8,24,22,3,22
2.31,9,6,8,10,1
2.53,7,11,10,13,21
3.35,9,24,9,3,4
4.41,5,2,7,11,23
1.89,8,11,8,3,2
3.32,0,20,18,3,8
4.21,0,10,0,8,3
4.47,7,4,4,8,11
4.16,0,9,5,13,2
3.91,0,22,11,9,20
4.33,1,13,2,13,21
