volume,class_1,class_2,class_3
3.88,8,56,3
1.26,2,26,22
3.97,32,41,8
3.12,20,5,4
3.11,26,44,19
1.59,0,10,18
3.28,6,77,10
1.01,30,10,5
3.52,18,17,28
4.93,21,39,10
4.16,3,57,29
1.71,36,56,17
1.86,23,66,3
3.21,31,12,14
2.42,17,21,24
3.94,26,75,17
4.86,16,57,2
3.33,30,77,14
4.38,5,23,24
4.29,23,37,28
2.96,37,67,28
2.1,20,68,2
3.75,3,8,9
3.32,5,70,28
3.93,20,26,25
4.16,13,24,19
2.87,4,3,15
2.2,28,70,23
3.49,35,47,24
4.77,15,39,29
4.42,32,73,15
3.12,27,71,11
1.33,10,32,0
1.41,13,20,23
1.56,2,50,5
4.8,19,9,26
2.34,13,9,24
2.39,1,63,22
3.56,18,10,7
1.18,18,69,0
3.96,28,66,25
4.11,18,66,19
3.4,28,78,3
2.63,33,3,15
4.99,29,41,9
4.71,1,42,5
3.94,4,44,9
2.49,17,33,9
2.66,25,25,27
2.43,13,76,5
4.18,34,23,2
3.58,4,41,22
3.02,20,19,29
4.53,27,38,3
1.48,0,72,10
1.14,3,16,22
3.99,31,26,18
1.52,25,61,13
2.98,14,0,8
1.07,23,36,6
4.36,12,16,16
2.96,31,21,23
3.56,35,58,4
4.95,12,11,11
4.56,23,27,29
3.11,23,8,21
3.1,31,41,12
1.17,31,18,7
1.68,17,10,29
3.27,1,11,12
2.84,29,64,2
2.23,17,52,0
2.3,16,57,20
2.45,9,16,25
1.67,19,5,16
2.21,6,12,0
1.44,28,19,20
4.02,30,51,25
2.0,2,19,15
3.9,20,2,16
1.45,27,32,1
4.67,35,13,25
1.32,32,15,21
3.96,5,47,26
2.37,4,35,26
3.69,35,13,28
2.83,13,16,8
1.03,6,12,7
3.43,10,28,4
1.86,8,56,9
1.82,15,22,18
4.34,3,45,10
4.1,6,36,20
3.96,34,53,6
2.35,28,15,27
2.48,4,42,20
2.39,28,47,28
3.51,6,17,18
3.8,20,35,11
3.12,17,42,12
4.31,36,14,28
1.98,21,39,5
1.52,34,32,24
1.16,33,76,20
2.67,29,2,15
4.27,24,31,5
2.88,31,29,6
1.01,15,29,25
3.91,13,14,21
1.99,8,15,9
4.38,37,31,25
1.27,11,64,19
1.73,18,61,21
1.05,22,75,29
1.97,14,27,10
4.19,5,52,3
4.44,30,16,5
1.99,18,77,1
3.15,29,27,3
3.14,31,73,10
2.65,33,10,13
4.76,32,6,15
4.46,4,53,8
1.78,4,3,9
1.62,37,67,0
4.53,35,67,8
2.82,17,43,16
4.69,23,54,25
4.78,26,49,6
1.85,15,58,19
1.68,11,56,10
2.05,18,54,0
2.44,10,34,19
1.93,10,43,11
2.32,7,63,14
2.13,1,5,21
1.37,5,47,0
2.46,27,8,4
2.83,25,11,25
4.62,0,16,26
1.82,32,61,29
1.78,4,67,2
1.43,35,2,16
3.74,18,28,8
3.4,6,50,16
1.66,13,10,1
3.42,33,47,17
2.79,3,23,0
2.87,11,51,25
2.7,24,39,12
1.74,25,39,7
3.26,27,13,24
1.79,27,2,18
2.67,11,32,20
4.56,36,29,18
3.73,21,70,11
1.14,36,63,17
3.55,21,75,9
1.78,4,27,3
2.51,36,53,16
2.62,9,48,2
4.36,5,22,6
1.74,21,52,29
1.89,31,57,11
2.25,22,28,4
2.6,27,69,22
2.19,3,54,15
3.64,19,13,26
4.13,30,69,7
3.38,22,68,22
4.99,28,70,25
2.41,21,40,0
1.53,11,1,13
1.41,17,3,14
1.82,27,23,24
2.93,14,14,2
1.22,9,72,23
2.4,13,19,0
4.27,23,78,28
2.35,28,70,17
1.51,8,6,19
4.39,4,48,12
3.13,36,78,8
3.69,9,60,13
1.44,5,53,8
2.3,14,6,15
4.42,29,6,19
4.77,13,60,12
2.11,28,50,29
3.21,19,54,26
3.45,15,46,22
4.41,24,6,20
3.49,25,11,20
2.59,34,3,28
3.62,27,29,5
3.87,24,34,26
2.96,11,27,5
1.09,6,36,12
2.76,4,21,10
2.08,25,20,23
2.58,31,52,7
4.23,17,61,9
1.17,3,8,12
3.83,28,38,24
3.4,20,75,22
3.94,20,51,28
1.6,19,17,24
1.57,0,38,23
1.01,8,14,24
