volume,class_1,class_2
40,0,0
39,0,7
11,0,3
3,0,8
162,1,5
27,1,9
8,1,1
24,1,7
193,2,0
14,2,1
20,2,6
39,2,8
185,2,4
1,3,5
163,3,4
19,3,6
174,3,4
41,4,9
45,4,2
153,4,4
165,5,3
44,5,4
181,5,1
173,5,5
185,6,5
33,6,3
158,6,5
182,6,7
184,7,5
30,7,9
29,8,4
181,8,8
10,8,9
164,8,7
161,9,2
21,10,3
33,10,7
10,10,3
190,10,4
155,11,6
197,11,1
41,11,6
166,11,0
34,11,2
25,11,2
28,11,5
153,11,1
32,11,5
158,12,1
2,12,9
39,12,0
21,12,9
170,12,6
39,12,5
48,13,6
19,13,2
13,13,0
31,13,8
33,13,7
173,14,6
175,14,9
177,14,9
160,14,0
43,14,0
34,14,6
16,15,1
3,15,0
43,15,1
14,16,8
8,16,4
163,16,6
171,16,5
9,17,1
33,17,7
15,17,6
154,17,8
184,18,2
33,18,1
184,18,6
188,19,7
176,19,2
41,19,2
188,19,2
50,19,3
161,20,8
45,20,8
14,20,7
35,21,9
162,21,0
39,21,6
17,21,3
166,21,8
49,22,1
44,22,9
41,22,0
182,23,0
36,23,7
164,23,8
4,23,1
49,23,5
193,23,4
32,23,6
23,24,7
41,24,6
160,24,3
150,24,3
152,24,7
189,25,7
150,25,2
191,25,2
1,25,0
35,26,9
40,26,8
156,26,0
50,26,3
22,26,9
184,26,2
37,26,9
150,27,8
7,27,5
36,27,6
194,27,5
192,27,4
179,27,5
196,27,0
25,27,4
186,27,7
27,28,2
33,28,4
4,28,8
19,28,0
160,28,6
41,29,6
161,30,4
198,30,3
37,30,0
11,30,7
153,31,4
163,31,8
32,32,8
27,32,4
197,32,7
179,33,1
191,33,3
199,33,2
194,34,6
199,34,5
173,34,6
40,34,7
10,35,1
196,36,4
151,37,1
25,37,8
3,37,3
172,37,9
193,37,8
6,37,3
174,37,2
183,37,3
178,37,7
40,37,9
3,37,5
49,37,0
36,38,8
192,38,2
45,38,1
9,38,8
188,38,7
47,38,9
182,39,5
194,40,4
194,40,3
39,40,1
38,40,9
154,41,1
152,41,5
50,41,2
22,41,9
152,42,0
152,42,1
28,43,3
176,43,4
179,43,3
32,43,9
166,44,2
154,44,2
194,44,4
9,44,5
188,45,2
176,45,4
41,45,8
158,46,3
41,46,0
16,46,9
190,46,6
150,47,5
26,48,0
36,48,3
198,49,7
34,49,1
