volume,class_1,class_2
26,0,6
23,0,2
40,0,1
24,0,4
38,0,6
1,0,4
11,0,1
37,0,8
25,0,9
10,0,8
16,1,3
34,1,8
9,1,3
49,1,8
18,1,2
17,1,9
14,1,7
33,1,0
7,1,9
26,1,4
28,1,2
16,1,3
22,2,0
13,2,7
16,2,5
50,2,9
10,2,4
50,2,7
43,2,1
49,2,1
6,2,6
46,2,1
44,3,4
15,3,5
4,3,3
27,3,2
31,3,5
7,3,9
1,3,1
19,3,7
26,4,4
9,4,5
17,4,0
35,4,0
20,4,5
14,4,7
22,4,9
16,4,2
46,5,6
44,5,4
1,5,6
34,5,4
22,5,7
37,5,6
49,5,9
32,5,0
31,6,5
25,6,3
45,6,9
12,6,3
6,6,6
25,6,2
14,6,7
43,6,6
10,7,6
4,7,1
33,7,6
12,7,9
11,7,3
30,7,1
25,8,2
1,8,7
43,8,1
6,8,9
27,8,2
46,8,2
27,8,5
34,8,8
44,8,4
35,9,3
31,9,4
2,9,5
23,9,8
36,9,7
28,9,6
9,9,5
21,9,7
4,9,6
21,9,7
33,10,9
41,10,2
35,10,1
29,10,0
29,10,7
14,10,3
22,10,8
48,10,0
4,10,4
18,10,2
43,10,3
47,11,9
31,11,1
12,11,1
6,11,4
42,12,7
24,12,7
44,12,4
3,12,6
40,12,0
12,12,6
31,12,8
43,13,9
27,13,6
18,13,8
12,13,2
23,13,1
6,13,5
20,13,7
39,14,4
42,14,0
27,14,6
5,14,8
38,14,0
19,14,7
41,14,1
48,14,4
20,15,9
44,15,1
46,15,6
18,15,9
33,15,2
25,15,0
36,16,5
26,16,1
32,16,0
28,16,1
41,16,5
16,16,2
44,16,8
37,16,8
20,16,5
12,17,6
17,17,0
35,17,7
40,17,9
15,17,9
18,17,5
42,17,8
46,17,8
9,18,2
38,18,8
6,18,9
41,18,3
20,18,3
42,18,3
41,18,3
21,19,5
44,19,0
20,19,0
46,19,2
28,19,7
29,19,5
32,19,8
39,19,4
22,19,2
22,19,5
26,19,3
47,20,3
49,20,3
9,20,3
48,20,0
32,20,1
7,20,4
18,20,0
2,20,8
46,21,9
43,21,4
50,21,8
43,21,9
43,21,5
40,21,1
12,22,0
48,22,2
7,22,2
20,22,7
20,23,3
30,23,0
24,23,4
4,23,5
3,23,1
1,23,5
45,23,4
26,23,6
9,23,8
31,23,0
5,24,3
50,24,2
48,24,6
38,24,7
35,24,8
