volume,class_1,class_2,class_3,class_4
1.87,5,2,18,5
2.65,8,2,5,9
1.89,9,2,7,0
3.78,8,4,19,6
2.12,1,4,6,0
1.08,5,5,4,0
2.91,0,7,18,7
2.97,3,7,6,13
2.78,3,7,14,4
1.26,10,1,1,6
3.04,7,6,4,1
1.11,4,2,18,9
4.04,1,0,7,2
3.23,2,1,3,9
3.83,3,2,4,5
4.99,0,4,3,5
4.16,10,7,18,2
2.26,8,5,14,8
1.51,0,2,19,10
2.92,12,3,20,4
3.7,8,4,0,4
1.34,6,8,8,13
1.85,0,3,16,10
3.74,10,0,18,4
1.05,3,0,5,2
1.74,9,1,18,13
1.71,4,1,6,6
3.86,0,0,1,9
2.02,5,0,17,4
2.65,5,8,4,10
2.68,7,9,14,0
2.55,2,7,8,6
3.9,11,9,14,11
1.61,6,5,16,1
3.17,13,6,1,12
3.56,8,8,0,9
1.82,0,8,0,5
3.9,10,1,15,12
2.41,2,5,21,4
2.19,8,8,17,13
2.92,6,2,7,0
2.32,0,8,9,8
4.59,3,0,2,3
4.98,4,6,21,7
2.58,7,4,3,4
3.95,2,7,11,3
1.34,10,8,9,1
2.32,5,3,2,12
1.33,7,9,18,9
1.64,6,9,19,10
1.69,10,7,1,13
4.85,10,3,20,7
1.42,10,7,18,4
2.92,7,0,18,6
1.25,13,2,15,12
3.81,6,9,13,11
1.3,9,9,21,2
2.18,12,7,21,8
4.57,6,0,6,6
4.11,11,3,1,13
4.74,11,1,10,5
1.01,9,6,18,11
3.99,9,4,11,4
7.34,5,2,22,1
9.81,2,4,6,2
8.94,13,4,0,13
7.72,13,7,0,5
5.47,0,7,22,5
8.11,4,8,21,3
9.53,12,7,18,13
9.21,8,5,19,9
8.45,2,9,18,9
9.25,4,7,11,9
6.96,6,1,7,12
5.77,5,1,4,9
9.54,12,7,17,3
7.72,12,6,13,5
6.5,1,6,5,11
9.17,9,3,10,9
9.94,4,7,13,9
6.06,5,2,15,6
5.24,2,8,5,13
9.42,5,9,12,13
8.03,7,2,15,11
5.14,7,4,12,8
6.39,3,6,17,4
8.24,1,1,13,8
7.58,6,6,20,0
7.1,7,4,19,2
6.43,9,8,7,3
8.77,8,6,4,5
6.22,6,2,14,3
9.47,6,4,22,10
5.69,3,9,22,2
6.68,4,3,4,1
9.45,11,3,2,5
9.56,9,5,2,7
8.44,13,4,6,10
9.57,1,7,12,7
8.89,5,9,10,10
8.57,11,0,8,2
9.99,13,9,7,13
6.6,6,5,4,0
7.75,5,1,3,7
8.91,5,3,2,0
6.53,0,2,13,13
5.11,9,3,5,6
7.15,5,2,22,3
6.17,3,4,18,7
9.3,10,0,9,2
9.76,11,9,20,12
9.2,12,9,5,8
9.9,4,7,0,1
5.82,10,1,15,9
8.63,8,1,9,13
8.06,1,5,22,11
5.2,6,6,6,7
7.45,13,2,3,13
6.67,3,5,21,10
9.72,1,9,19,5
5.6,4,0,8,6
7.04,11,8,22,1
8.29,10,1,1,7
9.11,8,9,1,0
7.3,12,4,13,7
6.48,2,9,17,2
6.0,13,9,16,13
5.6,13,4,3,10
7.13,10,5,0,12
5.92,1,3,9,4
7.31,1,2,22,11
9.88,7,6,20,13
8.64,3,1,18,5
7.06,7,6,16,9
8.59,0,0,19,1
7.07,6,5,16,9
9.48,13,7,9,8
6.2,6,1,14,5
8.88,3,8,9,13
9.85,8,6,18,11
7.96,2,4,5,0
8.47,2,4,13,2
9.66,3,1,19,4
8.38,12,2,5,10
8.93,3,0,2,7
8.35,7,4,16,6
5.95,8,3,9,6
9.49,13,6,10,6
5.77,9,1,20,8
8.57,12,0,17,6
8.77,2,4,2,4
6.33,0,6,13,9
8.1,3,0,11,0
6.94,2,3,11,5
8.26,2,5,15,5
9.2,0,0,10,12
6.62,12,9,20,5
8.38,13,8,0,11
8.69,2,0,15,13
8.29,3,5,19,13
6.44,8,8,4,2
7.16,7,6,20,9
9.18,12,8,9,2
9.88,3,2,5,7
9.85,4,6,3,11
9.82,7,9,3,2
6.2,3,9,15,8
9.21,5,7,2,1
7.39,10,8,7,1
7.87,4,9,10,3
8.02,5,9,18,9
6.69,6,9,19,12
5.91,11,2,21,2
8.18,7,9,10,12
8.09,8,5,3,5
5.02,8,3,2,2
7.03,4,4,3,4
6.06,7,2,5,1
9.45,8,7,14,11
6.24,7,6,2,7
8.04,0,4,0,1
6.9,8,9,17,7
6.21,3,3,11,13
