volume,class_1,class_2,class_3,class_4
2.37,9,16,32,71
4.27,2,22,16,19
2.91,32,46,15,41
1.91,26,17,29,84
4.84,8,19,59,78
2.91,16,18,15,52
2.46,29,33,39,67
4.9,37,5,60,48
2.64,3,28,60,40
4.61,23,8,36,16
2.52,1,7,44,13
3.4,34,6,0,14
3.82,17,32,50,60
4.08,3,0,19,36
1.49,18,34,34,75
3.23,38,35,58,60
3.38,16,6,53,44
2.85,38,26,31,80
1.74,20,10,1,20
1.77,38,33,26,25
1.63,7,5,33,63
1.61,7,47,12,24
1.53,18,28,32,54
1.65,13,18,53,39
3.68,15,47,45,54
3.79,19,5,45,17
1.06,19,45,20,72
2.69,23,37,22,26
3.9,38,38,9,78
4.48,14,22,31,80
3.99,38,11,42,0
3.77,24,34,9,43
1.5,14,38,32,14
3.06,16,2,6,30
3.22,35,31,18,40
4.69,29,3,28,39
1.92,24,15,19,58
1.96,4,30,25,83
3.76,12,5,11,31
2.18,7,38,20,47
1.49,1,39,10,60
3.91,12,39,10,52
5.0,28,6,57,82
2.14,24,19,7,62
3.36,29,5,50,27
3.53,11,3,22,2
2.52,28,8,23,2
2.83,20,11,44,29
4.94,38,12,54,21
3.52,6,47,36,37
1.47,14,36,47,67
1.82,12,12,43,56
4.75,34,9,25,5
4.31,2,32,14,86
4.11,13,47,9,63
2.2,4,13,4,77
4.2,5,44,54,62
4.62,9,33,55,76
2.89,37,47,50,71
4.71,33,22,45,58
1.99,25,13,57,46
1.04,5,45,15,54
3.89,3,11,45,40
3.02,11,12,60,4
4.17,22,39,2,9
1.67,30,0,33,24
1.19,9,18,3,41
2.4,13,14,34,24
3.64,6,34,15,24
2.86,8,43,20,78
1.27,30,21,35,75
2.82,9,0,60,84
2.28,7,30,24,84
3.69,10,4,49,24
3.57,14,47,52,45
4.83,3,35,14,55
1.44,24,20,4,11
2.46,20,8,28,75
4.22,22,34,9,76
3.18,24,34,43,9
4.32,21,32,6,34
3.78,25,10,23,45
4.33,2,24,56,33
3.4,28,3,57,72
1.54,38,23,61,12
4.78,31,16,3,4
2.65,2,7,16,82
3.85,38,35,46,36
1.45,18,5,22,23
2.27,6,20,44,64
1.25,17,36,18,8
1.11,6,31,45,5
1.72,21,17,47,29
1.09,30,1,54,52
1.92,18,2,35,19
2.36,13,28,8,9
2.05,32,39,20,40
1.98,35,27,7,12
4.98,28,0,25,59
2.73,21,23,13,42
4.01,26,17,41,20
4.09,0,36,38,36
2.04,4,33,58,45
3.58,10,15,19,45
1.78,27,16,42,60
1.24,37,16,2,26
3.75,6,39,11,22
4.97,35,44,53,22
4.94,14,34,13,10
3.94,27,25,3,8
2.15,15,24,37,40
4.55,26,34,55,60
4.69,2,40,51,16
3.86,31,43,15,24
3.82,28,14,35,16
4.52,15,46,38,74
4.94,21,36,18,86
4.28,11,43,13,36
2.89,2,34,26,50
3.67,11,29,16,58
2.11,4,0,24,17
3.12,27,15,61,62
4.77,29,16,11,64
3.52,33,24,45,20
1.98,27,10,27,3
2.88,19,17,38,45
2.08,15,30,38,81
1.22,24,33,2,2
4.33,6,23,37,30
1.44,33,44,5,7
1.03,27,26,2,12
2.13,21,7,29,8
2.56,0,33,43,45
2.89,18,11,60,12
2.18,33,29,24,24
2.14,34,43,56,63
3.84,25,39,20,36
2.13,22,34,26,75
4.62,12,18,22,51
4.59,25,2,24,59
2.8,11,47,30,50
4.47,32,0,37,26
1.06,26,39,12,59
4.88,34,26,34,31
3.55,3,22,43,79
4.9,26,16,60,47
1.35,37,31,21,80
2.11,26,28,40,33
4.95,5,46,53,43
3.07,25,35,34,7
3.96,38,33,44,80
3.54,18,31,51,8
2.71,26,20,9,34
1.54,21,43,13,14
1.74,31,41,30,4
4.46,31,46,30,30
3.86,32,26,39,22
4.5,3,9,58,22
3.88,22,7,54,86
1.44,3,40,41,47
3.75,37,34,31,81
2.61,0,25,23,79
1.9,37,46,54,86
3.07,9,13,38,86
3.01,38,29,4,44
2.53,31,23,42,79
1.3,5,0,44,69
4.34,27,16,6,50
2.93,32,7,31,79
1.58,17,43,46,76
2.37,24,14,36,74
1.21,25,10,18,39
1.61,13,32,19,7
4.77,13,5,58,66
3.98,36,47,27,58
2.7,13,38,47,4
1.42,37,45,51,23
2.08,0,2,1,15
2.69,7,6,4,11
3.96,33,35,4,59
4.06,25,23,20,29
1.41,28,6,6,48
3.6,24,13,18,84
1.28,32,7,22,75
2.42,18,7,20,53
2.37,29,40,39,13
1.13,15,16,26,50
3.42,12,43,0,76
1.19,36,1,31,51
1.89,6,11,57,85
3.38,7,3,0,35
1.45,38,20,13,7
4.26,38,11,52,73
2.87,21,19,20,53
3.28,28,2,31,5
1.58,30,31,56,26
1.02,28,6,41,28
3.75,24,22,13,53
2.93,13,47,54,53
2.95,35,22,32,70
2.49,4,2,41,58
1.92,13,29,16,18
4.0,29,2,32,65
2.66,19,35,34,86
3.78,35,37,36,31
3.09,4,11,25,1
2.3,32,42,27,66
3.07,31,3,13,74
2.37,13,38,59,3
3.78,13,43,31,34
2.34,29,12,41,46
