volume,class_1
6,0
7,0
46,0
4,0
9,0
40,0
37,1
48,1
42,1
35,1
43,1
32,2
30,2
20,2
21,2
10,3
33,3
33,4
47,4
37,4
30,4
9,5
16,5
7,5
50,6
29,6
20,6
45,7
32,7
19,7
18,8
4,8
45,8
39,8
1,8
42,9
46,9
38,9
47,9
36,10
6,10
21,10
24,10
13,10
38,11
22,11
48,11
25,11
11,11
31,12
17,12
8,12
9,12
43,13
37,13
6,13
38,14
30,14
36,14
36,14
20,15
43,15
43,15
30,15
47,16
45,16
3,16
25,16
30,17
31,17
45,17
47,17
22,18
8,18
43,18
44,18
8,18
2,18
45,19
33,19
20,19
5,19
4,20
37,20
6,20
37,20
21,20
4,21
48,21
15,22
49,22
5,22
6,23
8,23
13,23
41,23
17,23
32,23
36,23
3,24
22,25
22,25
21,25
50,25
2,25
26,26
17,26
30,27
10,27
4,27
30,27
17,27
44,28
46,28
30,29
28,29
32,29
45,29
21,29
3,29
32,30
50,30
6,30
22,30
11,30
37,30
32,30
26,31
4,31
43,31
7,31
29,31
49,32
29,32
12,32
2,33
12,33
9,34
35,34
30,34
41,34
1,35
15,35
25,35
20,35
37,36
42,36
41,36
48,36
26,36
21,37
48,37
40,38
21,38
31,38
14,39
46,39
41,39
11,40
32,40
10,40
29,40
18,41
38,41
31,41
25,42
8,42
46,42
50,42
36,42
13,43
23,43
14,43
8,44
2,44
7,44
27,44
30,44
22,44
1,44
14,45
21,45
25,46
23,46
49,46
34,46
40,47
12,47
17,47
17,48
46,48
19,48
1,49
29,49
24,49
25,49
38,49
50,49
14,49
8,49
