volume,class_1,class_2,class_3,class_4
3.66,18,49,6,2
1.41,12,10,10,19
1.57,24,18,2,26
3.64,34,41,2,11
1.97,13,30,32,0
4.68,38,40,26,11
3.25,27,32,26,19
2.65,28,28,23,11
2.64,4,40,14,6
1.03,19,17,17,10
3.21,40,50,24,20
2.55,27,35,19,0
2.76,43,43,32,17
3.68,43,36,2,22
2.54,24,25,32,17
2.53,33,13,7,15
3.2,49,54,20,5
1.94,6,32,32,28
1.93,29,41,31,23
2.38,23,68,25,5
3.75,43,46,27,28
3.86,24,7,19,28
2.91,45,32,4,21
1.09,45,26,0,28
3.35,18,24,8,18
3.35,10,27,4,15
2.95,3,58,5,2
4.11,48,25,26,12
2.36,44,3,20,24
3.43,24,50,15,27
1.71,17,48,14,28
3.1,6,70,33,4
3.96,26,50,2,1
1.7,3,23,23,7
2.74,38,48,24,10
4.92,1,55,26,0
3.24,37,6,33,28
4.31,2,13,19,9
4.73,45,50,16,4
1.7,36,60,15,7
3.51,10,4,22,6
4.97,6,58,27,25
1.42,39,35,17,18
4.87,40,59,24,18
2.74,40,1,34,1
3.96,2,6,33,9
2.43,1,15,3,3
4.87,48,14,7,12
2.31,25,4,27,10
3.62,30,59,5,4
2.47,22,56,4,9
3.08,21,51,20,19
4.17,21,42,33,2
1.36,12,10,9,22
2.38,12,44,13,11
2.71,32,26,10,17
1.18,31,2,20,23
4.37,23,27,17,14
3.73,30,36,32,21
4.84,42,43,28,5
3.63,4,2,19,17
4.92,20,62,8,12
4.83,44,52,3,18
1.6,22,1,21,12
3.71,16,39,30,10
1.16,22,60,8,17
2.27,30,33,12,5
1.99,33,31,6,27
3.61,14,67,33,22
2.4,39,62,21,25
3.98,33,16,10,23
1.04,27,63,5,23
1.33,4,45,34,20
4.98,10,68,8,5
1.72,24,50,25,12
2.34,33,0,6,9
3.72,8,68,23,24
1.68,3,33,29,25
4.3,0,65,9,22
1.98,36,22,13,18
1.26,7,8,12,24
1.91,47,59,24,13
4.18,35,15,27,15
4.54,44,57,25,8
2.9,14,51,8,28
3.57,21,47,30,19
4.24,24,40,32,12
3.51,3,7,26,6
1.09,5,59,31,6
1.16,39,17,12,18
1.33,2,41,18,0
2.33,36,36,13,14
1.83,22,41,25,10
1.43,42,15,17,20
1.77,26,25,13,23
2.69,32,51,10,28
1.24,45,65,34,20
2.45,46,32,28,12
4.19,26,1,19,18
1.66,43,2,25,3
4.08,0,14,18,0
2.36,42,31,7,12
3.8,4,36,18,4
3.7,33,11,32,27
3.28,22,46,9,5
1.28,30,32,15,14
1.57,41,39,26,27
4.15,22,66,22,20
3.41,31,36,26,19
2.64,44,8,12,21
2.42,0,46,7,25
3.47,26,45,18,10
1.12,15,15,10,26
4.25,41,56,6,11
2.51,15,0,16,23
2.96,48,44,10,2
2.97,34,17,11,15
3.93,0,0,22,17
3.37,43,36,19,4
1.71,46,22,17,5
1.16,48,40,3,6
3.47,35,31,0,0
4.39,1,23,7,27
2.75,2,12,22,25
3.84,15,12,18,19
3.55,33,61,2,20
1.1,0,60,1,21
2.69,14,37,22,28
3.14,38,37,33,9
2.47,26,40,2,7
4.27,36,23,25,8
3.42,24,11,9,14
2.81,8,22,31,26
1.74,17,21,27,1
2.71,41,67,11,16
4.76,41,23,32,18
4.65,27,2,7,21
4.08,11,67,34,28
4.39,21,22,20,23
4.45,38,42,34,6
1.9,35,51,2,16
4.2,7,0,14,4
4.45,38,33,6,21
4.27,2,57,21,8
3.46,49,68,14,13
3.85,15,50,28,5
4.72,45,22,7,4
1.69,12,3,30,16
3.74,43,36,24,15
2.71,37,47,12,5
1.04,26,54,3,3
2.33,8,73,23,1
4.69,33,43,31,11
4.37,21,65,19,20
2.84,28,32,9,1
4.51,39,16,29,15
4.55,38,28,29,4
4.07,33,35,6,19
2.2,43,68,23,15
3.51,40,31,10,28
1.47,46,19,34,4
4.35,44,38,8,12
4.24,49,35,9,4
2.92,42,8,34,28
1.85,46,52,9,12
3.19,17,37,25,9
4.13,10,2,27,19
2.13,6,70,7,6
3.78,12,56,6,15
4.99,14,28,21,23
3.59,28,39,19,23
3.67,23,52,26,21
3.21,10,26,21,6
2.68,0,15,3,16
1.41,43,21,23,14
1.92,34,49,2,22
4.2,29,0,19,13
1.88,33,36,15,21
1.97,25,11,4,3
3.58,15,5,1,14
3.27,23,45,15,2
1.05,14,64,24,24
2.96,45,7,3,13
2.96,32,59,17,12
3.22,30,17,2,3
2.38,3,23,3,17
1.85,15,50,12,4
3.86,25,32,29,13
2.39,37,61,24,15
4.23,1,36,17,23
3.79,35,45,20,11
4.89,25,32,10,6
4.53,11,30,32,18
3.85,15,17,28,26
2.76,37,67,24,21
2.73,14,58,25,8
1.1,38,36,0,14
3.5,5,25,18,21
1.16,14,44,31,2
1.48,13,40,20,5
1.76,33,35,27,6
1.07,9,63,12,15
2.72,3,71,2,24
2.72,40,37,25,22
2.97,24,42,16,18
1.66,43,58,14,0
1.63,0,46,28,11
4.75,47,59,18,23
3.51,21,15,22,14
1.81,20,48,5,9
2.74,48,6,2,23
2.94,7,23,30,4
3.15,43,5,22,19
4.84,46,38,17,22
4.61,13,17,28,8
3.79,2,67,25,24
2.98,21,57,16,25
3.69,15,56,32,13
1.48,1,44,16,17
3.91,1,10,23,16
3.51,19,26,8,5
4.52,12,18,5,25
3.44,20,28,24,10
2.39,22,60,23,16
1.83,1,8,19,17
4.65,27,7,0,13
4.04,44,21,14,16
2.64,12,19,8,25
1.03,8,38,25,12
4.28,5,2,8,26
3.42,48,73,31,23
1.34,36,18,7,23
1.97,6,71,7,5
3.1,2,37,0,21
1.04,42,62,21,19
3.47,2,64,29,10
2.96,18,37,17,25
1.64,25,24,33,26
2.22,41,59,8,25
1.73,24,10,0,14
3.18,44,60,23,22
1.83,22,23,14,11
2.69,38,24,19,27
1.06,35,28,20,27
2.27,47,21,6,18
4.86,44,73,0,16
1.67,38,20,3,7
4.57,6,21,17,26
1.65,11,50,32,7
3.72,5,23,15,19
4.33,17,47,28,18
3.84,16,8,5,26
4.3,9,73,31,11
4.01,33,63,7,7
3.04,36,2,34,4
4.89,37,60,10,13
3.01,17,61,8,22
2.36,6,37,8,8
3.2,47,22,6,21
2.1,27,49,27,4
2.29,29,70,5,24
2.12,25,44,4,13
1.64,39,62,17,17
3.01,38,5,3,24
2.22,17,28,14,23
4.64,8,60,5,3
2.14,24,23,18,13
1.15,30,25,30,7
4.65,26,61,4,20
3.34,44,7,9,15
2.25,23,69,9,13
3.54,21,61,18,28
1.15,43,2,5,15
4.0,32,27,2,11
4.65,9,10,21,15
4.96,3,19,12,2
2.24,25,11,11,23
4.28,25,10,25,19
3.28,19,68,1,24
1.9,31,34,33,2
3.79,27,5,15,10
3.21,15,72,8,28
1.01,38,1,16,10
1.69,34,59,0,8
2.83,39,55,2,6
3.93,47,52,33,2
4.1,5,58,34,13
2.12,9,38,25,13
4.71,11,60,1,12
2.85,3,14,18,18
3.72,37,2,20,17
1.72,36,63,19,6
2.22,5,49,30,24
1.58,11,44,20,23
1.21,30,64,6,22
3.21,26,18,28,27
2.99,14,42,22,26
3.11,44,71,21,23
3.58,5,13,13,20
1.8,32,16,13,9
3.97,26,27,31,12
1.43,22,11,7,10
4.95,6,72,29,23
1.19,36,70,32,11
3.38,7,39,26,10
2.55,22,23,4,4
4.57,7,14,18,18
3.8,14,65,32,7
2.78,10,65,8,13
1.26,45,8,24,18
1.89,38,65,23,21
3.09,47,64,7,6
2.56,27,13,19,16
1.59,38,16,15,25
2.92,20,59,32,16
3.68,44,7,30,17
4.69,33,58,16,22
3.15,13,30,14,8
2.72,10,37,22,22
4.98,35,32,12,25
2.08,28,67,14,3
1.56,14,44,9,25
3.08,36,67,34,16
2.73,22,66,6,9
2.93,38,38,10,16
1.63,21,8,34,3
1.44,45,57,7,9
4.94,3,45,16,11
3.84,29,25,24,11
2.71,3,51,31,25
3.01,48,14,26,27
2.25,49,35,22,15
1.16,48,11,26,19
3.65,18,19,20,25
4.81,32,22,33,13
1.88,3,65,14,26
4.07,0,16,20,25
3.15,20,31,20,18
2.51,23,45,31,27
4.2,5,36,13,20
3.13,47,67,15,0
4.28,11,59,22,4
3.82,24,30,25,3
4.0,30,46,32,8
2.45,2,44,17,8
1.85,49,63,31,0
1.85,7,40,11,2
3.3,31,54,21,0
2.14,20,46,12,21
3.07,37,62,31,18
3.69,11,4,3,14
4.11,34,65,10,18
1.04,43,59,1,20
2.88,41,51,7,4
2.95,14,40,14,4
3.99,18,8,2,12
1.62,27,53,6,28
1.43,20,70,30,12
1.31,48,24,17,10
2.95,14,46,22,14
3.46,6,65,21,9
1.33,44,51,22,20
4.51,25,52,24,24
4.38,21,64,17,24
1.42,23,64,19,13
2.89,26,64,29,2
4.19,31,5,5,16
2.78,46,57,18,3
1.95,34,4,21,6
1.52,17,40,10,13
2.28,23,62,27,6
3.45,18,46,10,28
3.71,13,36,15,22
1.68,9,64,10,5
2.76,23,66,25,27
2.9,4,9,5,2
4.3,37,33,19,13
3.09,3,19,16,12
3.0,10,54,20,2
4.29,11,72,34,20
3.45,7,40,17,17
2.58,46,7,12,6
2.77,35,69,14,20
1.89,33,32,33,19
2.67,36,72,31,11
3.52,32,26,27,20
1.96,48,33,11,24
4.61,36,39,9,7
4.67,19,30,29,23
3.93,33,40,25,16
4.16,19,1,3,24
2.14,23,50,15,27
2.98,36,32,12,23
2.94,34,41,12,11
2.4,12,48,31,6
3.92,35,5,24,24
3.41,18,64,17,15
1.35,6,54,27,1
3.18,21,53,23,25
1.77,21,65,28,6
2.91,38,9,18,11
1.85,12,24,12,5
4.43,22,16,5,4
3.13,6,11,4,4
4.85,11,71,0,3
4.38,6,67,15,4
3.04,42,31,15,20
4.05,43,42,18,13
3.32,42,50,12,6
3.58,5,73,6,2
4.17,6,67,13,24
1.05,11,68,18,28
3.52,37,62,34,27
2.59,31,47,9,11
4.2,13,6,33,8
4.19,24,69,20,26
1.84,43,50,9,20
3.01,41,25,22,6
3.65,18,71,14,19
2.3,38,33,25,26
1.34,40,26,18,8
4.19,37,16,11,26
2.26,40,18,13,10
1.66,10,70,25,27
