volume,class_1,class_2
26,0,30
39,0,45
31,0,7
41,0,42
45,0,10
40,1,35
43,1,11
32,1,33
41,1,38
44,1,8
34,1,19
43,2,43
45,2,5
29,2,1
28,2,14
49,3,26
32,3,16
48,3,39
45,3,31
32,4,2
50,4,31
32,4,14
50,4,38
47,4,37
47,4,21
39,4,22
48,5,11
32,5,47
46,6,39
41,6,31
44,6,46
38,6,23
41,6,3
47,6,48
27,7,11
27,7,26
30,7,22
50,7,0
41,7,6
49,7,20
45,8,46
44,8,34
25,8,41
49,8,35
50,9,26
44,9,45
35,10,22
36,11,6
28,11,11
38,12,25
26,12,42
43,12,43
34,12,44
46,13,49
44,13,12
33,13,10
48,13,19
43,13,17
27,13,30
42,13,33
37,14,37
41,15,37
26,15,4
28,15,5
44,16,47
31,16,15
30,17,0
45,17,39
36,18,1
28,18,33
39,18,42
48,18,21
36,19,43
47,19,39
30,19,47
31,19,45
40,20,41
25,20,34
45,20,25
50,20,2
34,21,48
37,21,43
28,21,19
25,22,2
32,22,25
50,22,48
47,22,48
50,22,21
36,23,20
44,23,29
49,24,9
25,24,31
27,24,20
47,24,10
41,25,41
37,25,33
43,25,0
36,25,38
29,26,44
41,26,10
45,26,44
43,27,28
25,27,6
36,27,13
27,27,27
35,27,12
49,27,12
45,27,38
45,28,15
49,28,40
28,28,16
48,28,5
42,29,4
47,29,1
35,29,16
39,30,32
46,30,13
47,30,34
29,31,35
31,31,20
26,31,15
34,32,27
33,32,14
25,32,6
30,32,45
27,33,23
46,34,49
35,34,27
41,34,1
39,34,23
50,35,3
32,35,18
36,35,18
34,35,49
42,36,7
26,36,16
50,36,30
36,36,46
42,37,46
48,37,9
31,37,18
32,37,29
48,38,36
46,38,14
40,38,13
27,38,17
45,38,9
36,38,7
45,38,19
40,38,32
36,38,36
39,38,12
47,38,28
40,38,35
32,38,8
46,39,8
30,39,24
41,39,7
26,40,24
46,40,13
43,40,26
29,40,17
40,41,47
37,41,21
32,41,28
28,42,2
29,42,4
43,42,0
47,42,29
49,43,3
43,44,40
47,44,24
46,44,3
30,44,5
36,44,9
30,44,36
29,45,24
36,45,34
28,45,32
48,45,25
36,46,8
26,46,37
28,46,32
32,46,22
30,46,40
39,47,17
35,47,44
42,47,27
40,47,23
29,48,30
33,48,28
44,48,49
50,48,4
36,48,41
25,49,36
46,49,18
42,49,40
43,49,42
34,49,15
33,49,29
