volume,class_1,class_2
30,0,14
37,0,10
21,1,7
25,1,13
131,1,17
131,1,9
137,1,12
131,1,21
115,1,5
26,2,1
134,2,0
33,2,24
138,2,19
17,2,19
5,3,17
19,3,7
28,3,22
150,4,3
13,4,21
13,4,24
33,4,14
7,5,6
146,5,2
26,5,20
127,5,1
125,6,2
29,6,16
9,6,3
135,6,20
34,7,16
20,7,8
123,7,12
136,7,19
133,7,18
25,8,0
18,8,14
23,8,19
112,8,7
16,9,22
16,9,12
124,9,8
126,9,11
140,9,21
112,9,24
21,9,21
121,9,2
148,10,16
150,10,15
124,10,20
128,10,0
33,10,13
22,11,16
113,11,17
25,11,13
2,12,1
143,13,11
139,13,19
135,13,4
119,13,5
117,14,15
123,14,20
113,14,6
120,15,4
114,16,10
120,16,17
147,16,4
133,16,6
15,16,10
128,17,8
123,17,17
3,17,21
14,18,5
29,18,0
132,18,24
36,18,11
123,19,1
13,19,14
37,19,1
117,19,24
24,19,3
121,20,5
118,20,14
127,20,3
149,20,14
13,21,8
31,22,17
14,22,8
141,22,5
144,23,21
20,23,10
128,23,3
124,23,5
120,23,19
21,23,20
131,24,23
13,24,9
26,24,17
116,24,24
125,24,11
27,25,11
20,25,2
113,26,0
16,26,22
144,26,23
116,27,16
34,27,2
125,27,23
21,28,18
22,28,21
146,28,0
33,29,12
125,29,2
112,29,2
35,30,0
121,30,10
16,30,4
2,31,1
28,31,7
6,31,18
146,31,22
122,31,2
21,31,3
30,31,23
8,32,13
128,32,9
145,32,14
1,33,13
2,33,12
18,34,13
1,34,13
11,34,5
36,35,10
132,35,1
35,35,15
31,35,15
126,35,0
29,35,20
7,35,8
147,35,4
140,36,23
3,36,9
147,37,18
141,37,15
147,37,22
121,37,3
37,37,10
4,37,16
113,37,10
127,38,11
29,38,12
112,38,7
16,38,4
5,39,16
145,39,1
137,39,23
132,39,19
27,40,21
16,40,5
122,40,20
13,40,22
127,40,22
135,40,15
28,40,24
136,41,9
149,41,6
30,41,12
118,41,7
22,42,11
23,42,9
14,43,22
129,43,14
37,43,20
6,43,3
32,43,6
128,43,8
137,43,23
120,43,6
149,44,4
16,44,12
37,44,9
18,44,17
14,44,18
136,44,13
133,45,4
17,45,7
142,45,15
127,46,19
148,46,18
138,46,9
12,46,6
126,47,15
27,47,6
7,47,18
36,48,7
18,48,11
139,48,8
125,48,24
1,49,18
128,49,23
19,49,16
