volume,class_1,class_2,class_3,class_4
3.84,25,28,12,15
2.98,21,28,16,2
3.85,27,13,18,17
1.31,7,19,8,15
2.32,34,1,28,12
3.29,1,35,17,26
2.91,15,16,7,21
2.96,14,30,28,9
1.13,33,38,25,19
2.6,30,39,7,19
4.57,4,22,20,19
4.44,25,1,7,14
2.61,11,8,9,0
3.73,33,30,21,11
4.05,28,39,27,2
2.23,31,16,1,30
4.86,24,26,24,13
3.51,24,23,6,16
4.94,18,18,24,2
3.48,17,12,6,14
3.29,5,28,5,23
3.46,35,29,22,19
1.11,35,39,23,26
2.86,21,27,0,22
1.81,9,9,7,18
1.11,29,10,18,15
4.03,14,33,10,16
2.44,14,4,0,26
4.92,1,33,20,12
1.35,4,26,27,20
2.66,13,32,12,11
4.98,10,15,0,29
3.63,35,7,4,29
2.75,0,24,5,7
3.39,16,14,5,22
3.09,27,32,7,1
2.81,4,9,18,23
1.31,9,19,22,27
2.26,1,19,8,22
2.92,5,13,2,20
3.86,8,26,11,24
3.99,10,22,13,17
3.93,14,37,15,10
3.53,25,37,28,28
4.98,11,3,6,18
4.4,2,10,22,19
3.76,27,29,20,16
3.96,18,17,7,16
1.99,5,36,6,15
3.4,0,10,16,7
2.09,19,36,13,14
3.06,7,28,1,10
4.35,34,3,1,14
3.17,19,12,11,0
1.44,18,6,27,0
4.39,25,24,1,21
4.31,30,15,1,23
2.63,25,38,19,26
3.68,3,21,18,27
3.6,14,30,0,23
4.24,3,6,20,16
2.46,9,6,18,14
2.59,32,14,12,10
4.78,23,37,16,27
1.73,24,17,13,8
4.77,28,3,1,8
3.44,4,33,3,14
1.92,33,2,3,15
2.43,30,26,26,3
3.85,16,22,21,23
4.24,30,24,8,14
1.17,32,32,11,18
1.98,8,19,21,5
3.97,33,0,19,21
2.96,15,31,19,3
4.57,27,37,20,20
2.99,31,24,10,19
3.84,32,31,3,21
2.33,12,3,27,13
3.64,34,39,0,10
3.61,2,1,19,22
