volume,class_1,class_2,class_3,class_4,class_5
2.08,14,2,0,2,2
1.94,11,7,2,9,0
3.39,16,1,5,5,7
2.99,3,2,4,1,2
1.04,14,8,1,9,8
1.45,0,0,2,8,0
3.27,5,3,3,0,5
1.7,12,4,1,4,2
4.31,11,10,4,8,6
1.82,19,7,2,7,0
4.02,4,8,0,8,9
4.77,16,0,5,5,8
1.01,1,2,2,1,6
2.63,8,10,2,3,0
1.31,17,5,5,5,2
2.26,5,2,2,0,5
1.11,17,2,1,7,6
3.47,7,1,4,3,1
2.05,14,4,0,5,5
1.9,8,5,1,3,7
4.97,4,1,4,6,0
4.22,2,10,1,9,2
4.81,6,4,3,9,3
2.96,5,2,1,3,6
1.19,18,8,3,8,7
3.99,10,10,3,7,6
4.55,0,10,5,9,5
4.21,16,7,0,5,6
4.64,1,8,4,1,6
4.29,12,2,4,8,1
1.74,17,3,0,3,0
1.74,11,4,2,4,6
2.63,0,6,4,6,2
2.69,12,9,1,5,8
1.22,8,5,5,1,6
2.99,17,10,5,4,9
3.1,3,3,5,4,1
2.09,0,0,5,8,5
2.84,3,3,1,3,7
3.05,0,7,3,9,9
1.79,12,1,5,8,2
4.04,0,9,0,3,8
2.55,15,7,3,1,6
4.13,18,0,1,6,3
1.42,1,9,1,9,1
2.65,5,4,4,2,4
3.12,18,1,0,7,0
2.62,11,3,3,7,2
1.84,10,4,5,7,7
4.11,13,1,1,5,2
1.7,6,2,0,6,0
3.47,14,7,4,9,9
1.5,6,9,1,9,4
1.7,9,4,4,6,4
1.88,6,7,2,8,0
2.59,2,6,3,6,1
4.75,2,1,4,1,0
2.2,17,9,4,2,6
2.06,0,9,4,8,4
3.7,13,0,5,4,5
4.27,10,0,4,8,7
4.6,17,1,1,7,0
3.1,18,4,1,6,4
8.05,17,2,3,2,7
8.26,10,2,3,3,7
9.82,9,1,5,5,3
9.64,1,3,4,6,0
9.07,2,0,0,8,9
5.47,0,6,4,2,4
8.38,12,0,4,3,9
8.69,2,5,5,0,0
5.75,3,7,2,0,6
8.05,0,6,5,3,0
8.97,17,0,0,4,1
5.57,3,10,5,6,9
6.74,19,6,0,3,6
6.96,7,8,2,0,3
7.78,16,9,0,6,7
6.91,18,10,5,5,2
8.15,12,2,4,4,6
8.13,19,0,4,8,0
8.29,14,8,0,7,4
8.05,12,8,4,0,2
6.02,15,8,0,9,4
9.48,12,8,1,1,2
7.28,9,2,2,3,2
5.54,3,7,3,5,8
9.33,0,9,4,2,6
9.51,0,2,4,9,5
9.86,2,2,0,5,3
6.8,13,3,3,3,1
7.18,15,2,5,8,1
5.21,19,8,5,1,4
9.83,6,9,2,0,1
7.91,10,2,4,3,2
6.47,4,2,1,1,3
6.72,10,0,2,3,3
5.23,0,6,3,0,8
8.03,4,6,2,1,1
9.54,0,2,0,7,5
5.78,3,9,2,1,3
9.44,13,9,2,1,7
5.04,7,7,0,2,5
5.35,8,1,5,5,7
9.31,12,2,1,2,4
8.61,2,0,3,9,9
5.73,2,10,5,1,0
9.5,17,9,2,5,0
6.6,15,10,1,2,6
6.88,4,1,5,3,2
9.15,3,6,3,2,1
9.74,2,7,2,7,6
6.48,5,6,1,3,1
8.7,9,5,1,2,2
7.25,17,10,3,9,0
5.47,9,5,0,4,7
8.64,5,9,1,6,8
7.85,19,6,5,7,2
8.13,11,3,4,7,1
6.22,13,9,3,8,8
7.18,12,9,2,4,8
8.7,19,10,2,7,1
8.3,16,1,3,7,7
6.3,14,5,3,9,3
6.16,4,10,0,0,5
5.93,7,9,4,9,1
8.48,15,8,5,9,9
8.71,3,3,0,6,8
8.34,19,8,0,3,4
9.73,3,5,2,8,1
9.44,17,1,2,3,8
9.65,15,0,1,3,1
7.37,11,3,5,1,8
8.45,3,6,4,9,6
7.15,18,10,1,4,9
8.58,0,4,5,8,0
9.23,2,0,3,2,8
5.64,11,8,5,1,4
7.7,16,4,3,5,7
5.52,19,5,4,5,7
5.47,1,7,4,4,6
5.76,12,7,3,3,3
9.38,13,2,3,6,5
8.95,14,6,2,4,0
8.04,5,2,3,6,5
9.35,6,5,3,8,7
9.19,8,0,0,7,2
8.49,11,9,5,7,9
9.93,16,3,0,9,1
7.54,12,6,0,0,1
5.01,3,5,4,6,1
9.43,3,0,0,1,2
9.32,17,2,4,0,9
6.49,19,4,2,0,0
5.06,9,6,3,8,7
6.96,9,1,3,9,0
8.4,14,0,4,6,4
9.41,3,0,4,0,3
8.21,14,4,2,2,6
8.93,18,0,5,2,1
6.18,6,3,5,5,5
6.8,1,5,0,9,5
7.27,14,6,5,0,6
9.68,5,9,2,6,7
6.95,10,1,1,4,6
6.51,6,0,0,4,5
8.43,14,4,5,0,9
5.59,10,7,3,2,5
5.81,15,7,4,8,0
9.65,19,10,5,0,7
7.93,9,3,4,2,7
6.07,2,3,2,0,6
8.23,15,10,0,8,1
8.9,13,2,4,2,6
9.87,18,5,1,2,6
7.69,15,8,2,0,8
5.17,10,3,3,2,4
5.78,18,10,3,4,2
7.38,18,8,5,2,4
8.03,8,6,5,9,7
7.8,18,0,0,2,3
6.87,4,8,4,6,1
9.3,15,1,3,0,1
5.58,18,2,4,0,3
5.66,14,7,2,6,4
9.86,7,8,0,2,3
8.18,6,3,0,2,8
9.8,11,4,0,4,4
10.36,13,2,0,1,9
13.33,9,8,1,0,7
13.8,0,6,5,2,8
10.25,6,5,4,0,3
14.06,5,0,1,9,2
10.56,15,8,5,7,5
14.0,19,0,4,5,6
14.58,2,1,5,1,1
12.91,17,9,4,5,4
13.25,14,7,5,4,5
13.83,4,8,2,3,3
13.31,10,4,3,0,8
10.4,5,1,1,0,3
14.33,6,6,2,8,7
13.68,13,6,4,0,0
10.44,15,10,3,6,9
12.33,2,4,4,5,1
13.92,11,10,1,0,7
10.07,13,8,0,8,9
13.84,16,9,0,9,0
10.05,4,6,2,2,9
12.19,5,7,3,5,3
13.88,16,7,0,5,9
10.56,2,6,3,1,6
12.48,19,0,2,7,2
12.19,0,0,0,4,4
11.07,11,7,5,0,2
13.29,0,8,3,0,5
12.93,5,0,1,0,5
10.13,17,1,2,7,3
13.9,2,6,0,2,1
13.37,4,4,0,3,5
10.91,18,2,2,0,0
14.91,17,4,0,2,2
10.67,17,10,3,9,6
10.68,10,2,5,3,5
11.53,16,1,4,5,9
