volume,class_1,class_2
28,0,6
31,0,1
41,0,5
36,0,0
42,0,16
37,1,16
38,1,6
50,1,10
40,1,1
40,2,21
26,2,1
45,2,19
48,2,12
29,2,14
46,2,24
32,3,2
44,3,18
46,3,18
35,4,6
30,4,24
38,4,20
38,4,11
30,5,9
50,5,20
27,5,8
25,5,19
49,6,4
25,6,3
35,6,10
41,6,3
32,6,17
30,6,7
44,6,21
39,6,11
43,6,10
40,6,6
39,7,13
34,7,6
45,8,22
42,8,24
27,9,15
47,9,1
37,9,9
42,10,19
38,10,10
48,10,12
34,11,22
46,11,0
35,11,19
27,11,23
26,11,4
44,12,1
37,12,13
44,12,2
26,12,18
35,13,12
42,14,8
34,14,23
49,14,22
46,14,15
38,15,12
35,15,0
40,15,13
26,15,13
36,15,9
37,15,0
37,15,23
25,15,6
34,15,8
45,16,18
32,16,18
34,17,7
29,17,17
45,17,21
36,17,15
48,17,21
48,18,4
41,18,23
26,18,15
38,18,0
42,19,16
25,19,18
33,19,2
31,19,1
25,20,5
33,20,14
35,20,3
27,20,14
32,20,20
30,21,9
43,21,11
39,22,17
38,23,2
30,23,4
46,23,12
34,23,12
31,24,20
48,24,7
40,24,2
45,24,15
30,24,0
47,24,0
28,24,16
47,25,23
45,25,18
28,25,20
47,25,22
27,26,11
34,26,16
39,26,16
43,26,8
28,26,3
31,27,1
27,27,1
31,27,6
33,27,10
43,28,17
40,28,23
37,28,9
38,28,15
27,29,15
27,30,4
45,30,21
29,30,7
43,31,19
37,31,13
44,32,23
41,32,6
37,32,13
31,32,21
35,33,5
26,33,0
32,34,14
46,34,11
38,34,17
42,35,3
35,35,10
29,35,20
35,36,13
27,36,24
38,36,19
44,36,9
39,37,7
45,37,8
30,37,24
36,38,7
48,38,7
39,38,3
30,38,11
42,38,15
31,38,8
33,39,16
29,39,5
42,39,20
41,40,17
26,40,11
34,40,18
28,40,9
26,40,8
49,41,17
38,41,4
48,41,24
44,41,19
33,42,14
37,42,24
30,42,5
50,42,12
32,43,16
43,43,21
36,44,22
25,44,5
43,45,19
25,45,10
32,45,13
29,45,11
28,45,5
28,45,24
35,46,14
27,46,21
25,47,2
26,47,23
36,47,22
39,47,22
37,47,10
36,47,8
44,47,17
30,47,12
37,48,22
36,48,3
39,48,4
48,48,3
40,48,20
48,48,7
43,48,2
26,48,2
43,49,4
47,49,14
46,49,14
26,49,9
42,49,5
