volume,class_1,class_2,class_3
4.75,13,23,15
3.84,14,0,16
4.21,3,17,19
3.86,0,19,15
1.08,16,4,19
3.9,11,1,8
1.76,17,24,4
3.32,1,21,20
2.63,19,4,17
4.93,6,0,10
1.36,6,21,19
4.93,9,22,11
1.65,6,7,19
2.29,8,12,15
2.98,1,16,1
4.47,19,7,19
2.97,9,1,4
3.12,7,2,0
2.26,15,21,9
2.69,8,7,16
3.86,2,3,14
3.69,12,1,17
4.85,7,18,6
4.7,5,4,15
1.26,11,15,9
2.59,9,5,16
1.17,10,5,19
4.44,11,7,4
2.73,2,9,4
4.15,12,0,13
1.58,19,23,7
3.45,11,9,1
4.42,15,2,0
3.94,7,8,0
2.04,11,11,8
3.87,2,22,1
3.41,13,2,11
2.87,8,18,13
4.06,13,17,18
1.83,6,15,20
3.21,16,0,16
1.94,1,2,5
2.57,7,6,14
3.52,2,4,9
3.57,4,22,20
4.71,19,22,3
3.29,1,16,6
1.23,13,9,18
1.46,1,0,18
2.56,1,14,2
1.01,11,10,7
2.79,8,0,20
1.43,8,8,19
1.23,11,11,17
1.37,1,14,12
2.8,14,19,3
3.59,9,16,0
3.78,10,5,11
2.23,14,19,19
4.9,16,7,13
1.05,11,16,1
1.24,0,17,2
2.04,8,14,19
6.24,0,23,4
5.55,4,8,14
7.37,8,4,20
9.57,13,10,7
9.87,7,21,14
5.72,15,10,9
8.38,3,15,14
8.27,1,16,14
9.51,9,1,13
5.1,17,24,1
5.38,14,3,17
5.7,17,15,7
7.02,1,14,18
7.04,17,8,16
9.87,8,5,11
6.73,6,17,4
7.95,7,23,13
9.22,14,9,11
7.83,2,15,0
8.54,8,1,8
5.85,0,1,5
8.31,4,13,9
7.74,4,18,10
7.64,10,13,7
8.89,4,12,5
9.03,11,22,14
8.13,5,19,7
8.3,9,7,12
5.18,14,20,9
5.65,15,23,5
7.98,15,23,0
5.16,18,21,9
6.03,6,20,9
6.64,15,3,4
7.0,8,8,17
9.99,17,14,1
7.08,6,21,2
6.93,5,21,12
8.4,14,13,8
7.08,8,18,7
5.86,4,14,2
8.46,2,18,6
8.29,13,23,17
7.45,6,14,20
8.23,8,7,16
9.98,18,7,11
8.64,9,20,10
9.09,13,24,16
8.11,18,22,17
5.45,13,17,11
9.3,16,0,18
6.62,19,15,4
7.16,14,22,16
7.65,17,5,19
8.51,19,0,5
6.91,13,10,2
8.14,0,2,20
6.87,8,2,13
5.69,17,9,5
5.12,3,3,16
5.33,0,3,14
5.1,15,15,4
6.37,9,5,19
7.61,16,6,0
6.0,17,21,11
7.56,5,15,5
7.68,19,10,10
6.06,18,2,17
6.36,10,11,7
9.53,9,7,9
6.29,17,18,12
6.71,9,4,6
6.41,11,16,3
8.7,10,12,10
7.23,17,0,5
9.76,8,6,5
8.8,14,4,14
5.16,14,23,14
9.32,0,15,6
6.7,10,23,18
7.15,1,0,18
5.73,16,16,7
7.02,6,24,18
9.12,1,8,5
7.97,18,7,16
6.72,8,10,2
5.53,3,21,19
9.23,13,6,3
8.62,16,2,13
7.03,7,16,16
8.67,8,23,18
6.06,11,1,20
5.54,17,12,6
8.69,1,2,3
8.46,11,18,9
9.21,4,12,2
7.99,5,5,6
7.22,16,2,14
8.97,15,0,3
6.5,12,20,0
7.45,2,6,0
7.54,12,17,0
9.93,17,14,0
9.57,0,6,9
9.16,13,13,5
8.57,14,18,5
9.1,1,24,10
9.49,15,3,17
8.18,12,10,2
8.69,5,8,1
8.99,19,21,5
6.19,18,23,19
9.89,4,5,19
6.37,3,8,16
7.16,16,3,3
5.03,18,22,5
9.85,5,15,14
5.5,14,7,2
9.27,17,16,13
6.2,19,22,16
5.73,2,24,11
5.24,6,20,6
8.49,19,24,1
8.11,14,10,9
7.37,19,4,16
14.69,13,4,16
11.35,10,20,9
14.37,5,13,3
12.68,4,24,20
13.1,4,20,13
14.91,4,0,17
12.58,19,2,10
10.47,18,24,19
12.64,14,16,8
11.89,6,20,18
11.6,10,13,13
14.35,0,1,5
13.0,18,5,20
10.94,18,12,5
12.98,12,23,2
10.85,13,24,16
12.52,16,14,5
14.26,18,16,20
11.32,14,22,9
11.27,0,5,1
13.52,1,10,5
13.48,19,23,9
14.66,19,18,8
10.07,16,20,10
11.59,6,18,18
14.8,11,19,2
10.35,1,16,2
14.45,2,16,8
13.28,8,5,15
11.73,13,0,1
14.32,16,20,4
11.69,2,22,1
14.7,4,0,9
13.97,6,15,10
12.04,5,17,3
10.91,13,16,11
14.72,13,18,4
11.26,16,5,6
14.24,0,6,8
13.12,7,5,10
13.39,1,21,8
12.09,6,0,8
14.36,7,21,7
10.38,12,7,3
14.27,9,3,1
11.44,15,18,0
10.47,6,5,1
12.94,6,13,17
12.22,6,12,14
12.54,3,20,20
11.46,16,17,1
11.47,2,19,7
10.56,8,4,17
13.81,13,20,7
10.84,2,17,14
14.05,13,0,4
10.75,19,17,1
10.08,12,3,15
13.44,14,13,16
14.5,4,8,12
10.07,11,1,13
11.24,7,21,14
