volume,class_1
18,0
10,0
10,0
14,0
10,0
23,0
8,0
17,0
6,1
8,1
7,1
17,2
10,2
12,2
8,2
6,2
5,2
19,3
4,3
24,3
18,4
10,5
3,5
3,5
2,5
9,5
21,6
13,6
6,7
16,7
21,7
23,7
6,7
13,8
6,8
7,8
10,8
3,9
10,9
13,9
8,10
2,10
1,10
8,10
10,10
5,10
15,11
10,11
18,11
1,11
15,11
13,12
24,12
23,12
17,13
8,13
14,13
14,13
19,13
14,13
13,14
10,14
11,14
17,15
18,15
25,15
20,15
3,15
9,15
11,16
10,16
11,16
17,17
16,17
20,17
18,17
11,17
8,18
4,18
18,18
15,18
24,19
10,19
14,19
21,20
10,20
24,21
22,21
20,21
5,21
9,21
19,21
24,21
12,21
12,22
11,22
12,22
24,23
8,23
25,24
3,25
12,25
17,26
19,26
7,26
4,26
18,26
9,26
11,26
12,26
19,27
1,27
13,27
5,27
1,27
4,27
1,28
7,28
16,28
3,28
14,29
22,29
4,29
25,29
7,30
12,31
24,31
21,32
9,33
17,33
5,33
10,33
15,34
8,34
10,34
11,34
2,35
19,35
8,35
14,35
25,35
3,35
20,36
2,36
16,36
1,37
12,37
4,37
23,37
1,37
7,37
17,38
5,38
6,38
21,38
20,38
10,38
8,39
16,39
23,39
24,40
25,40
25,40
15,40
23,40
7,41
13,42
3,42
21,43
20,43
25,43
25,44
21,44
16,44
25,44
11,45
5,45
23,45
8,45
13,46
16,46
22,47
10,47
22,47
10,47
13,47
11,47
13,47
8,47
22,47
21,48
18,48
6,48
8,48
9,48
23,49
11,49
10,49
12,49
19,49
