volume,class_1,class_2
19,0,6
11,0,0
19,0,1
22,0,5
2,0,6
24,0,3
11,0,6
8,0,3
8,0,6
4,1,5
25,1,6
12,1,4
24,1,8
8,1,2
24,2,2
20,2,3
16,2,8
15,2,9
9,2,7
20,2,0
14,2,2
2,3,9
14,3,6
16,3,2
21,3,3
7,3,1
7,3,2
18,4,3
7,4,0
13,4,4
21,4,1
5,4,2
1,4,7
22,4,1
7,5,7
11,5,5
5,5,4
9,5,6
10,5,3
19,6,5
18,6,5
6,6,2
14,6,3
13,6,2
20,7,9
14,7,6
7,7,3
12,7,8
14,7,6
17,7,6
12,7,7
22,7,3
6,8,6
8,8,6
4,8,1
4,8,1
23,8,4
15,8,1
25,8,1
9,8,2
21,8,2
20,8,1
9,9,4
21,9,7
17,9,3
15,9,1
20,9,0
16,9,7
21,10,5
25,10,2
25,10,6
20,10,9
8,10,6
19,10,9
21,10,7
19,11,0
2,11,3
17,11,1
25,11,8
8,11,5
6,11,5
13,12,6
2,12,3
8,12,1
15,12,8
21,12,6
13,12,4
20,12,8
12,12,5
4,13,8
11,13,2
1,13,1
20,13,0
11,13,0
1,13,2
23,13,4
23,13,0
20,13,0
2,13,4
18,13,1
11,13,4
10,13,8
15,13,4
1,14,1
9,14,9
4,14,5
19,14,5
15,14,1
24,14,9
1,14,6
11,14,7
14,14,6
10,15,4
13,15,2
16,15,2
17,15,0
2,15,7
1,15,9
11,15,3
21,15,0
5,15,0
6,15,2
13,15,7
12,15,4
24,15,8
11,16,9
11,16,7
23,16,0
3,16,9
17,16,8
23,16,4
5,16,3
6,16,5
23,16,6
2,16,7
22,17,3
2,17,1
13,17,7
1,17,7
15,17,8
16,17,6
9,17,3
10,17,8
2,17,0
12,18,4
17,18,3
23,18,4
13,18,5
22,18,9
25,18,5
20,19,1
2,19,8
3,19,0
4,19,5
10,19,7
24,19,8
6,19,8
3,19,2
16,19,8
18,19,3
9,19,0
17,19,8
16,19,8
20,20,7
14,20,2
21,20,1
14,20,9
19,20,9
13,20,8
7,21,4
13,21,9
20,21,3
6,21,9
21,21,5
14,21,0
12,22,5
15,22,5
23,22,7
5,22,1
20,22,5
17,23,5
7,23,7
1,23,8
2,23,3
5,23,0
11,23,9
15,23,4
4,23,4
11,23,4
25,23,2
21,24,7
13,24,4
16,24,2
7,24,9
20,24,0
23,24,7
21,24,9
1,24,9
8,24,9
25,24,0
