volume,class_1,class_2
87,0,27
19,0,9
55,0,25
43,0,44
67,0,32
49,0,37
57,0,26
49,1,44
64,1,38
81,1,10
64,1,49
93,1,25
39,1,5
79,1,2
21,1,14
50,2,8
52,2,9
81,2,27
89,2,37
83,2,20
95,2,48
55,2,28
34,2,45
77,2,3
75,2,41
34,2,30
52,3,1
8,3,27
72,3,21
47,3,19
85,3,32
62,3,0
38,3,47
24,3,44
69,3,10
2,4,24
74,4,1
32,4,34
21,4,43
21,4,39
41,4,47
28,4,49
62,5,21
89,5,41
89,5,24
8,5,35
14,5,46
1,5,16
97,5,19
27,5,11
22,5,5
97,5,15
64,6,12
76,6,20
31,6,7
49,6,23
84,6,6
8,6,2
63,6,27
25,6,13
7,6,19
97,6,33
47,6,1
83,6,13
32,7,30
84,7,15
22,7,23
71,7,12
97,7,31
90,7,3
71,7,15
70,7,31
51,7,38
96,7,16
95,7,20
64,8,39
91,8,46
35,8,26
29,8,6
82,8,21
63,8,35
78,9,3
75,9,9
18,9,45
9,9,18
69,10,31
45,10,40
46,10,40
74,10,47
3,10,30
17,10,45
75,10,18
59,10,5
44,10,36
37,10,42
97,10,45
35,10,22
53,11,28
3,11,17
12,11,4
70,11,39
8,11,49
17,11,30
15,11,37
47,11,43
89,11,39
79,11,23
26,11,34
73,11,1
99,11,26
27,11,12
48,12,26
32,12,49
38,12,29
2,12,17
44,12,11
32,12,36
75,12,3
93,12,48
70,12,10
91,13,46
84,13,8
63,13,23
65,13,7
47,14,34
38,14,20
94,14,42
95,14,18
88,14,44
53,14,2
6,15,25
67,15,21
41,15,7
97,15,14
69,15,12
53,15,47
99,15,17
14,15,17
89,15,43
54,15,18
9,16,28
39,16,38
94,16,16
13,16,33
64,16,9
7,16,28
39,16,35
9,16,35
4,16,24
12,17,29
41,17,13
37,17,37
41,17,25
25,17,13
38,17,34
45,17,29
54,17,8
33,17,22
16,18,8
45,18,32
20,18,46
51,18,6
13,18,4
95,18,14
66,18,11
33,19,24
49,19,43
6,19,42
41,19,10
69,19,0
99,19,19
2,19,2
78,19,38
64,19,36
8,20,40
22,20,29
43,20,16
8,20,4
5,20,4
92,20,33
1,21,22
81,21,48
19,21,11
91,21,32
88,21,5
80,21,15
18,21,36
84,22,31
90,22,48
15,22,6
41,22,40
31,22,41
54,23,0
27,23,22
60,23,14
20,24,7
6,24,42
48,24,41
38,24,33
91,24,0
