volume,class_1,class_2
57,0,8
76,0,8
64,0,8
68,0,4
88,0,6
80,0,4
71,0,4
70,0,9
66,0,2
72,0,8
93,0,3
87,0,2
68,0,5
84,0,5
92,0,2
89,0,5
56,0,8
94,0,2
74,0,7
90,0,8
89,0,2
97,0,5
54,0,4
77,0,4
60,1,1
82,1,3
100,1,2
100,1,3
98,1,8
61,1,1
63,1,8
68,1,9
90,1,7
57,1,3
62,1,2
80,1,6
79,1,5
57,1,2
72,1,0
50,1,3
81,1,8
71,1,1
58,1,3
70,1,5
59,1,0
51,1,6
80,2,1
68,2,4
98,2,0
84,2,8
95,2,2
75,2,4
82,2,6
95,2,8
87,2,5
59,2,6
76,2,1
89,3,0
93,3,3
56,3,1
94,3,2
95,3,4
92,3,5
96,3,8
60,3,5
65,3,3
98,3,1
80,3,9
70,3,0
88,3,1
91,3,3
61,3,5
92,3,9
81,3,1
78,3,8
76,4,1
52,4,7
91,4,4
75,4,5
84,4,0
90,4,6
92,4,1
51,4,5
99,4,5
98,4,9
66,4,3
91,4,0
71,4,3
60,4,4
58,4,9
64,4,1
97,5,8
96,5,4
71,5,6
86,5,9
81,5,6
57,5,0
65,5,5
81,5,6
93,5,7
58,5,0
90,5,5
84,5,3
80,5,1
92,5,5
91,5,0
81,5,4
95,5,4
65,5,2
66,5,0
96,5,0
63,6,1
75,6,4
84,6,1
97,6,0
68,6,9
60,6,6
93,6,7
56,6,9
54,6,6
98,6,4
75,6,9
83,6,3
87,6,1
71,6,7
95,6,8
90,6,6
59,6,9
94,6,9
66,6,8
58,6,4
65,6,1
53,6,3
68,7,0
92,7,0
96,7,1
67,7,9
52,7,4
89,7,0
61,7,4
70,7,2
68,7,7
56,7,1
80,7,3
61,7,8
53,7,1
76,7,2
75,7,2
61,7,6
69,7,0
95,7,7
57,7,5
72,7,2
64,7,7
73,7,7
75,7,3
87,7,9
91,7,2
88,8,8
99,8,9
93,8,3
83,8,6
58,8,6
69,8,3
97,8,6
73,8,7
76,8,7
88,8,9
94,8,7
80,8,9
81,8,0
88,8,7
90,8,2
51,8,7
84,8,9
53,8,7
91,8,5
92,8,5
63,8,5
63,8,6
72,8,3
79,8,0
72,8,3
56,8,0
50,8,7
78,9,7
97,9,2
95,9,8
64,9,4
96,9,8
66,9,9
65,9,2
70,9,6
97,9,9
79,9,2
100,9,7
98,9,7
93,9,6
88,9,6
80,9,4
