volume,class_1,class_2,class_3,class_4
4.82,21,24,2,5
2.71,14,7,0,7
2.17,4,10,5,0
3.02,7,17,8,12
2.6,17,5,9,11
1.26,12,7,1,6
3.66,4,5,9,3
4.71,17,17,8,0
1.83,11,19,8,0
4.35,13,22,2,1
2.12,20,2,9,13
2.88,5,14,10,7
1.92,19,1,3,10
1.94,19,14,5,11
3.66,18,8,4,4
1.23,2,1,8,5
4.04,16,20,10,9
1.03,12,20,1,0
4.44,2,19,3,7
1.56,6,1,0,7
1.37,9,16,10,8
4.98,22,8,4,0
3.15,16,3,0,12
3.0,9,16,8,3
1.3,4,3,10,3
4.0,9,13,6,1
3.19,9,20,7,1
4.42,22,16,9,3
2.35,19,1,4,8
2.36,0,7,4,7
1.29,10,9,2,9
2.69,16,24,8,4
4.2,4,25,8,10
3.82,21,16,4,4
4.21,22,19,9,8
1.1,12,25,6,0
4.02,2,22,3,0
3.03,4,5,5,10
1.28,7,2,9,11
3.15,6,16,6,10
3.56,10,6,1,11
3.57,18,21,3,5
2.24,4,22,0,8
1.06,22,16,10,9
1.57,6,25,0,11
4.52,3,4,1,9
3.6,11,9,2,9
2.13,22,10,9,5
1.55,17,16,9,0
2.02,19,14,2,13
3.03,6,17,8,8
1.33,14,8,7,1
4.09,19,5,5,3
1.54,3,13,2,13
3.5,0,3,0,6
2.12,23,24,6,13
1.21,8,7,3,1
3.5,22,19,1,2
2.21,13,13,0,11
3.05,10,24,4,3
2.52,15,15,10,11
3.75,6,2,7,5
4.72,19,2,6,0
2.26,22,2,4,1
4.86,11,23,5,12
3.99,4,7,3,5
3.51,23,19,10,2
2.17,9,8,5,9
3.94,15,6,0,3
3.31,15,18,0,9
4.92,14,17,8,1
1.17,4,24,8,6
4.42,15,17,2,9
1.19,18,13,1,3
1.84,22,3,9,12
4.13,7,7,8,10
1.41,17,24,10,1
4.25,10,13,10,7
3.59,18,18,2,7
4.1,17,18,10,10
2.07,5,25,9,9
4.19,23,20,2,6
4.32,16,22,9,7
2.6,3,9,7,7
4.47,15,4,4,7
3.41,0,22,8,10
3.51,14,21,8,4
3.65,16,8,4,10
4.89,4,0,6,1
4.25,13,15,10,11
1.76,13,18,1,11
3.66,5,22,5,5
2.46,4,6,10,0
3.57,19,19,1,0
2.59,11,2,5,13
2.44,11,9,5,4
3.51,6,4,3,11
1.26,16,16,5,7
3.19,16,12,6,4
4.9,10,2,4,5
3.67,3,6,5,7
3.4,8,2,10,9
2.28,15,6,3,11
1.44,11,10,0,1
1.89,8,14,8,4
1.95,2,6,1,6
3.01,6,17,6,11
4.74,14,11,2,3
1.58,22,22,8,8
2.8,15,11,1,9
4.7,5,7,8,6
4.78,1,1,8,8
2.17,6,17,8,4
1.54,3,9,7,1
4.02,17,1,9,1
1.59,1,22,1,4
3.0,22,2,5,10
4.35,12,12,8,7
4.78,8,23,7,11
2.02,22,15,8,0
3.37,6,9,5,11
4.25,9,19,1,13
1.35,10,6,10,13
2.66,6,22,1,3
1.42,15,11,2,0
1.01,6,19,7,9
1.34,18,1,5,11
1.55,18,25,5,2
4.67,23,12,10,10
4.62,20,20,2,2
2.12,0,14,2,6
2.64,6,1,5,4
4.05,2,17,6,10
1.6,3,18,7,9
2.33,2,14,7,1
3.72,9,0,7,0
1.93,3,2,1,7
1.89,14,2,4,8
3.92,23,7,1,12
3.64,0,2,8,4
3.7,13,23,2,7
1.5,6,5,6,1
4.77,5,1,1,13
2.91,20,13,4,9
3.63,23,11,6,5
3.84,5,8,2,9
3.11,1,25,0,4
