volume,class_1,class_2,class_3,class_4
3.38,41,20,2,13
2.82,42,30,12,23
4.49,46,18,11,19
4.26,40,10,13,17
3.11,23,16,1,18
3.71,39,28,0,19
2.16,26,2,15,19
3.4,39,11,13,10
2.94,3,0,6,2
3.6,20,31,6,11
4.22,14,23,11,11
3.7,25,11,14,11
1.33,46,13,9,19
3.63,33,7,9,8
2.29,29,3,0,0
2.45,10,26,8,23
1.06,27,7,6,3
1.39,37,8,11,21
4.57,28,10,14,13
2.65,5,21,9,1
3.71,18,16,1,28
2.62,29,14,3,22
2.31,18,7,2,15
2.54,4,34,10,5
2.57,7,13,11,15
3.67,30,18,12,12
1.82,8,18,13,7
2.19,45,22,2,7
1.45,9,3,2,21
1.13,42,0,5,5
4.05,44,2,10,15
4.24,5,24,1,5
1.87,29,29,8,14
1.42,34,7,15,0
1.95,21,23,5,23
3.94,44,11,5,26
2.19,23,14,4,2
2.84,23,26,9,11
3.44,20,30,6,20
1.27,33,10,2,28
2.92,1,8,1,3
4.88,35,5,2,24
2.7,18,31,12,5
4.09,38,4,9,11
1.85,15,17,6,25
3.07,22,34,6,20
4.95,43,25,11,10
1.75,8,32,2,3
2.56,1,34,7,15
3.2,33,34,3,25
3.1,10,24,1,22
2.77,21,23,14,9
3.15,34,7,5,20
2.01,45,30,7,22
3.61,33,29,0,23
2.04,39,23,0,28
1.41,12,22,5,18
4.01,7,32,15,26
1.0,20,8,14,2
1.7,30,2,8,19
1.28,10,16,1,10
3.14,40,4,11,16
3.81,11,28,7,1
1.7,21,8,6,17
4.37,24,34,15,28
2.99,36,24,7,26
1.88,38,33,1,28
1.11,5,16,8,15
3.71,19,16,1,3
4.23,30,18,11,21
2.32,24,6,1,9
4.72,23,2,9,4
2.61,6,30,15,22
1.31,19,19,9,6
4.0,28,30,1,27
2.54,21,32,12,15
4.48,16,5,7,3
3.89,34,16,5,13
2.21,27,23,9,10
4.91,30,12,11,17
2.0,7,27,0,6
1.51,39,12,11,12
1.61,10,23,14,14
4.44,43,33,10,3
4.55,42,3,1,17
1.69,29,16,1,0
1.56,28,13,12,1
2.54,23,25,3,15
3.01,24,12,13,3
4.58,7,9,9,28
4.98,35,7,0,12
3.85,20,22,8,1
3.93,22,18,4,0
2.43,13,4,14,7
4.66,8,20,9,19
1.54,4,12,11,0
4.98,10,31,4,24
3.14,4,16,9,5
4.92,0,6,8,14
4.54,28,22,0,13
3.78,28,0,1,10
4.11,21,21,0,20
3.72,4,5,5,16
2.3,22,17,10,0
1.88,8,28,0,11
3.8,17,18,14,10
4.5,34,22,1,18
4.1,10,25,9,3
4.38,37,32,2,28
4.29,18,23,0,8
3.66,1,34,9,1
4.99,2,13,4,24
3.62,0,11,8,6
3.52,34,8,12,28
4.7,16,6,2,26
4.64,6,2,11,27
1.96,29,8,10,14
1.34,18,11,9,26
1.24,14,6,11,16
3.72,17,17,3,2
2.9,0,33,3,13
2.47,34,8,0,25
1.54,9,2,11,7
3.32,1,22,1,10
4.25,46,26,2,19
1.15,6,4,1,24
1.93,31,7,13,22
3.48,39,31,11,15
4.98,25,14,6,27
4.92,46,27,8,23
3.76,18,21,12,18
4.67,14,22,14,9
4.83,31,10,9,20
4.89,46,3,0,24
2.86,12,19,3,5
3.16,6,5,11,24
2.93,44,20,9,13
1.53,38,33,11,2
3.15,9,1,2,28
4.02,26,21,2,12
1.75,33,24,4,15
2.37,10,28,5,20
1.26,35,27,1,5
1.67,26,8,3,3
4.49,20,21,4,2
4.08,30,6,3,11
3.22,44,3,14,17
1.96,37,6,2,25
4.5,1,29,1,0
4.79,16,2,7,21
4.69,22,10,2,14
3.17,17,8,2,28
1.65,30,23,10,4
1.43,2,3,3,19
2.83,12,23,12,0
2.91,25,11,15,6
