volume,class_1
23,0
68,1
64,1
93,1
29,1
53,2
113,2
122,2
147,2
132,3
132,3
109,3
60,3
89,3
134,4
37,4
90,4
33,4
110,5
84,5
138,5
90,5
135,5
78,6
45,6
140,6
134,6
18,6
41,7
21,7
92,7
140,7
128,8
56,8
127,8
15,8
109,9
53,9
146,9
8,9
116,9
83,10
7,10
130,10
68,10
100,10
11,10
135,11
30,11
57,11
91,11
4,11
91,12
135,12
21,12
32,13
138,13
95,13
83,13
147,13
10,14
95,14
150,14
51,14
58,14
139,14
41,14
7,14
134,15
136,15
92,15
119,16
141,16
109,16
105,16
20,16
15,17
142,17
17,18
136,19
14,19
44,19
29,19
135,19
136,19
46,19
24,20
46,20
136,20
69,20
150,21
47,21
48,21
147,21
103,21
16,21
64,22
100,22
116,22
40,22
150,23
33,23
128,23
41,24
106,24
77,24
101,24
23,24
66,25
22,26
145,26
27,27
19,27
6,27
63,28
82,28
71,28
87,29
7,29
31,29
59,29
76,29
15,30
9,30
83,30
116,31
150,31
137,32
112,32
150,32
80,32
17,32
37,33
147,33
106,33
33,33
55,34
76,34
29,35
72,35
12,35
121,36
14,36
39,36
60,36
93,36
121,36
134,37
68,37
137,37
11,37
138,38
136,38
39,38
113,38
124,38
87,38
134,38
58,39
58,39
16,39
81,40
91,40
67,40
39,41
127,41
25,42
145,42
75,42
19,42
13,42
127,42
37,42
57,43
107,43
90,43
130,43
18,44
99,44
27,44
25,44
118,44
13,45
32,45
142,45
114,45
87,45
13,45
150,45
88,46
143,46
116,46
12,46
19,47
113,47
149,47
102,47
18,48
77,48
88,49
