volume,class_1,class_2,class_3,class_4,class_5
3.45,24,11,18,2,13
1.93,19,5,15,3,14
3.96,4,15,10,6,7
3.69,18,1,0,9,11
3.92,19,0,12,1,4
4.37,14,8,9,6,6
3.71,17,5,1,0,2
3.81,13,7,17,5,13
1.05,11,14,20,8,6
3.28,23,2,6,4,19
1.09,13,6,17,3,15
1.55,21,8,2,1,19
3.24,16,11,18,2,0
2.6,3,6,5,5,2
2.33,10,16,20,9,3
2.16,6,6,9,1,13
1.12,8,6,22,1,16
3.07,12,14,19,5,9
3.97,1,15,8,7,5
3.74,4,1,20,3,7
4.23,9,14,9,1,5
4.24,9,11,9,4,17
4.61,9,14,18,7,19
2.22,19,4,20,1,18
4.88,13,12,2,8,13
2.46,25,15,18,3,3
2.35,8,5,2,4,14
4.29,24,5,8,6,3
1.47,3,2,21,7,12
4.89,17,12,13,1,2
3.56,20,14,10,3,16
1.96,8,4,9,1,9
1.47,2,16,19,4,19
2.03,1,11,11,0,5
1.51,21,9,11,7,9
4.61,3,0,20,4,17
4.91,3,3,1,7,17
2.06,24,3,6,4,9
2.72,13,11,12,0,12
3.61,2,10,7,7,14
2.53,4,9,11,7,5
1.52,7,12,20,1,17
2.92,19,9,1,7,10
4.46,3,2,4,1,5
2.94,1,8,7,0,6
4.55,4,16,2,0,4
3.86,1,5,15,1,1
1.63,5,16,5,2,13
4.58,22,9,4,0,11
2.55,14,11,12,4,2
4.15,2,11,4,2,12
1.46,13,5,4,6,4
2.46,4,6,0,1,5
2.71,16,9,3,7,19
4.57,7,7,7,6,19
4.11,3,12,21,0,18
3.99,21,16,5,9,11
3.95,20,1,20,0,4
4.57,1,11,22,8,7
4.64,5,17,11,7,5
3.7,6,2,1,0,10
4.29,14,14,6,0,2
4.93,9,2,15,2,1
9.01,14,0,7,2,0
5.93,10,0,8,3,8
6.42,17,4,16,6,7
7.18,6,9,9,9,1
9.68,2,9,10,8,9
6.95,12,0,14,6,3
5.9,17,8,14,8,3
5.59,4,16,12,5,13
8.63,1,2,6,8,8
8.34,17,12,9,8,12
8.01,17,13,14,8,6
5.61,21,0,15,2,0
9.16,19,15,16,8,8
6.97,13,3,10,8,5
6.67,16,4,3,1,7
6.98,4,8,5,9,2
7.35,1,14,7,7,16
9.7,13,1,14,9,19
7.08,1,1,11,7,8
5.23,18,5,18,0,8
7.49,23,3,6,0,6
6.48,12,13,3,9,15
7.74,10,14,13,1,10
8.54,4,4,5,1,12
5.64,18,0,1,1,19
9.42,23,13,6,9,15
9.31,6,14,1,1,10
5.88,22,11,19,5,8
8.64,16,13,5,3,11
9.77,24,4,14,4,12
6.47,13,17,20,4,16
7.3,5,0,3,6,10
8.32,24,5,13,5,18
5.33,7,13,12,0,15
5.39,12,0,8,1,18
6.55,24,16,11,8,15
8.56,10,13,3,6,17
7.73,23,0,13,1,17
8.52,14,4,1,7,11
6.41,15,6,19,7,7
9.47,5,16,7,5,2
9.28,10,2,17,1,7
7.51,9,16,20,0,4
8.59,8,9,6,2,0
5.73,24,5,20,2,17
6.06,0,6,8,4,16
6.28,1,15,11,8,17
7.24,21,7,13,0,15
5.28,2,1,7,9,16
5.88,25,2,4,3,13
5.58,12,11,10,1,19
6.13,23,3,9,8,14
6.63,0,16,13,3,18
5.92,10,7,11,1,6
6.03,8,8,16,6,16
6.26,15,6,10,9,15
8.41,23,5,21,0,17
7.69,0,1,15,2,4
5.06,18,6,21,4,4
7.87,24,16,12,3,18
7.81,12,6,7,9,8
5.53,19,13,22,4,15
8.11,3,17,13,7,9
6.22,13,0,0,8,9
7.68,18,1,11,0,10
6.04,17,3,4,6,2
6.0,13,0,2,8,19
6.91,14,10,22,5,19
5.79,0,5,18,9,12
8.21,20,12,3,1,14
5.75,19,5,5,2,9
9.88,8,9,5,0,15
7.05,5,6,2,6,2
8.16,23,6,22,3,14
5.73,13,15,14,4,3
9.74,1,3,13,3,18
9.67,13,3,6,0,18
9.51,13,3,12,8,5
9.85,1,9,3,1,5
8.95,5,12,6,2,6
9.51,19,7,1,1,18
6.17,10,3,11,9,12
8.26,4,6,15,0,12
9.08,16,11,1,7,5
6.03,25,14,3,4,10
7.4,19,11,17,6,11
6.41,19,12,16,1,15
5.58,19,5,0,9,5
5.32,19,0,0,3,6
7.74,8,9,16,9,11
6.52,11,10,11,0,0
5.59,1,12,21,8,7
5.7,3,4,16,6,17
6.18,24,16,22,1,15
7.88,17,4,1,4,11
6.69,3,13,22,5,15
5.14,1,13,17,5,17
5.06,22,15,11,3,6
6.81,12,17,9,4,10
8.31,8,10,18,1,2
8.58,5,7,21,6,7
6.87,9,4,16,5,12
7.59,12,17,0,3,7
9.58,17,15,19,7,4
5.56,24,10,8,2,3
7.19,13,0,15,0,16
7.48,16,4,12,8,1
5.07,8,0,17,7,5
8.34,1,11,2,2,0
8.4,4,2,2,5,2
