volume,class_1
59,0
54,0
41,0
64,0
50,0
48,0
75,0
74,0
49,0
62,0
60,0
50,0
44,0
58,0
40,0
52,1
66,1
58,1
67,1
52,1
61,1
63,1
44,1
47,1
71,1
37,1
70,1
51,1
58,1
64,1
59,1
63,1
38,1
46,1
39,1
50,1
40,1
44,1
42,1
66,1
57,1
75,1
72,1
44,1
70,1
38,1
69,1
75,1
55,1
72,1
53,2
47,2
54,2
63,2
53,2
60,2
48,2
70,2
54,2
68,2
61,2
70,2
40,2
37,2
72,2
38,2
75,3
51,3
73,3
38,3
44,3
60,3
37,3
69,3
66,3
61,3
72,3
67,3
38,3
43,3
58,3
63,3
73,3
52,3
47,3
56,3
57,3
68,3
40,3
38,4
73,4
43,4
53,4
43,4
74,4
38,4
38,4
56,4
42,4
49,4
72,4
69,5
42,5
63,5
73,5
47,5
41,5
45,5
43,5
56,5
50,5
75,5
53,5
46,5
66,5
74,5
62,5
57,5
51,5
55,5
55,5
73,5
59,5
63,5
43,5
65,6
42,6
69,6
60,6
43,6
51,6
52,6
75,6
42,6
70,6
49,6
50,6
42,6
54,6
42,6
70,6
63,6
46,6
56,6
48,7
37,7
49,7
54,7
74,7
74,7
68,7
57,7
38,7
44,7
64,7
50,7
65,7
73,7
38,7
68,7
48,7
63,7
65,7
67,7
39,7
75,7
55,7
65,8
57,8
70,8
53,8
46,8
63,8
46,8
57,8
41,8
61,8
64,8
75,8
47,8
40,9
68,9
61,9
75,9
73,9
47,9
44,9
52,9
43,9
67,9
57,9
72,9
40,9
54,9
50,9
39,9
41,9
43,9
69,9
51,9
