volume,class_1
13,0
84,0
15,0
12,0
20,0
83,0
81,1
78,1
100,1
96,1
1,2
21,3
82,3
18,3
82,3
84,3
83,3
75,4
80,4
19,4
24,5
6,5
23,5
79,5
24,5
86,5
77,5
93,5
13,5
23,5
98,5
18,6
18,6
90,6
13,6
8,7
95,7
84,7
23,8
86,9
80,9
21,10
9,10
3,11
93,11
99,11
4,11
90,11
17,11
12,12
8,12
90,12
96,12
25,12
8,12
87,13
78,13
92,13
13,13
7,14
96,14
25,14
6,14
87,15
94,15
20,15
21,15
84,15
100,15
24,16
5,16
16,16
91,16
87,17
6,17
2,17
94,18
100,18
89,18
80,18
85,18
7,18
75,19
25,19
96,19
4,19
80,19
83,19
87,19
21,20
22,20
1,20
90,20
85,21
4,21
85,21
100,21
15,21
24,22
9,22
92,22
88,22
2,22
3,22
96,23
79,23
100,24
95,24
83,24
19,25
8,25
96,26
20,27
91,27
88,27
96,28
18,28
82,28
11,28
5,29
25,29
10,29
94,30
18,30
16,31
80,31
25,31
17,31
19,31
82,31
85,32
22,32
95,32
24,32
2,32
96,32
14,32
97,33
19,33
92,33
76,33
5,33
97,34
2,35
99,35
6,35
22,36
10,36
11,36
80,37
18,37
1,38
24,38
76,38
16,39
2,39
90,39
96,40
10,40
21,40
5,40
82,40
15,41
3,41
23,42
16,42
75,42
1,43
75,43
99,43
9,44
98,44
24,44
23,44
84,44
96,45
90,45
17,45
17,45
87,46
23,46
86,46
23,46
13,46
84,46
80,46
96,47
94,47
77,47
80,47
86,47
17,47
14,47
78,48
16,48
6,49
1,49
7,49
90,49
24,49
