volume,class_1
66,0
41,0
68,0
54,0
49,0
58,0
54,0
66,0
54,0
57,0
51,0
70,0
38,0
66,0
72,0
39,1
58,1
59,1
47,1
67,1
37,1
71,1
38,1
66,1
57,1
64,1
60,1
38,1
42,1
67,1
73,1
42,1
73,2
59,2
71,2
40,2
37,2
63,2
53,2
38,2
37,2
56,2
51,2
65,2
69,2
73,2
68,2
42,2
46,2
45,2
40,2
48,2
49,2
47,2
37,3
46,3
74,3
70,3
48,3
72,3
49,3
44,3
39,3
59,3
61,3
69,3
63,3
65,3
37,3
44,3
75,3
63,3
70,3
73,3
69,3
62,3
74,3
44,3
41,4
51,4
60,4
53,4
67,4
68,4
58,4
70,4
74,4
43,4
61,4
46,4
39,4
41,4
50,4
43,4
58,4
43,4
49,4
68,4
62,5
51,5
71,5
47,5
67,5
70,5
74,5
38,5
53,5
64,5
42,5
51,5
48,5
63,5
40,5
69,5
73,5
71,5
52,5
61,5
41,5
54,5
47,5
40,5
42,6
50,6
40,6
37,6
59,6
43,6
46,6
56,6
61,6
38,6
67,6
65,6
62,6
63,6
74,6
54,6
44,7
51,7
53,7
49,7
42,7
46,7
58,7
49,7
39,7
75,7
46,7
47,7
58,7
52,7
42,7
52,7
69,7
62,7
39,8
58,8
74,8
72,8
53,8
48,8
64,8
62,8
40,8
50,8
52,8
56,8
68,8
41,8
51,8
37,8
72,8
74,8
65,9
44,9
66,9
42,9
37,9
54,9
75,9
39,9
66,9
51,9
70,9
66,9
68,9
38,9
43,9
61,9
71,9
49,9
75,9
48,9
40,9
69,9
72,9
72,9
73,9
62,9
