volume,class_1,class_2,class_3
1.75,6,3,19
2.03,5,5,16
2.98,19,11,27
3.64,17,8,24
4.01,4,6,21
3.89,13,8,32
2.36,5,12,31
3.39,4,7,4
4.88,12,12,6
3.83,19,17,13
1.87,0,2,20
1.56,12,16,17
3.83,10,14,20
4.45,2,6,32
2.56,16,12,8
1.46,1,10,28
3.14,6,8,12
3.11,16,1,17
4.32,0,2,32
1.44,20,3,5
4.88,16,6,27
3.85,11,6,12
1.34,7,10,3
4.35,21,6,4
2.91,1,10,29
3.87,4,0,23
3.03,12,11,7
1.54,7,8,10
4.6,3,5,26
1.64,13,14,6
2.42,22,17,17
3.08,10,15,1
2.5,18,13,33
3.26,21,0,31
4.72,10,4,20
1.58,5,5,22
3.37,6,17,22
1.74,1,2,33
3.82,21,0,32
3.55,22,9,11
2.23,10,7,24
2.23,15,6,17
2.32,20,9,4
3.37,3,2,11
1.75,9,10,29
4.92,18,13,4
2.81,8,7,6
1.19,7,13,11
4.02,19,0,22
4.8,13,11,11
4.74,16,1,31
2.02,3,4,10
1.88,15,8,8
3.64,18,13,24
4.85,21,0,25
1.18,0,12,30
4.94,3,3,25
1.12,17,12,19
4.89,14,13,4
2.4,4,1,17
2.62,22,12,22
3.65,16,10,28
3.03,18,15,18
3.18,21,2,4
1.64,1,4,2
2.36,6,6,15
3.34,17,15,9
4.3,22,4,11
1.58,16,14,25
2.58,20,3,16
2.32,14,1,29
2.37,15,15,20
1.14,18,6,2
3.42,20,11,18
2.4,4,0,1
1.28,21,5,29
1.61,7,1,19
2.25,9,3,8
2.86,22,5,8
4.15,8,9,4
3.88,9,15,20
1.19,15,15,8
1.0,8,6,18
4.57,4,6,8
1.68,6,6,1
4.06,4,8,9
3.28,6,7,7
4.05,5,11,15
1.79,4,16,26
3.11,5,14,31
3.71,8,3,23
3.94,6,12,15
4.32,2,14,10
4.54,19,4,25
4.72,16,2,32
1.52,4,12,7
2.04,9,6,24
2.13,0,16,12
2.85,4,8,5
4.43,3,10,14
4.92,17,13,31
2.33,15,16,19
4.28,15,15,24
4.57,1,10,21
2.97,8,8,14
1.33,22,15,15
3.67,2,13,16
3.37,9,17,10
2.38,21,10,17
4.56,2,16,17
3.13,22,16,0
1.17,22,9,6
4.77,14,1,12
4.5,11,11,22
1.32,19,15,10
2.64,11,15,14
1.99,3,2,33
2.3,1,7,29
2.56,7,13,9
1.52,18,5,13
4.45,18,12,32
3.71,7,4,27
2.04,10,2,20
2.4,15,6,11
1.86,13,4,5
6.32,2,6,18
6.88,13,5,7
5.95,1,9,16
6.33,20,1,14
7.02,12,9,15
6.23,21,12,4
7.35,1,17,22
9.52,13,13,4
6.19,7,11,17
9.7,3,11,12
6.08,1,4,27
6.44,21,15,11
7.29,9,0,5
9.05,15,10,22
9.22,20,13,22
8.73,17,10,33
5.72,18,10,12
6.06,5,17,25
6.06,7,4,4
6.91,4,13,24
5.02,15,8,17
6.88,16,0,21
7.35,2,3,31
5.85,18,8,8
7.21,11,5,10
8.72,18,6,20
8.35,16,16,0
7.92,9,10,16
9.44,9,14,0
5.22,6,12,15
8.13,17,6,8
7.44,6,3,19
9.8,1,0,19
7.24,8,9,21
8.88,17,8,7
7.04,1,0,25
6.5,1,11,31
7.96,9,5,9
5.49,7,15,31
7.56,12,17,6
9.51,13,17,13
9.89,10,0,30
5.91,11,12,11
5.37,15,6,23
7.46,0,12,17
8.26,6,7,21
9.2,5,3,16
7.58,21,6,2
7.15,3,16,33
5.74,15,6,21
5.31,16,2,24
9.28,13,9,4
8.88,1,11,3
8.93,18,4,1
6.92,14,4,30
8.53,17,17,25
6.65,4,15,20
9.05,21,10,4
5.74,21,12,10
8.29,18,14,27
6.71,14,16,16
6.38,0,2,12
5.58,7,13,25
7.71,5,2,23
6.52,5,5,17
5.37,19,0,2
7.39,7,14,7
5.5,18,13,3
7.64,6,6,18
7.24,11,10,22
8.48,21,13,28
5.37,18,1,14
8.28,19,9,8
8.72,20,17,0
6.65,6,15,22
7.55,16,1,8
8.31,6,0,29
5.31,9,1,20
9.0,16,15,4
9.17,0,3,29
7.09,3,0,11
5.85,4,14,17
7.78,10,9,23
9.56,7,12,3
8.33,4,10,32
7.89,7,17,22
9.05,7,6,15
6.79,4,8,14
9.97,21,14,32
6.6,14,13,27
5.66,9,5,4
8.76,7,14,2
8.3,19,7,31
7.53,10,0,3
5.24,19,7,20
5.51,18,2,4
9.57,12,6,14
7.29,0,14,7
7.41,8,2,28
6.61,18,16,9
6.79,9,11,21
8.48,3,10,22
5.02,7,12,9
8.05,6,14,2
7.06,0,16,23
5.08,7,13,7
8.42,14,11,13
8.71,11,11,15
6.2,13,4,18
5.91,17,17,7
5.42,12,11,24
7.86,17,3,0
7.71,16,1,30
8.88,4,2,32
6.16,2,13,6
5.06,21,13,8
5.42,20,3,24
9.64,18,6,20
6.65,13,8,22
6.58,2,10,21
9.68,7,8,9
9.92,21,15,9
7.96,6,7,24
7.03,22,16,28
5.27,13,13,25
7.61,5,12,2
6.64,1,6,33
6.67,14,4,14
5.12,15,3,6
7.52,6,3,7
7.05,17,1,9
6.14,5,5,1
7.38,3,11,8
6.77,13,11,26
5.78,7,9,12
9.93,21,4,33
6.74,13,0,3
8.54,22,1,9
8.66,11,4,4
7.63,19,7,27
5.25,21,17,24
5.5,9,13,0
6.21,18,0,11
8.13,6,6,5
9.54,11,13,8
9.97,21,6,4
5.9,13,1,12
7.98,13,7,22
7.8,4,12,30
9.76,18,7,29
6.6,22,4,21
8.97,15,7,27
8.05,16,1,29
7.48,12,2,27
5.82,15,12,14
6.71,12,15,18
8.74,19,16,2
5.66,19,14,10
6.09,7,8,23
7.64,18,0,25
5.16,12,2,12
6.68,21,8,9
6.12,0,8,14
8.72,12,14,6
6.36,4,11,27
7.73,2,0,1
8.04,8,2,9
9.7,0,8,21
9.17,22,7,1
5.52,10,14,26
9.25,18,14,9
6.32,6,9,11
9.88,17,14,10
6.43,19,10,27
8.31,22,6,30
5.35,8,0,31
6.31,3,10,30
9.34,2,13,2
5.3,14,14,2
8.58,2,13,33
5.66,20,10,2
6.11,16,13,3
5.74,16,0,26
6.74,10,7,1
9.09,12,7,27
7.36,11,11,11
8.5,5,4,2
8.53,14,10,15
5.89,13,4,30
9.78,11,2,24
9.74,7,14,5
6.56,0,6,15
7.33,4,14,15
7.24,9,3,32
9.75,5,14,6
9.76,11,16,9
8.79,9,11,30
7.14,14,6,11
5.68,3,0,16
9.15,2,6,27
9.31,2,6,6
9.6,17,9,30
5.07,13,10,2
9.22,11,0,29
8.06,22,0,22
5.58,17,17,8
7.66,19,6,11
7.17,1,16,27
9.07,22,9,5
6.95,17,11,1
9.26,8,12,11
9.51,9,15,16
7.05,0,11,13
8.23,17,9,5
8.01,0,17,13
6.7,13,5,3
6.39,17,10,32
9.01,18,7,19
