volume,class_1,class_2,class_3,class_4
1.85,85,8,20,41
3.41,73,37,4,29
4.94,0,12,7,12
2.71,69,25,27,20
2.34,18,27,39,7
1.73,83,17,1,16
3.71,36,22,22,57
2.18,47,32,12,54
3.89,89,2,51,17
1.43,89,24,18,29
2.84,80,14,13,35
1.98,8,17,38,45
3.41,68,31,28,45
4.32,92,33,37,33
4.45,29,31,29,24
4.18,66,37,6,17
1.29,77,5,0,66
2.03,36,14,48,10
3.61,81,3,13,34
2.73,3,24,43,31
2.49,45,19,48,22
3.08,74,37,41,30
2.88,43,24,1,8
3.63,40,3,40,28
4.31,74,18,28,63
3.64,62,3,12,15
4.48,23,3,14,24
2.94,9,6,12,0
4.26,77,5,50,53
2.42,19,19,10,7
4.99,31,11,43,2
2.04,5,7,48,24
1.54,75,25,3,50
4.84,63,13,15,17
2.51,82,19,42,67
1.59,61,18,37,7
1.34,54,15,36,20
2.99,10,17,26,27
3.6,7,5,7,22
2.85,35,26,28,23
3.03,8,21,24,8
2.33,11,8,5,9
4.91,18,33,6,43
2.75,33,19,0,15
3.54,4,17,13,32
1.52,26,34,34,23
1.32,21,29,22,19
2.68,63,32,4,52
2.96,55,0,2,19
4.7,28,36,34,47
1.36,19,18,31,62
1.89,57,13,49,48
1.41,91,13,19,44
2.43,27,31,17,25
1.7,58,9,35,16
1.03,22,7,50,40
1.61,90,22,49,27
4.11,46,32,37,2
3.09,25,19,44,43
1.45,24,23,30,4
2.24,28,13,45,10
1.12,16,19,28,1
1.84,22,26,36,23
2.4,71,22,24,40
3.66,39,19,8,49
3.93,42,27,19,43
2.39,15,25,0,55
2.01,60,14,13,58
3.01,54,18,34,58
4.94,78,32,16,28
2.94,16,17,0,48
1.42,37,14,48,8
2.6,77,36,24,57
2.16,76,18,46,49
2.81,88,33,16,45
2.61,27,29,27,11
1.56,54,7,10,63
2.29,70,7,35,41
3.76,75,34,13,42
2.34,30,5,46,32
3.22,46,4,16,33
1.5,62,26,11,7
1.85,59,25,9,52
1.53,47,30,45,9
4.58,55,6,47,35
3.54,26,13,2,16
3.05,23,8,28,56
1.88,8,30,21,40
2.84,49,26,9,55
2.89,87,1,29,2
4.68,44,22,42,29
2.34,41,13,42,59
4.13,67,10,25,1
2.11,8,32,6,41
4.38,58,23,8,7
4.04,24,33,19,29
1.08,92,33,13,57
2.12,22,1,22,3
4.88,84,33,8,54
3.74,24,10,8,64
2.98,58,36,6,11
4.63,38,32,51,41
2.4,23,35,17,1
3.81,12,11,27,61
2.37,8,6,4,30
3.57,93,14,41,44
4.34,37,9,30,28
2.49,61,31,15,29
1.98,2,29,32,3
1.94,25,32,11,58
1.79,31,33,6,20
3.33,13,19,38,35
3.32,28,3,15,54
2.6,12,29,24,0
4.46,28,34,26,5
1.16,52,25,34,57
3.07,43,14,2,6
3.53,59,2,29,4
3.49,77,18,12,38
1.25,40,9,21,5
2.41,17,14,47,47
1.64,79,20,25,57
3.05,49,0,32,11
1.09,49,9,10,17
3.78,45,6,5,62
2.36,59,10,26,13
3.32,37,10,37,34
3.35,81,36,40,2
3.06,79,29,30,48
3.87,53,4,11,11
3.92,50,8,3,19
3.5,59,34,31,51
3.65,36,17,20,15
4.21,90,27,5,64
2.54,71,27,38,46
4.39,25,1,9,41
2.99,58,27,37,62
4.4,74,26,17,62
4.44,16,23,7,42
2.66,21,1,30,33
2.86,76,10,15,41
3.8,52,25,29,35
2.49,13,0,28,20
1.49,58,32,37,4
4.81,61,10,12,0
4.33,52,33,31,65
2.99,53,6,22,34
3.85,56,18,25,38
4.55,16,24,40,64
3.64,21,23,16,6
4.12,5,9,42,4
1.65,84,11,12,45
1.84,77,32,13,58
4.71,40,21,45,29
1.81,10,22,0,24
3.43,62,6,5,42
4.59,93,7,26,40
3.46,35,13,37,42
1.53,65,12,32,12
2.86,76,29,36,45
1.45,54,30,2,17
2.94,33,25,45,58
3.84,39,14,9,15
1.45,25,13,26,45
3.69,17,34,48,34
4.03,40,31,33,63
4.23,49,15,37,53
1.56,13,16,36,47
1.69,6,23,30,31
3.04,73,14,34,54
2.41,42,0,43,16
1.97,79,33,29,19
1.84,46,26,40,12
4.25,78,1,2,60
4.25,3,16,23,49
3.37,85,23,22,26
3.79,16,4,6,34
4.22,36,15,20,63
1.19,89,33,30,60
1.16,1,34,37,34
3.32,51,1,23,52
2.71,11,15,26,2
2.41,75,31,5,22
4.46,36,20,32,4
2.08,65,31,47,11
1.07,45,13,40,47
4.4,61,33,13,11
3.43,63,0,6,28
3.48,48,1,1,54
1.44,23,25,43,61
4.56,9,17,25,12
2.72,53,15,49,44
4.58,39,18,5,15
4.33,38,31,22,24
1.12,26,35,19,11
1.23,45,34,12,13
4.52,6,24,29,66
4.15,87,32,2,35
2.16,28,6,7,28
4.75,67,30,1,13
4.79,2,7,40,65
1.64,79,11,6,46
4.38,72,13,25,5
3.42,63,1,12,3
4.78,88,0,5,32
1.11,12,32,26,1
2.25,13,0,51,66
4.56,30,25,7,23
1.71,78,1,0,35
2.77,79,7,17,15
2.5,51,22,43,35
3.56,89,25,38,12
1.97,84,31,22,55
2.62,14,34,42,55
4.34,45,23,11,13
2.7,30,20,11,10
4.12,53,36,17,41
1.22,38,17,19,15
4.42,85,36,7,36
4.42,15,33,19,65
4.57,13,15,6,51
2.2,11,25,9,10
3.04,43,20,5,19
3.07,48,13,37,54
1.41,56,3,11,12
4.17,26,31,24,34
4.11,90,13,4,25
1.04,5,36,49,46
4.65,31,0,8,61
1.3,71,11,29,9
3.71,51,1,51,34
4.32,46,17,37,39
2.51,24,18,25,31
1.36,6,1,24,52
1.3,44,21,26,0
1.26,4,31,0,59
2.94,3,13,21,30
3.23,63,28,9,48
1.98,29,12,9,4
1.32,56,26,0,2
2.52,66,21,30,17
3.77,28,22,41,58
3.11,41,5,2,40
4.34,86,8,15,17
1.03,92,3,38,51
1.68,92,19,51,20
2.04,67,37,18,23
2.01,81,31,33,61
1.7,27,17,1,34
4.62,72,35,16,6
2.09,37,37,31,31
1.77,26,21,19,7
2.14,67,33,20,35
3.0,7,20,0,18
4.82,53,4,7,59
1.13,19,26,22,47
4.1,83,9,31,40
3.83,21,1,42,30
1.51,72,25,47,18
1.66,2,3,40,4
1.93,27,22,24,14
2.13,18,20,44,41
4.62,5,28,46,17
3.98,64,37,9,24
2.84,13,2,50,14
1.91,92,2,32,54
3.85,69,37,24,65
4.74,26,35,19,58
3.9,81,29,50,24
3.71,18,37,5,49
1.16,35,25,16,44
3.4,58,11,41,50
3.92,39,20,30,65
4.62,46,29,5,6
3.84,3,35,25,7
4.62,12,23,3,45
3.45,6,11,12,2
3.49,89,13,9,58
1.14,36,0,41,33
2.97,71,1,6,63
2.06,7,23,9,41
3.4,28,25,47,20
3.73,81,21,8,54
3.03,48,12,47,49
1.05,49,11,45,35
2.18,6,34,2,12
4.42,88,23,2,66
1.26,59,6,7,15
2.12,49,9,45,64
1.01,28,35,39,53
4.51,70,29,16,53
4.78,17,5,19,24
1.72,80,37,0,66
3.01,2,20,2,28
2.96,78,18,28,39
3.24,83,29,48,24
3.59,44,36,49,56
4.76,73,26,30,0
3.43,44,20,38,54
1.36,65,36,17,23
1.96,15,6,0,61
1.24,32,7,26,9
2.17,15,31,5,1
3.63,34,14,14,29
4.41,55,5,1,35
4.42,59,14,1,7
3.3,6,9,39,28
2.72,9,15,6,9
3.37,62,12,9,12
2.39,53,13,36,61
1.71,7,3,41,26
3.48,4,34,1,42
1.81,77,35,13,49
3.35,53,37,3,51
2.37,76,31,35,44
3.46,49,14,11,19
2.29,93,1,3,38
1.73,87,25,10,32
4.12,9,2,23,42
3.64,72,8,13,12
4.18,57,30,26,45
2.01,69,13,50,48
3.68,44,33,18,57
4.41,58,19,25,13
2.5,82,22,10,15
1.89,1,18,51,17
2.46,41,1,27,54
3.64,35,29,16,30
4.62,48,13,4,42
3.01,48,26,14,50
4.36,8,25,51,4
4.66,19,0,8,6
2.63,43,5,42,64
4.11,24,32,41,62
2.69,71,25,31,3
3.73,79,32,26,6
3.52,62,36,9,50
2.8,38,12,25,5
2.56,18,3,27,31
4.17,66,19,9,36
1.05,44,27,22,57
1.98,49,26,14,21
4.53,76,32,18,0
2.16,18,19,19,62
3.81,0,30,33,53
1.72,6,35,10,18
1.15,43,1,43,14
4.49,76,17,15,22
2.74,68,19,19,5
3.87,16,35,14,19
3.48,6,23,9,46
2.56,27,3,15,39
1.51,22,1,19,44
3.01,45,6,24,4
2.67,92,7,44,49
4.67,18,23,4,3
4.49,30,26,14,35
4.53,53,20,48,20
4.59,21,6,26,66
3.0,46,3,7,36
1.12,71,20,22,39
4.06,23,1,45,27
2.65,67,34,50,8
1.15,80,10,28,21
4.35,14,16,3,11
2.31,7,4,13,63
3.13,33,33,9,38
1.25,72,2,38,29
4.34,50,18,21,31
1.68,28,3,47,46
2.38,36,4,45,19
3.77,40,19,50,68
4.49,2,8,19,39
1.68,5,10,12,17
1.04,39,23,46,20
2.66,5,22,48,52
1.17,43,32,22,12
4.15,22,23,27,0
3.69,32,24,36,46
4.55,24,8,49,37
2.85,78,10,9,42
1.74,16,36,19,53
2.62,46,29,33,68
3.57,12,11,44,3
2.94,36,6,41,0
1.89,51,11,11,37
4.34,67,27,16,34
2.43,88,16,19,63
4.69,57,33,9,47
1.67,8,10,41,17
4.61,28,7,13,63
1.79,30,3,6,31
3.63,4,3,4,17
4.87,93,25,39,22
4.42,7,11,20,33
3.07,81,32,41,8
1.68,82,16,47,5
2.67,47,24,42,54
4.24,24,29,5,21
1.81,85,18,36,23
1.81,8,8,29,64
4.8,93,22,49,28
2.16,18,20,49,32
3.69,7,37,11,32
2.4,33,5,20,48
1.33,23,8,18,3
1.13,39,1,51,33
1.23,92,20,32,29
1.07,73,4,17,12
2.9,43,4,26,31
4.39,3,31,44,56
1.06,43,22,12,38
1.06,18,22,22,62
4.87,1,29,25,60
3.73,55,17,17,46
2.34,68,5,25,39
1.17,17,8,33,55
3.06,52,6,17,29
1.76,92,6,45,45
1.89,16,19,6,49
3.35,86,18,24,24
3.03,41,22,13,4
3.72,20,3,49,60
1.7,48,23,43,1
4.35,79,34,50,22
4.23,46,26,2,45
4.68,68,4,42,31
4.23,19,29,22,50
3.5,77,6,4,43
1.76,9,5,45,40
3.11,90,24,36,44
1.6,93,5,1,10
4.81,69,21,6,55
3.41,11,16,14,0
2.88,25,18,0,20
1.92,30,11,48,45
4.84,2,27,41,67
3.11,52,9,21,43
4.54,38,5,8,40
4.82,61,20,20,55
2.61,34,3,4,25
3.98,62,27,21,19
3.69,48,5,19,51
1.6,8,22,17,64
3.13,90,26,7,24
2.14,80,11,51,11
2.43,82,36,50,56
4.17,46,12,38,50
1.4,10,9,9,19
1.71,46,31,27,61
4.29,87,23,5,66
2.98,70,8,8,38
2.46,4,19,26,15
2.47,80,27,18,39
4.88,12,34,28,12
3.69,1,10,48,68
1.08,35,14,33,44
4.56,18,5,21,60
2.16,27,2,24,41
1.56,80,19,15,42
1.21,84,10,15,58
2.99,76,30,6,62
2.81,50,0,19,4
3.27,64,29,33,68
2.97,79,11,18,20
2.83,84,20,23,3
1.15,31,14,35,65
4.04,46,35,39,12
3.31,9,24,16,17
1.03,82,6,22,1
4.35,75,27,41,47
4.42,38,28,33,16
2.41,42,30,47,18
2.79,72,14,18,60
4.02,30,23,3,1
3.82,71,19,16,38
2.35,83,34,18,22
1.28,82,17,28,40
3.82,53,13,4,27
1.16,91,25,28,60
3.29,7,24,26,10
2.04,30,16,6,30
3.37,56,5,27,61
4.4,7,36,49,37
1.6,46,22,0,18
3.33,34,15,25,56
1.89,26,34,22,12
2.04,28,30,31,27
1.41,39,15,17,30
4.01,90,1,27,12
3.03,77,15,27,5
2.17,87,0,13,23
4.96,80,21,35,42
2.35,44,16,47,36
4.31,30,21,22,3
4.55,4,25,50,65
2.88,24,35,46,12
2.99,37,30,43,28
4.74,74,24,20,39
1.39,87,26,36,34
5.0,21,8,27,57
2.84,57,26,44,10
3.28,23,9,14,51
1.45,1,31,19,0
4.52,2,23,12,56
3.05,58,5,16,20
3.11,73,14,37,66
2.1,63,21,14,22
1.51,55,10,21,58
4.45,54,4,43,49
3.8,31,14,5,34
3.74,28,3,21,32
2.0,70,26,41,59
3.35,59,9,20,10
1.13,73,13,3,30
2.78,27,36,51,54
3.71,4,12,51,67
2.08,66,0,51,10
1.39,33,3,21,4
1.25,38,30,37,64
3.33,51,23,21,14
1.82,38,31,27,62
3.2,18,6,41,46
3.43,17,9,7,3
3.99,47,14,2,11
2.01,60,24,50,6
4.93,71,21,45,35
2.44,88,9,41,39
1.23,76,14,35,45
1.85,83,19,14,5
1.21,54,19,45,33
4.16,59,33,31,17
4.98,23,28,6,9
4.78,90,34,12,28
4.78,43,3,45,52
4.41,38,8,42,2
4.12,47,0,13,37
2.41,42,11,9,26
4.93,18,27,22,58
3.85,65,34,37,55
3.64,5,27,31,33
3.57,93,30,21,18
2.22,44,4,34,18
3.92,1,33,26,48
3.18,93,14,30,29
4.77,41,28,34,16
4.1,62,4,16,18
1.37,62,19,44,34
4.72,56,7,49,49
1.42,44,17,39,36
3.49,38,6,29,59
3.61,26,29,3,37
2.25,83,21,51,21
1.15,55,33,16,13
2.47,9,23,33,56
4.38,32,2,44,55
1.04,3,8,5,57
2.96,77,24,0,17
1.15,90,12,7,11
4.7,48,37,17,49
3.44,83,11,36,24
3.39,45,15,1,64
3.65,39,7,40,9
2.16,49,31,4,56
3.24,79,14,42,62
4.15,24,20,38,5
2.26,89,3,29,28
3.86,82,1,30,1
2.23,28,17,31,13
3.04,75,12,14,27
4.66,69,5,51,24
1.73,12,5,37,34
3.45,79,11,47,65
4.84,49,16,40,25
1.69,57,17,46,42
1.92,61,22,48,25
2.05,92,26,36,68
4.74,93,12,28,25
4.78,24,10,50,1
4.07,81,29,38,2
4.08,83,15,46,3
4.11,68,15,7,61
1.57,10,7,20,45
2.42,31,19,33,17
4.97,7,21,13,27
4.86,52,6,28,31
3.13,0,30,4,12
2.63,11,3,16,29
2.92,14,29,30,54
3.3,54,27,42,4
4.13,63,20,10,29
2.42,61,2,31,43
4.88,11,7,4,5
4.26,33,15,8,54
3.78,52,34,0,53
1.02,38,34,39,38
3.13,3,33,45,13
4.16,92,36,24,41
4.88,3,15,2,65
2.37,8,10,25,8
1.66,8,9,19,56
4.56,24,19,29,21
1.84,39,2,20,53
1.57,67,11,18,57
4.27,54,25,26,2
1.06,62,22,14,1
2.57,46,37,17,10
2.68,5,5,12,26
1.63,15,21,41,31
3.08,9,23,48,67
2.48,8,19,46,64
1.42,10,19,9,24
1.97,26,29,26,57
2.63,85,5,46,30
2.61,33,7,44,27
1.57,27,25,46,20
2.35,55,5,11,61
1.72,0,36,36,8
2.37,11,34,36,51
4.59,82,9,23,55
1.36,91,33,5,56
2.52,44,8,17,32
4.66,21,20,10,20
3.44,14,21,48,18
4.72,73,27,32,61
3.87,87,0,9,44
4.92,8,25,47,38
3.98,12,12,2,42
4.31,92,32,19,39
3.57,61,31,11,13
2.56,62,14,34,59
2.13,32,18,50,68
1.17,8,35,24,51
3.22,89,13,47,58
3.7,5,35,14,53
2.88,48,20,13,7
1.28,32,37,36,24
3.49,2,10,40,7
1.86,65,1,29,41
1.71,49,3,42,48
4.24,8,2,14,0
3.64,80,18,24,66
2.41,72,1,35,14
3.82,39,4,4,59
4.48,47,19,21,32
4.35,52,33,40,16
3.01,15,3,28,52
1.78,72,14,12,63
3.42,0,19,18,2
1.88,59,31,28,37
2.96,34,9,23,36
2.04,12,27,2,11
1.17,1,29,3,68
4.15,26,0,37,23
4.09,85,0,46,39
2.76,56,12,51,29
2.47,8,28,14,66
3.47,88,33,4,47
3.79,24,30,26,48
3.92,15,7,48,23
3.71,68,18,43,65
1.26,43,28,10,60
1.09,56,16,51,51
1.36,62,32,26,24
1.53,42,2,9,8
4.76,3,2,2,4
4.45,8,36,21,40
4.63,25,0,17,16
3.7,69,10,7,64
1.18,86,24,5,41
4.39,63,25,31,42
1.38,9,6,42,41
4.87,51,2,1,53
3.95,1,13,48,36
2.3,70,18,19,42
1.3,52,10,21,60
1.39,37,11,8,13
2.8,29,33,9,0
3.06,2,17,48,3
3.1,85,29,20,42
3.93,34,13,49,18
4.31,12,0,14,38
3.8,71,0,31,41
2.27,79,32,47,62
4.38,21,8,25,9
1.05,93,1,34,9
3.06,22,18,25,39
4.61,37,11,43,18
4.26,66,7,8,66
4.12,48,2,15,35
4.77,50,28,22,45
2.1,39,32,16,53
1.16,87,21,0,8
1.86,57,15,31,34
2.86,57,5,11,29
2.28,30,7,35,58
3.03,33,23,37,9
1.29,25,7,44,1
4.69,25,7,5,23
2.14,35,36,41,55
3.42,38,34,29,62
3.72,56,7,13,13
1.32,4,9,34,43
3.3,56,36,17,21
1.11,89,16,13,13
3.58,40,9,16,27
1.68,59,9,1,10
1.26,17,24,0,16
1.76,1,12,38,66
3.88,19,16,49,25
3.48,92,37,14,9
1.21,13,18,21,45
3.84,53,32,2,21
3.04,67,28,32,38
3.18,39,9,12,5
2.19,4,26,16,38
1.66,10,15,22,53
4.86,40,26,26,52
1.38,49,9,40,17
3.14,18,25,33,57
3.16,75,17,45,35
3.31,42,27,8,53
1.18,82,0,3,24
2.62,12,26,42,33
4.62,48,20,37,20
1.5,50,28,7,13
2.08,35,19,37,7
2.24,0,25,37,29
2.69,39,32,43,48
1.66,61,27,23,49
1.51,86,11,16,68
4.68,12,27,10,14
4.56,80,30,21,46
3.25,78,35,15,8
1.27,91,24,50,43
2.68,41,27,21,48
2.99,15,18,48,42
2.84,52,10,1,23
1.4,38,23,25,10
3.67,31,27,6,10
1.51,71,16,0,45
2.13,48,2,22,7
3.1,10,0,30,40
4.97,26,3,23,29
1.91,46,11,32,18
3.27,13,12,32,14
2.08,62,37,3,12
1.99,29,1,25,14
3.53,16,37,26,41
2.18,33,18,46,61
7.98,26,5,16,42
8.84,21,28,12,67
9.26,45,20,33,45
5.93,59,18,48,16
8.15,48,15,46,67
5.05,26,13,23,14
8.16,70,9,26,26
8.38,89,35,16,27
6.12,38,21,36,22
7.71,59,22,8,30
6.39,75,28,17,44
8.1,68,23,1,67
9.81,88,21,37,46
8.88,28,34,36,46
8.85,3,10,50,0
9.97,83,7,17,31
6.5,55,17,41,23
5.22,12,21,30,48
5.89,19,13,14,7
5.01,48,11,47,30
6.55,5,24,38,55
7.7,36,25,27,8
8.59,59,6,24,57
7.49,77,0,24,60
7.11,32,25,46,24
9.58,57,18,38,12
9.47,45,33,42,64
8.45,44,8,32,4
6.39,51,21,51,4
6.29,61,9,22,29
5.97,36,7,25,34
9.6,2,24,42,32
5.46,29,37,8,45
7.3,31,9,42,19
5.53,37,15,40,47
6.26,75,17,45,33
8.31,43,8,18,13
6.66,93,3,17,16
6.56,68,20,42,60
7.41,40,31,28,15
9.21,93,8,40,39
5.6,91,24,48,60
7.23,66,35,6,49
5.43,56,34,50,11
8.26,86,23,8,62
8.96,40,24,27,42
8.84,75,2,1,50
6.57,12,26,4,13
7.47,73,19,26,59
6.72,59,7,48,6
6.07,86,2,30,55
9.68,65,23,28,25
7.95,5,24,26,67
7.04,32,9,40,47
7.72,23,28,37,23
7.33,33,31,34,19
9.98,66,22,23,6
7.35,11,11,6,5
5.68,24,31,4,27
8.5,79,1,31,54
6.12,92,2,24,13
5.28,18,33,4,10
5.21,86,36,29,7
7.41,64,10,11,10
7.72,35,30,35,21
7.13,81,6,26,64
5.61,82,16,20,17
5.89,88,36,38,24
5.57,38,14,5,60
7.29,48,18,46,4
9.08,20,29,0,35
9.1,93,0,6,16
7.97,67,2,12,0
7.76,6,13,35,67
7.97,87,37,42,48
9.51,65,27,36,42
8.88,34,20,9,9
9.36,67,37,39,5
7.33,39,1,18,4
8.39,18,22,9,41
5.66,0,0,27,31
7.9,85,29,32,52
6.12,79,18,21,26
9.04,5,17,39,45
5.84,57,21,26,46
7.13,93,30,39,62
5.81,50,8,27,56
8.28,74,2,50,42
7.55,31,18,30,29
8.55,88,8,47,35
7.41,90,6,16,61
6.75,71,3,22,6
7.92,44,14,35,43
5.32,86,12,17,50
5.41,54,22,27,41
9.39,77,25,48,66
8.13,89,2,13,53
5.12,40,37,37,14
9.51,15,21,20,22
6.66,53,9,25,17
8.43,72,21,49,49
8.32,37,26,3,10
5.57,65,14,24,42
7.28,11,30,39,44
8.9,64,37,44,32
8.63,36,22,31,52
5.91,47,17,0,67
8.12,25,26,51,58
5.68,21,37,49,28
7.95,32,30,17,34
8.21,28,17,28,5
8.22,79,35,50,2
5.72,38,4,29,35
5.74,14,0,34,37
7.85,3,11,18,42
9.01,1,28,35,25
7.13,10,24,27,39
5.01,82,14,9,66
7.42,73,17,30,6
6.46,26,20,44,59
6.46,85,30,14,65
8.26,73,16,2,56
8.68,42,6,2,14
9.88,64,13,35,5
6.31,4,4,21,35
8.12,19,10,28,14
5.74,68,1,12,30
7.96,70,21,12,65
7.66,20,11,51,62
8.99,60,29,5,65
5.43,64,18,33,13
6.88,32,24,18,60
8.58,81,27,51,38
6.38,70,10,48,13
5.69,15,20,24,11
8.77,75,27,27,21
7.9,64,33,22,26
9.64,84,9,42,54
8.54,51,23,31,40
6.79,54,28,48,14
6.53,89,29,10,28
5.83,25,3,7,67
9.76,63,14,29,28
9.09,56,5,4,50
6.59,65,11,24,6
8.66,5,26,35,44
6.3,63,15,14,60
6.38,9,23,29,51
9.17,38,6,45,21
9.46,20,14,22,63
8.08,79,13,35,42
9.84,4,5,47,27
6.08,56,22,0,35
7.79,40,18,25,16
7.51,82,32,12,22
6.11,6,18,19,40
8.6,68,8,47,50
7.85,88,10,20,57
9.6,78,10,37,47
5.88,69,5,39,16
6.43,67,33,28,43
9.96,37,0,8,39
6.87,52,27,6,17
8.19,44,14,51,62
5.66,90,11,29,9
9.39,1,8,42,51
5.33,31,18,6,21
8.02,35,36,33,50
7.54,1,23,22,33
8.06,4,31,8,41
6.35,44,23,50,3
9.21,15,21,42,62
8.98,53,23,33,65
9.56,51,37,6,66
5.04,59,0,21,62
5.34,21,6,40,61
8.86,65,10,50,29
9.94,46,34,47,38
6.54,45,16,51,59
6.5,61,20,38,23
7.71,91,22,17,68
5.28,24,3,42,16
6.95,15,17,22,39
