volume,class_1,class_2,class_3
1.97,63,9,62
3.34,48,34,26
2.28,76,9,40
1.96,71,14,40
4.43,58,30,12
2.99,71,28,16
4.01,38,10,12
4.47,30,26,15
1.79,31,9,5
2.09,69,7,8
2.47,45,3,44
1.77,69,11,30
1.96,52,24,63
4.37,17,13,24
1.39,80,28,30
1.39,69,38,59
4.33,51,18,9
2.51,43,30,46
3.42,71,27,28
1.84,75,22,36
2.22,60,0,28
3.85,26,28,3
4.34,55,29,41
3.92,49,4,31
2.85,17,32,23
3.08,55,13,0
3.29,62,3,59
3.71,13,8,68
4.63,65,37,52
2.76,53,21,56
1.03,35,37,43
2.29,19,24,30
1.18,10,26,22
3.99,62,26,39
3.4,20,28,34
2.52,61,19,54
4.24,55,22,60
3.66,7,10,46
1.04,33,12,46
1.31,37,21,71
1.64,80,21,30
4.35,36,9,61
4.71,57,35,48
3.59,22,0,64
3.77,57,18,66
4.72,74,36,23
1.96,12,27,75
2.5,80,11,19
3.68,25,8,44
4.03,22,18,30
2.95,32,5,65
3.84,18,15,42
3.98,49,33,81
3.64,75,32,46
3.28,81,33,45
1.34,17,3,3
3.27,7,11,0
2.25,77,24,54
2.83,22,31,62
4.46,3,4,33
3.16,3,13,66
2.77,33,3,45
4.01,19,37,67
4.58,15,39,6
2.09,75,12,64
4.17,4,7,46
2.9,37,4,79
4.58,35,25,56
2.17,44,24,60
3.78,41,26,42
4.88,9,7,81
1.94,63,16,1
1.87,51,8,25
2.07,30,1,44
2.47,27,10,45
1.52,52,30,38
1.91,52,7,21
3.1,79,3,55
4.38,23,12,4
4.64,59,14,60
3.25,65,26,9
4.37,26,3,50
1.84,21,25,65
1.17,41,22,47
2.15,4,33,44
4.74,80,7,60
3.66,4,15,17
4.17,81,9,15
1.18,47,38,68
2.64,61,21,46
2.36,75,8,79
2.62,71,24,50
3.21,50,15,52
4.75,24,16,64
1.77,68,22,29
1.33,62,7,14
2.26,59,7,64
1.22,66,31,28
3.29,13,13,34
1.4,60,20,35
2.72,47,34,14
3.75,69,38,66
3.41,62,22,60
3.02,28,36,6
3.07,26,20,70
1.73,57,15,19
4.04,7,7,43
1.06,63,29,13
1.83,69,2,29
2.47,48,23,3
3.18,1,18,65
2.04,64,33,45
3.53,4,30,50
2.89,27,14,41
1.7,74,5,24
4.81,58,10,5
3.69,62,17,16
2.28,82,36,39
3.84,65,1,37
3.96,64,36,72
3.6,14,16,58
2.26,76,26,44
3.45,31,11,80
3.5,8,13,20
3.02,16,7,35
3.29,6,9,17
4.32,39,15,69
4.88,64,8,3
3.95,69,5,11
2.52,35,9,44
4.94,69,33,56
1.78,76,20,11
4.86,70,1,60
3.96,64,17,76
3.29,18,34,81
1.85,29,27,81
4.45,18,10,46
3.45,57,27,2
2.6,61,0,34
2.18,72,34,80
4.13,35,1,80
3.27,19,39,26
4.0,50,8,23
1.72,61,37,10
1.79,66,22,45
4.23,60,12,36
2.4,3,8,56
2.37,0,12,3
3.92,1,34,13
2.71,12,26,31
4.47,73,18,29
4.33,47,14,53
4.26,24,38,56
3.23,6,30,1
2.4,21,29,3
1.33,70,37,13
3.06,50,21,47
3.79,26,33,78
1.93,15,3,47
1.77,65,23,64
4.05,31,19,52
1.65,64,6,40
1.24,2,8,4
3.35,10,22,10
1.17,65,3,15
2.83,66,33,22
4.12,5,34,39
