volume,class_1,class_2
25,0,7
33,0,3
47,0,2
41,0,7
48,0,9
35,0,1
32,0,9
43,0,9
25,0,9
47,0,6
26,0,8
33,0,7
32,0,1
46,0,3
36,0,7
30,0,7
34,0,9
44,0,7
32,0,9
43,0,5
37,0,3
45,0,0
29,0,5
37,0,1
42,0,0
44,1,5
49,1,0
33,1,6
34,1,2
27,1,5
37,1,8
40,1,7
45,1,9
25,1,1
26,1,7
28,1,1
29,1,5
48,1,5
29,1,8
50,1,0
37,1,3
44,1,8
38,1,6
38,1,9
34,1,8
27,1,8
45,1,5
38,1,9
43,1,8
44,2,8
27,2,3
32,2,3
30,2,3
34,2,8
44,2,5
39,2,9
31,2,1
28,2,4
37,2,8
39,2,6
37,2,0
47,2,9
42,2,8
31,2,4
40,2,8
33,2,3
46,2,4
48,2,4
42,2,3
41,3,2
29,3,0
47,3,4
32,3,7
47,3,0
26,3,3
38,3,3
47,3,5
26,3,0
35,3,1
31,3,6
46,3,3
34,3,4
25,3,4
47,3,6
39,3,3
40,3,8
35,3,0
39,3,2
30,3,5
39,3,7
44,3,6
37,3,5
35,3,5
28,4,1
41,4,1
45,4,2
36,4,0
32,4,4
47,4,4
30,4,0
27,4,9
31,4,8
27,4,6
33,4,5
44,4,2
42,4,5
38,4,6
36,5,3
33,5,1
48,5,0
31,5,0
39,5,3
47,5,9
37,5,1
40,5,7
27,5,9
46,5,6
50,5,1
29,5,6
25,5,2
25,5,8
47,5,4
29,5,3
27,5,7
39,5,7
48,5,2
33,6,6
46,6,0
29,6,0
45,6,9
40,6,2
39,6,6
30,6,2
49,6,2
44,6,1
28,6,1
46,6,2
28,6,7
43,6,6
34,6,5
44,6,5
41,6,2
27,6,0
33,6,3
42,6,7
38,6,4
30,6,1
31,7,6
50,7,2
36,7,5
37,7,6
44,7,9
39,7,0
50,7,1
48,7,4
26,7,3
34,7,4
29,7,7
45,7,2
46,7,5
27,7,4
31,7,5
40,7,8
26,7,8
48,7,2
42,7,0
33,7,1
41,7,6
46,7,9
43,8,4
40,8,1
30,8,4
41,8,2
47,8,9
27,8,4
34,8,6
49,8,3
35,8,1
42,8,8
36,8,6
25,8,2
32,8,7
41,8,1
34,8,8
29,8,5
44,8,3
46,8,2
43,8,4
38,8,7
25,9,2
44,9,6
33,9,4
31,9,4
32,9,8
44,9,0
44,9,9
41,9,0
43,9,7
35,9,9
45,9,7
