volume,class_1,class_2
72,0,9
45,0,8
60,1,9
58,1,5
45,1,6
43,1,5
64,1,1
43,1,4
46,1,6
49,1,2
64,1,4
48,2,4
69,2,7
75,2,5
55,2,5
58,2,2
53,3,9
56,4,6
71,5,0
64,5,7
65,5,4
69,5,0
48,6,5
60,6,8
55,6,0
43,6,3
50,6,9
39,6,5
69,7,0
71,7,1
60,7,9
37,7,5
57,8,9
46,8,6
63,8,9
53,8,6
47,8,8
63,9,5
71,9,7
72,10,8
57,10,2
63,10,2
45,11,3
63,11,5
37,11,9
37,11,8
37,11,8
44,11,2
43,12,0
50,12,4
48,12,9
40,12,8
53,12,8
59,12,2
56,12,1
58,13,3
71,13,9
69,13,5
61,14,6
58,15,0
41,15,4
40,16,7
66,16,0
43,16,2
63,16,6
72,17,7
56,17,2
74,17,2
44,18,0
60,18,4
55,18,1
67,18,3
51,19,0
60,19,1
55,19,0
57,19,1
45,19,9
64,19,6
40,20,6
53,20,5
72,20,6
55,20,1
64,20,6
62,20,3
73,20,1
55,21,8
38,21,9
59,21,8
56,21,9
65,21,1
46,21,2
59,22,4
66,22,3
47,23,1
61,24,3
49,24,3
55,24,2
51,25,0
41,25,2
41,25,1
69,25,3
67,25,1
47,26,7
67,26,7
75,26,0
45,26,7
39,27,4
52,27,7
52,27,4
65,27,2
52,27,1
72,27,1
74,27,7
43,28,9
67,28,5
59,28,4
72,28,6
43,28,6
45,29,1
60,29,3
64,29,3
72,30,6
45,30,5
51,30,3
72,30,9
44,30,0
70,31,9
66,31,1
41,31,5
59,31,3
42,32,5
59,32,8
66,32,0
54,32,5
58,33,1
40,33,9
43,33,9
74,33,6
64,33,0
71,34,8
57,34,9
56,35,7
58,35,1
42,35,2
55,35,6
65,35,6
74,35,8
38,35,2
60,35,7
61,35,4
56,36,2
45,37,5
40,37,7
64,37,8
50,37,4
43,37,7
65,37,4
46,37,4
74,37,2
52,37,7
53,37,4
66,37,5
57,37,7
38,38,3
41,38,8
73,38,6
66,39,3
57,39,1
62,40,0
41,40,2
67,40,7
69,40,9
43,40,3
74,41,7
50,41,1
74,42,3
49,42,5
37,42,8
75,42,3
53,43,8
65,44,2
70,44,7
52,44,4
65,44,6
65,45,4
53,45,2
37,45,4
72,46,0
57,46,0
58,46,3
61,46,8
38,46,8
53,47,6
45,47,0
72,48,3
56,48,7
42,48,5
61,48,8
45,49,0
56,49,4
