volume,class_1,class_2
121,0,21
136,0,40
122,0,47
137,0,41
150,1,22
29,1,29
36,1,32
30,1,38
115,1,18
147,1,43
147,1,31
15,1,41
132,1,2
126,1,4
22,1,35
5,1,2
32,1,41
22,2,43
145,2,0
17,2,18
9,2,42
143,2,44
146,2,39
122,3,32
119,3,6
145,3,36
130,3,0
122,3,40
6,3,13
10,3,11
36,3,10
147,4,29
1,4,11
124,4,23
141,4,8
118,4,30
131,4,16
9,4,1
10,4,9
9,4,1
8,4,49
122,4,17
114,4,39
141,5,10
143,5,30
146,5,13
125,5,12
23,5,19
143,5,20
141,5,27
2,5,22
31,5,21
130,6,9
136,6,24
9,6,42
25,6,5
12,6,44
128,6,14
120,6,21
12,6,37
24,6,48
28,6,29
1,7,42
139,7,37
132,7,30
10,7,5
115,7,27
116,7,27
140,7,17
118,7,24
16,7,28
147,8,31
27,8,46
11,8,14
14,8,15
129,8,16
149,8,25
32,8,1
12,8,24
131,8,13
150,8,26
13,9,2
8,9,13
12,9,33
134,9,38
33,9,43
6,9,29
34,10,44
136,10,0
15,10,47
143,10,34
23,10,36
149,10,22
147,10,14
19,11,46
30,11,19
144,11,26
124,11,20
6,12,26
9,12,6
115,12,2
34,12,1
25,12,49
12,12,8
21,12,10
4,12,7
143,12,34
3,12,12
9,12,15
8,13,31
12,13,10
22,13,12
16,13,9
122,14,37
5,14,28
121,14,5
3,14,33
33,14,36
134,14,0
136,14,6
132,15,11
12,15,43
14,15,31
23,15,19
125,15,3
149,15,38
148,15,32
146,15,9
145,15,45
142,16,25
23,16,6
121,16,45
14,16,11
112,16,33
35,16,7
122,16,21
25,16,40
32,16,49
21,16,23
144,17,23
31,17,33
26,17,32
36,17,3
17,18,46
34,18,42
19,18,49
124,18,3
33,18,27
7,18,40
148,18,34
132,18,34
145,18,16
144,18,25
144,18,8
21,18,44
116,18,3
145,19,45
34,19,16
118,19,17
122,19,39
143,20,47
118,20,12
112,20,20
146,20,48
16,20,39
24,20,15
141,20,22
5,20,38
118,20,7
150,20,37
21,21,20
30,21,23
118,21,5
30,21,18
5,22,24
16,22,45
18,22,4
116,22,35
1,22,8
31,22,28
140,23,36
121,23,17
127,23,26
27,23,46
120,23,30
21,23,14
11,23,35
118,23,15
11,23,4
147,24,4
4,24,19
146,24,47
10,24,7
123,24,18
25,24,25
140,24,28
134,24,35
113,24,48
30,24,41
18,24,48
