volume,class_1,class_2,class_3,class_4,class_5
1.56,2,1,4,4,23
2.51,8,4,6,5,12
4.26,2,0,5,9,0
2.86,9,7,7,6,10
2.99,8,2,11,5,19
1.27,3,7,1,2,1
3.92,3,6,4,10,1
4.74,2,5,6,12,22
3.43,8,6,9,3,17
2.7,0,5,11,4,21
2.06,6,1,7,8,17
2.8,3,6,2,6,20
2.55,0,6,12,12,22
1.57,2,1,2,10,19
1.31,9,4,4,10,3
4.14,6,6,0,9,19
4.21,9,4,5,9,20
1.82,8,0,12,1,20
3.1,6,7,10,11,23
4.65,8,0,10,7,23
4.47,5,3,2,9,17
2.12,7,3,0,1,5
1.03,4,6,3,11,24
4.64,5,3,11,6,12
4.47,6,1,6,2,18
1.81,0,3,8,11,24
3.47,4,2,12,7,9
2.27,9,1,7,8,16
1.68,4,3,7,0,9
4.26,6,2,5,6,10
4.08,1,7,0,10,3
4.82,3,3,1,10,21
2.09,5,4,5,12,15
1.62,5,5,12,3,0
4.13,7,1,7,11,16
3.5,5,3,6,2,7
4.32,0,7,9,7,9
3.54,6,2,6,0,21
1.02,7,2,12,12,1
4.18,8,5,9,6,18
3.34,7,3,4,12,9
3.97,2,5,4,6,21
4.22,8,5,11,5,17
4.79,5,6,9,0,20
4.3,8,2,1,11,0
4.51,8,3,11,8,2
4.4,5,2,6,10,3
4.23,2,1,5,0,24
4.33,1,0,10,0,20
4.7,7,6,7,2,9
2.73,7,7,12,10,23
3.98,6,5,11,6,1
4.13,3,4,12,9,3
1.27,0,0,4,2,0
1.81,6,3,10,9,14
4.07,3,4,4,0,24
4.39,4,2,12,12,18
3.01,5,6,8,11,20
4.42,5,1,4,3,6
3.08,2,3,9,0,2
1.84,1,4,8,5,24
1.92,2,7,9,2,1
1.24,8,6,1,8,1
3.55,7,3,0,0,20
4.95,0,4,10,9,7
2.32,5,1,0,10,24
3.34,4,0,7,9,9
4.64,7,6,0,5,18
3.21,8,5,4,2,13
3.6,0,1,6,11,9
2.76,5,4,4,1,13
1.07,0,6,2,10,3
3.64,6,0,8,6,4
2.68,5,0,8,11,14
2.73,7,5,2,10,22
4.89,7,3,1,2,7
4.09,2,5,12,6,19
2.46,2,6,2,12,24
1.6,0,4,12,8,4
4.48,8,1,1,4,18
3.01,8,3,2,5,3
4.72,2,0,0,8,17
3.19,8,4,6,11,11
4.97,9,5,5,1,14
1.1,0,4,5,8,23
1.76,0,5,4,3,9
4.53,9,5,12,8,13
3.22,7,2,2,2,23
2.87,5,1,10,2,20
2.17,0,7,1,8,4
4.6,6,0,11,11,12
3.27,6,4,3,2,18
3.53,3,4,10,0,1
3.04,3,5,9,2,15
4.46,7,5,0,7,16
2.4,6,0,2,0,1
4.98,3,7,11,5,2
4.57,0,1,11,5,5
3.98,8,7,5,6,0
3.9,2,6,11,6,9
2.52,3,2,5,5,14
4.77,7,7,10,9,3
2.14,8,1,1,11,19
2.41,1,1,5,3,14
4.4,3,7,7,3,24
3.55,5,2,8,4,24
2.76,2,0,5,10,24
3.35,2,3,9,5,9
4.05,1,7,4,5,16
4.26,4,3,4,2,15
2.29,0,7,9,9,16
4.47,8,6,12,9,8
4.23,7,5,9,5,22
4.42,6,4,0,1,10
1.37,3,1,5,1,17
2.23,9,2,4,1,12
4.19,1,7,6,3,11
1.94,4,7,8,4,17
2.77,2,6,10,6,21
4.94,8,5,7,2,22
1.03,7,0,8,6,6
1.18,9,0,11,11,13
4.19,8,5,7,10,10
3.2,5,6,4,12,1
2.58,9,0,3,3,15
9.9,2,1,6,4,24
9.21,4,5,0,5,24
8.02,6,5,8,10,13
9.33,4,0,12,10,22
5.23,5,5,6,6,23
7.91,1,5,5,7,18
8.56,2,3,10,10,22
5.37,3,0,6,0,3
6.62,3,2,11,5,15
5.12,4,6,10,6,16
6.98,0,0,10,7,3
8.53,0,5,3,5,23
6.54,0,5,8,1,21
6.61,6,2,12,0,18
9.83,1,6,7,12,3
6.55,5,1,11,9,5
9.89,1,0,4,2,19
7.7,6,1,7,5,5
8.34,8,7,5,2,17
9.12,7,0,8,2,4
6.02,9,3,8,3,11
6.43,6,3,5,2,1
6.05,0,2,11,5,5
8.51,1,5,0,11,4
5.52,0,0,11,7,20
7.85,3,1,5,12,12
7.26,8,0,11,4,2
6.34,8,4,10,7,0
8.83,0,1,1,10,10
5.38,8,6,11,11,11
8.78,2,1,11,6,14
8.4,7,7,4,12,3
8.86,4,2,9,1,11
5.05,5,3,5,3,14
9.04,1,1,1,2,3
7.84,0,3,4,8,2
8.49,6,2,0,6,6
7.68,1,4,9,7,12
5.36,4,4,5,8,15
9.88,2,1,9,7,12
5.39,2,2,0,0,2
8.63,6,6,10,11,2
8.58,3,6,10,3,21
5.2,3,2,8,2,20
8.77,1,3,0,0,8
8.31,2,6,5,8,16
6.15,3,3,12,10,15
5.38,0,3,3,9,7
