volume,class_1
40,0
53,0
69,0
56,0
73,0
44,0
64,0
56,0
63,0
47,0
54,0
45,0
56,0
73,0
53,0
72,0
64,0
62,1
75,1
64,1
41,1
50,1
68,1
37,1
49,1
42,1
38,1
58,1
65,1
40,1
47,1
41,1
73,1
38,2
51,2
43,2
39,2
52,2
71,2
52,2
68,2
41,2
60,2
37,2
64,2
39,2
52,2
68,2
57,2
39,2
64,3
64,3
39,3
71,3
70,3
38,3
62,3
48,3
52,3
42,3
71,3
54,3
42,3
69,3
74,3
61,3
42,3
51,3
52,3
52,3
72,4
38,4
70,4
73,4
69,4
74,4
46,4
57,4
67,4
59,4
37,4
44,4
50,4
45,4
42,4
64,4
74,4
64,4
67,4
44,4
50,4
75,5
58,5
52,5
64,5
57,5
71,5
60,5
41,5
51,5
74,5
57,5
45,5
43,5
53,5
60,5
62,5
55,5
75,5
64,5
65,5
45,5
43,6
59,6
48,6
49,6
49,6
47,6
65,6
52,6
58,6
41,6
55,6
59,6
39,6
42,6
55,6
47,6
72,6
75,6
53,6
64,6
52,6
66,6
61,6
44,6
50,6
46,6
56,6
68,6
37,6
37,6
57,6
49,6
49,7
40,7
63,7
48,7
59,7
44,7
62,7
60,7
65,7
42,7
42,7
59,7
39,7
51,7
70,7
53,7
41,7
73,7
47,7
72,8
38,8
75,8
48,8
43,8
63,8
71,8
53,8
44,8
60,8
37,8
68,8
52,8
50,8
50,8
61,8
50,8
74,8
60,8
65,8
41,9
48,9
49,9
59,9
49,9
59,9
64,9
70,9
58,9
61,9
58,9
42,9
59,9
63,9
40,9
61,9
55,9
