volume,class_1,class_2,class_3,class_4,class_5
1.32,2,0,15,12,0
3.62,0,5,9,14,4
1.1,8,1,8,2,0
2.79,7,4,18,18,5
3.82,9,4,15,8,5
2.1,9,0,3,5,0
1.6,0,1,16,18,4
3.87,0,6,9,6,0
4.57,3,4,8,7,6
4.27,3,2,19,3,1
3.76,2,6,2,5,4
2.73,4,1,18,17,4
4.96,8,5,0,8,5
1.73,0,2,7,14,4
1.26,7,1,7,0,5
1.77,1,1,16,16,2
4.95,0,2,20,5,6
1.17,1,4,3,7,4
2.89,1,0,8,2,3
1.49,5,2,12,4,3
3.49,1,0,20,15,5
2.58,4,1,17,15,1
2.21,5,4,19,3,3
4.65,2,1,19,10,2
1.61,4,1,3,18,6
4.98,5,6,14,13,3
2.09,7,0,17,18,5
2.77,2,1,20,7,1
4.43,7,1,12,16,3
3.57,4,3,12,16,2
3.95,4,3,16,2,5
2.83,6,5,1,0,1
1.4,2,6,2,11,0
2.43,3,2,17,17,2
3.83,8,6,7,11,5
1.64,0,1,14,0,1
1.15,0,2,0,6,3
1.73,3,4,15,0,6
4.13,2,0,18,14,3
2.39,5,2,2,9,0
2.63,6,1,17,4,3
2.23,3,1,18,7,4
1.69,1,1,17,1,1
1.62,4,4,10,12,2
3.45,7,5,3,10,6
1.38,2,6,0,0,1
1.5,1,3,19,2,3
3.38,1,2,14,2,6
3.33,4,5,11,3,5
3.03,0,4,14,13,4
1.17,2,0,15,15,5
4.22,1,2,8,6,6
2.68,3,3,7,9,2
4.42,1,5,1,15,5
1.62,1,4,8,13,5
3.71,8,2,19,7,4
1.73,4,6,18,0,5
1.8,5,6,12,8,4
4.71,9,6,19,1,1
2.15,2,1,6,9,1
2.03,0,2,4,10,4
4.85,0,0,2,10,6
3.11,9,2,14,13,2
3.72,2,1,4,2,1
2.89,1,2,20,10,6
1.13,3,0,8,9,3
4.98,0,0,9,18,3
1.83,1,2,17,16,3
4.94,5,4,7,3,6
2.01,6,3,2,8,2
2.12,5,2,19,18,0
4.47,5,6,1,7,5
2.97,9,0,15,5,0
3.3,0,0,15,18,2
2.52,4,4,13,7,0
2.83,4,5,18,10,2
1.46,8,6,14,14,0
3.66,2,3,1,11,5
1.34,3,4,8,6,6
2.01,8,6,15,6,0
4.98,4,3,12,4,4
3.32,4,2,0,17,2
2.4,0,1,19,17,0
4.37,6,3,18,5,6
2.67,8,3,17,10,2
4.91,4,4,11,5,1
3.34,8,3,12,11,0
1.28,1,5,19,0,6
3.84,3,3,17,11,6
1.69,6,5,16,6,2
2.36,7,3,5,5,5
2.33,7,3,2,8,0
2.26,5,2,5,4,6
3.98,5,5,15,18,4
4.97,9,0,0,1,5
1.28,4,2,20,3,5
4.1,5,5,8,4,4
3.34,4,4,0,5,5
1.41,0,2,15,16,2
1.45,8,5,1,16,1
1.81,9,1,1,9,4
1.92,9,0,15,15,4
2.26,3,3,10,0,4
4.5,4,4,8,6,5
3.78,4,5,5,16,3
1.91,6,0,8,3,2
1.42,0,0,7,1,0
2.61,8,5,6,15,6
2.91,6,4,4,2,5
2.2,4,1,15,14,2
3.88,9,1,19,12,1
3.23,9,6,15,11,4
1.94,7,0,15,12,0
1.01,6,1,7,9,5
1.8,1,6,0,11,6
3.07,5,1,17,15,3
1.49,4,0,3,16,0
1.47,5,4,13,18,3
3.69,8,6,16,10,3
4.81,7,4,11,2,6
4.18,6,0,1,10,6
1.83,7,5,3,9,4
1.18,1,1,14,12,3
3.82,0,5,18,6,2
3.77,8,0,15,6,4
5.23,7,4,5,17,4
9.0,8,3,11,0,5
5.82,2,5,8,0,4
6.92,5,5,12,14,6
9.39,9,3,16,18,1
7.83,0,2,0,8,0
7.63,6,2,20,6,5
5.55,0,2,9,17,1
5.24,5,5,19,5,1
8.66,2,0,20,1,3
8.36,0,3,15,2,6
8.6,1,3,13,1,1
9.49,0,6,5,16,4
9.62,0,4,17,17,4
8.32,1,5,4,3,6
9.52,0,1,14,9,6
5.2,8,1,7,12,1
7.99,1,4,19,12,3
7.92,1,0,18,4,4
8.19,1,1,6,1,5
9.91,9,3,6,10,0
5.4,8,6,16,7,1
6.1,1,5,1,11,4
6.48,3,3,7,7,0
6.32,4,3,5,15,0
7.03,8,2,6,8,1
7.89,8,6,6,18,3
5.42,2,1,18,8,4
5.65,1,6,2,12,3
9.68,4,0,5,5,1
6.72,6,0,8,15,6
8.67,1,1,20,15,1
6.05,1,4,15,2,3
6.15,0,0,3,5,5
5.73,4,2,11,4,4
7.05,8,3,5,10,2
7.89,8,1,18,8,5
6.51,5,2,0,5,1
7.12,1,5,19,16,0
7.7,7,6,13,1,0
5.67,8,5,19,6,6
9.93,5,6,0,14,0
5.77,8,6,17,9,1
9.12,8,5,12,3,0
7.46,4,5,0,9,5
8.27,8,5,17,1,1
5.95,8,2,6,6,5
8.41,9,2,11,6,5
5.69,0,1,13,7,6
6.8,0,1,7,15,6
6.95,6,4,0,17,4
9.8,5,5,16,13,0
7.97,3,5,13,15,5
5.46,2,4,0,16,5
8.92,9,1,1,9,4
5.02,9,1,10,10,0
6.42,8,5,7,8,4
5.34,1,2,17,6,5
8.65,2,4,15,1,1
6.77,7,1,6,2,4
8.29,2,1,16,9,6
6.9,3,1,4,17,6
7.45,0,0,4,11,3
9.29,8,4,7,11,2
6.82,6,4,13,15,2
9.73,8,4,7,1,6
8.8,2,2,2,5,0
6.23,6,5,19,11,3
5.34,8,4,20,2,4
8.87,0,6,4,10,4
8.28,7,4,13,15,4
6.74,8,5,20,18,2
9.48,3,1,2,10,3
8.66,4,0,1,14,0
5.18,2,1,0,18,4
7.71,2,4,3,9,1
6.15,3,5,6,15,6
7.4,4,2,13,2,2
5.0,6,5,18,3,3
6.78,1,3,7,17,1
6.06,8,1,13,9,5
9.62,6,6,9,5,5
8.18,1,4,11,14,0
9.48,9,4,6,0,3
9.87,8,4,17,15,5
7.33,5,6,3,8,5
