volume,class_1,class_2,class_3,class_4,class_5
1.55,12,2,34,15,25
3.01,25,14,38,0,32
4.53,18,9,15,19,5
4.59,3,1,12,3,24
4.43,24,3,16,10,27
3.31,19,12,33,0,33
3.57,23,0,13,27,6
1.52,10,11,33,24,21
2.12,4,11,37,14,23
3.61,20,2,2,18,12
1.85,23,9,3,2,28
2.29,7,5,6,7,29
3.7,13,6,30,26,21
4.13,3,10,42,8,28
4.53,16,11,26,12,22
1.02,12,15,25,4,17
4.56,12,1,33,21,2
2.52,6,5,25,6,19
4.14,21,15,7,25,29
3.24,28,7,7,20,25
3.84,4,11,8,21,11
2.89,18,5,42,16,21
3.84,14,12,37,1,1
1.25,5,9,36,17,24
2.35,20,9,32,10,17
3.34,23,15,33,21,28
1.26,19,7,8,13,1
2.02,0,1,16,12,0
1.59,1,15,41,3,12
4.16,19,15,26,30,23
2.61,27,7,10,12,12
4.45,23,13,9,2,27
1.44,0,10,27,11,31
4.94,2,10,18,30,13
4.05,24,14,32,16,8
3.87,17,3,40,11,33
2.65,27,10,30,4,12
2.7,22,3,11,15,35
3.4,6,6,15,7,27
2.81,21,5,6,19,28
1.48,6,5,11,1,10
3.84,18,8,10,15,2
1.87,1,7,21,15,37
3.4,27,15,35,7,21
3.02,21,10,42,24,29
4.84,1,3,7,29,0
4.26,17,7,37,30,2
4.87,24,4,7,5,14
1.67,18,2,34,1,5
3.65,5,8,38,3,8
4.0,3,2,6,26,27
3.72,25,12,18,3,9
3.62,28,11,11,14,10
4.95,4,10,19,22,26
3.31,25,7,32,17,0
4.23,26,4,29,13,14
1.14,26,6,24,5,17
1.77,28,13,14,28,22
4.41,12,7,2,14,34
3.62,18,3,4,23,12
3.27,13,15,37,5,25
2.4,7,13,33,2,23
4.21,1,2,10,18,31
4.1,15,15,11,30,23
4.05,3,10,1,11,15
2.92,11,0,27,2,30
2.73,17,0,6,22,22
1.09,19,14,39,16,15
2.49,24,12,32,28,10
1.06,7,6,30,28,25
4.85,5,5,4,6,7
1.43,3,11,35,7,20
3.68,19,5,15,0,32
3.44,17,15,6,30,37
3.48,16,2,8,15,33
2.81,2,0,9,14,30
2.55,17,7,38,13,14
4.26,27,4,12,9,0
1.89,5,9,28,30,22
3.92,21,10,12,24,36
3.63,25,11,1,25,10
2.53,23,12,35,13,1
1.32,27,2,38,12,37
