volume,class_1,class_2,class_3,class_4
3.38,12,40,21,0
1.09,41,25,39,21
2.51,0,13,14,18
5.0,9,63,2,17
1.77,5,47,20,2
4.31,19,29,1,13
4.68,10,12,23,0
4.21,15,32,49,9
3.75,26,21,6,8
1.39,10,44,48,14
2.73,25,34,46,21
3.43,30,59,51,0
1.73,4,19,24,15
1.09,30,16,31,6
2.89,17,58,36,6
2.64,37,2,11,3
2.26,37,25,39,2
2.61,2,0,30,21
3.56,13,11,5,15
3.59,34,26,34,2
3.0,7,12,24,2
4.86,3,3,19,15
4.48,17,63,18,0
1.03,38,59,37,18
2.15,40,61,52,7
3.9,8,64,30,1
1.94,32,4,45,18
2.23,7,6,51,5
4.39,27,22,10,9
2.27,4,64,49,11
1.12,8,25,46,2
1.56,23,29,24,13
2.49,4,64,26,10
1.54,31,9,39,16
1.01,25,66,23,1
4.9,23,7,52,11
1.65,19,23,41,11
3.79,0,10,18,8
2.51,37,43,35,7
1.42,3,26,28,20
1.72,16,64,4,16
1.38,24,34,46,18
1.18,39,52,18,1
3.85,3,66,4,0
4.7,20,40,35,7
1.12,24,33,21,0
4.44,22,22,11,14
4.35,4,62,15,19
4.54,9,8,45,3
2.35,40,12,16,9
4.72,37,9,10,14
1.26,11,60,25,14
1.24,10,39,13,15
4.3,35,39,46,19
1.4,9,57,39,21
2.04,17,49,15,4
2.3,4,28,31,9
2.73,13,62,21,21
4.71,17,53,45,20
3.12,14,22,34,7
2.49,14,17,39,16
1.46,7,0,36,10
2.73,20,38,48,11
3.46,4,48,24,20
4.75,27,20,4,0
2.85,12,37,40,19
1.57,21,63,15,14
4.01,20,47,20,15
4.83,38,18,20,16
1.21,23,19,2,3
1.42,37,46,27,1
3.02,29,46,8,21
2.37,37,65,43,19
3.02,21,1,4,21
1.62,0,8,41,1
2.47,25,26,40,4
3.51,42,2,13,8
2.29,30,28,10,18
2.54,31,43,46,11
4.66,1,67,3,15
4.75,17,35,49,14
3.91,11,17,48,7
3.0,35,44,5,2
4.27,9,45,4,2
4.05,28,39,38,21
1.22,28,23,30,13
4.83,37,24,24,20
1.16,27,65,41,13
3.34,17,47,15,6
2.41,38,16,52,18
