volume,class_1,class_2,class_3
2.05,21,2,10
1.03,0,4,4
2.0,17,2,13
2.02,3,6,0
1.51,4,5,11
1.11,17,6,16
3.16,20,3,11
3.9,8,5,13
4.6,15,8,9
2.36,16,10,15
2.5,22,9,15
3.94,19,4,7
4.2,8,8,5
3.79,17,2,9
4.54,13,10,3
4.51,6,9,2
4.26,15,10,15
2.75,13,8,16
4.17,15,10,12
3.92,21,3,16
3.01,18,6,1
4.68,14,3,3
2.04,13,0,1
1.48,14,7,4
4.87,13,3,9
3.31,15,1,3
4.78,23,4,10
4.64,7,9,9
4.55,0,7,0
4.7,12,2,13
3.42,10,4,5
3.36,14,0,4
1.67,12,8,7
1.16,12,9,11
3.42,13,10,16
1.97,4,10,11
2.37,12,1,17
3.6,12,4,8
1.71,14,3,7
2.56,6,5,11
2.32,10,2,16
3.16,14,9,4
3.69,1,4,5
3.02,10,7,0
3.93,8,3,9
2.55,17,10,15
3.45,4,10,8
2.0,9,3,1
4.13,19,1,12
3.01,15,8,15
3.47,7,5,5
4.67,1,3,10
1.77,19,5,9
3.53,6,0,4
1.42,21,2,4
3.11,10,3,15
2.78,13,4,13
2.32,18,4,14
2.01,11,9,8
3.64,9,8,7
1.8,4,1,9
3.37,8,10,6
1.93,0,4,16
2.6,2,6,11
2.69,16,10,9
1.17,13,9,14
2.1,11,0,8
3.89,14,7,1
4.49,21,10,13
4.86,2,4,12
2.54,21,2,7
1.34,10,3,2
1.6,0,3,8
3.51,12,10,17
4.54,15,6,16
3.18,13,1,2
1.32,7,1,16
3.23,11,6,12
3.02,15,6,14
2.08,9,10,13
1.99,0,10,3
1.77,19,8,17
2.68,10,0,12
4.4,2,3,13
2.69,16,3,1
4.13,1,3,1
4.14,18,2,10
4.61,19,7,0
2.6,10,5,2
2.77,14,10,0
1.69,3,6,14
2.4,7,3,14
2.41,8,5,17
2.46,16,10,4
1.45,5,6,11
3.47,15,2,14
4.89,2,5,4
3.3,18,2,8
4.12,16,10,2
1.08,8,6,6
3.38,12,8,9
1.24,2,7,3
4.99,23,7,1
1.4,1,9,17
3.84,8,2,13
1.82,23,8,17
2.67,23,10,1
1.46,4,6,11
2.16,13,4,1
3.08,7,1,10
4.82,9,3,2
3.26,6,4,9
3.28,5,2,17
1.48,7,9,3
1.41,7,2,2
2.92,3,4,9
3.88,23,9,11
3.37,21,0,1
2.65,3,10,10
4.04,2,5,1
4.83,23,4,5
4.19,21,0,15
4.81,22,9,16
1.06,22,7,10
1.38,10,2,16
4.09,7,7,0
2.44,22,3,2
1.19,3,0,5
1.43,18,0,11
2.04,16,4,12
4.29,3,7,4
1.06,15,5,6
2.85,14,4,7
3.36,18,7,16
1.11,21,6,8
3.19,10,5,7
2.26,8,6,14
4.33,13,9,4
2.97,7,10,9
3.77,3,7,4
2.03,14,2,14
3.45,11,1,12
3.54,8,10,14
4.28,16,4,7
3.17,18,1,9
4.12,11,7,16
2.88,11,10,8
4.8,18,6,10
2.37,23,1,9
2.44,2,10,12
4.1,23,1,3
1.46,1,9,15
1.85,17,3,11
3.81,7,5,0
1.21,1,2,0
4.96,8,7,0
1.99,13,8,6
4.87,23,10,11
4.83,19,10,17
4.73,15,5,10
1.78,10,6,5
3.64,17,4,12
2.63,11,5,5
2.25,7,3,16
3.38,5,9,11
2.36,6,9,12
2.11,15,2,12
3.12,2,3,3
1.84,9,6,6
2.21,6,9,1
1.7,21,4,7
1.76,5,3,6
1.65,2,1,9
3.06,12,8,10
4.64,23,1,9
4.54,20,3,1
1.23,21,4,7
4.69,17,2,4
1.39,12,2,2
1.3,11,7,3
2.47,2,2,4
4.55,5,8,2
4.5,19,3,16
4.35,1,2,13
4.79,3,8,6
3.3,17,3,15
1.75,9,9,6
2.31,4,8,5
5.1,8,10,9
6.75,3,10,3
5.8,18,1,13
6.66,14,4,6
5.03,14,7,9
8.54,11,3,15
8.56,6,10,3
8.4,0,6,0
8.27,18,7,2
6.88,15,5,8
6.88,22,4,0
8.94,3,2,7
9.48,15,2,2
8.07,11,10,9
7.1,23,5,13
7.21,0,5,14
8.12,1,9,6
7.82,22,10,4
6.25,11,1,14
9.73,22,10,16
5.8,13,5,2
6.35,11,3,5
6.36,16,6,11
7.35,10,10,16
8.4,22,0,8
9.85,17,1,6
8.52,8,3,15
7.04,14,1,13
5.7,3,9,13
7.45,16,3,0
9.53,21,4,3
9.78,13,7,14
8.88,0,0,2
7.8,16,5,1
5.88,3,10,14
5.48,20,10,9
8.46,20,7,11
5.46,13,10,11
5.35,12,5,15
9.35,6,8,10
6.62,2,8,6
6.61,21,1,0
5.15,21,10,11
6.08,17,2,6
6.79,14,7,17
5.03,12,4,5
8.96,23,9,13
9.95,2,4,17
8.33,5,6,16
9.66,12,5,3
13.25,17,6,15
12.82,22,8,3
12.96,11,0,5
13.61,13,6,16
13.47,18,1,14
12.46,6,8,15
11.62,0,6,12
14.69,14,5,5
14.28,9,6,0
11.35,14,4,9
13.58,15,7,1
11.05,4,1,12
