volume,class_1,class_2,class_3,class_4
1.97,17,4,22,24
3.61,29,3,22,2
1.65,15,14,26,4
1.27,30,7,25,10
3.85,10,12,10,20
1.45,10,15,34,13
2.41,30,16,11,22
2.08,7,15,24,32
3.56,7,15,31,23
3.17,15,17,20,20
4.18,8,16,18,13
2.45,14,14,35,23
4.31,3,9,7,7
3.38,11,16,31,32
4.17,19,0,6,6
4.52,0,19,3,16
4.02,11,3,3,31
3.5,0,10,11,7
4.46,26,14,5,19
3.22,28,12,1,32
4.28,5,17,20,19
2.49,22,16,13,26
3.98,16,18,30,28
3.59,22,0,27,22
2.85,16,15,25,27
1.8,11,2,27,24
4.23,32,12,21,3
4.56,12,3,16,20
1.18,10,11,25,18
1.69,17,14,10,27
4.81,6,1,31,29
2.82,6,19,7,8
1.73,19,15,4,10
4.37,4,13,16,20
3.1,0,6,12,26
1.81,12,3,32,19
3.91,25,19,23,17
3.13,26,19,3,18
3.45,25,10,35,25
4.53,28,15,28,19
4.49,9,17,20,1
3.13,25,9,28,15
4.31,1,17,26,30
3.88,27,10,15,27
4.68,17,0,7,10
4.11,5,18,19,29
1.04,24,7,25,34
3.43,28,1,34,10
4.16,18,6,32,13
3.94,22,17,11,34
1.54,16,18,2,18
3.65,23,1,32,7
3.45,23,9,32,6
1.4,26,2,20,12
1.66,3,15,8,3
3.2,14,4,21,15
3.24,16,3,29,32
2.95,10,8,23,35
3.89,2,13,18,14
4.03,21,15,27,7
1.29,21,13,15,5
4.16,9,19,21,6
4.92,17,16,8,15
1.95,21,0,1,7
4.03,29,13,6,18
2.16,10,7,3,14
3.8,11,5,21,11
3.22,22,3,33,10
2.23,26,2,3,30
3.87,11,9,7,10
1.65,8,15,17,22
3.09,27,4,2,35
4.83,18,15,20,19
2.85,21,17,33,32
4.86,1,17,6,29
3.02,12,0,16,23
3.08,30,3,24,3
3.71,11,11,18,10
4.16,19,17,20,20
3.14,8,2,13,26
4.55,23,5,7,5
1.21,5,14,28,29
2.81,11,9,35,23
2.69,11,4,13,31
4.47,22,16,4,24
4.28,24,19,9,8
3.05,15,8,3,31
4.0,26,0,31,35
1.1,8,9,25,3
2.13,3,14,19,25
4.61,3,5,30,21
4.21,14,1,8,29
2.56,7,10,9,18
4.77,23,13,2,3
1.39,31,5,33,31
2.18,24,19,15,9
2.26,17,9,14,1
2.49,1,17,23,31
4.41,4,0,25,9
4.75,13,7,25,28
4.72,2,15,1,31
2.99,8,8,28,9
1.37,29,7,13,21
1.81,15,15,3,5
2.97,32,7,19,29
1.75,20,11,18,16
1.48,12,6,32,33
2.37,7,3,20,16
4.04,6,6,28,32
1.34,27,18,34,20
1.81,19,15,23,19
2.67,16,0,20,29
1.68,27,16,16,19
4.52,32,19,20,34
2.6,2,13,11,31
4.8,16,15,27,28
3.71,2,0,19,15
2.62,22,0,20,36
4.08,22,5,29,35
1.77,31,16,23,18
3.78,32,1,31,29
1.54,30,1,22,9
4.84,26,15,7,34
1.7,4,18,20,22
4.38,30,3,24,2
2.73,7,3,16,6
1.14,17,17,10,6
1.86,30,17,6,19
3.64,13,6,21,6
3.01,30,10,23,14
2.48,17,0,20,11
2.56,1,0,32,19
2.17,14,1,21,25
2.19,4,18,29,20
1.7,29,17,25,33
2.09,3,15,6,2
1.51,20,13,11,0
4.31,13,4,6,4
2.84,29,9,14,36
2.12,6,16,12,6
4.15,26,2,11,22
3.4,5,17,14,33
1.86,0,0,6,14
4.81,3,0,23,29
4.02,25,6,12,10
3.16,13,18,20,3
4.5,17,9,12,6
4.51,19,3,26,19
4.49,29,0,21,33
4.17,19,13,14,25
1.05,11,2,0,31
3.59,9,4,17,32
1.75,11,16,35,12
1.4,7,8,10,12
3.21,26,17,24,5
2.15,2,6,17,29
4.55,1,0,33,8
3.23,20,2,20,18
1.49,18,11,24,3
3.82,20,16,11,11
2.13,21,16,21,9
1.58,6,12,10,33
3.95,6,4,20,17
4.15,24,11,32,25
2.96,10,3,32,33
3.53,13,13,7,17
1.97,0,3,31,21
4.38,24,0,31,23
4.29,25,15,14,34
3.64,0,7,31,35
4.88,29,0,13,11
1.94,32,9,0,1
2.7,12,11,12,4
4.4,6,17,35,2
1.13,4,16,5,34
4.83,5,19,24,21
2.91,12,16,25,35
1.37,12,11,26,30
3.93,27,17,30,17
3.76,32,4,9,4
2.04,10,0,11,31
3.38,22,4,33,12
1.36,19,5,10,5
4.23,14,9,31,6
3.05,3,13,17,19
3.01,22,2,18,6
3.72,6,16,25,35
1.33,6,14,24,29
2.05,24,18,12,29
4.41,6,1,24,30
4.83,18,19,4,17
2.06,8,14,15,25
2.92,24,9,1,21
1.16,9,6,25,15
4.4,5,17,0,22
4.37,32,0,15,0
1.03,19,7,3,33
2.05,1,16,29,16
2.46,30,18,27,5
4.13,14,6,7,22
4.11,9,19,17,20
4.35,10,4,1,13
2.67,3,17,8,29
2.01,4,2,20,1
2.47,19,1,9,18
3.29,24,2,13,6
4.16,15,11,15,30
1.57,6,17,29,21
2.57,25,4,21,13
4.15,20,14,16,24
3.25,2,0,29,8
2.77,30,14,4,12
2.37,26,10,11,17
4.59,29,14,29,0
1.78,8,19,8,5
2.79,22,2,3,28
2.37,2,1,35,18
4.55,25,1,3,1
4.79,25,15,6,29
3.17,15,6,27,15
4.06,16,9,20,30
3.11,21,9,22,28
1.12,3,3,11,9
4.21,11,9,7,3
4.3,21,9,24,23
3.09,30,14,16,12
4.89,9,9,30,22
4.71,17,11,22,35
3.7,7,18,8,7
4.44,24,0,13,29
4.07,27,12,9,3
4.09,23,15,16,36
1.12,9,8,30,11
2.65,18,16,21,23
1.13,15,9,12,7
4.99,18,0,8,2
2.05,6,3,5,13
4.79,13,19,12,5
4.22,27,1,16,25
2.96,5,0,22,24
1.35,5,4,24,36
4.19,26,8,0,5
1.23,7,6,17,33
2.03,28,7,18,12
4.14,7,10,21,36
4.74,26,8,16,14
4.7,30,12,31,34
3.45,8,12,2,12
1.73,24,16,21,9
1.3,20,8,32,26
5.81,16,0,23,7
5.85,21,10,21,35
9.3,5,8,6,3
5.89,12,4,17,36
9.38,6,0,17,21
7.59,6,1,33,15
6.58,19,2,3,25
5.85,16,3,34,13
7.73,23,5,18,34
7.01,25,10,3,1
5.21,15,17,0,11
6.52,9,13,21,12
5.22,24,0,35,17
7.69,28,2,24,24
5.45,26,19,13,36
8.49,25,15,2,16
9.56,24,2,10,10
7.74,18,2,32,32
9.45,22,0,0,12
9.54,26,19,23,29
8.89,27,0,33,9
5.31,3,1,1,31
8.38,17,9,2,18
5.13,24,2,2,36
6.23,14,5,11,0
5.6,11,16,17,16
7.27,6,12,34,1
9.95,6,5,11,8
9.08,17,3,5,26
5.85,15,15,18,4
5.5,13,1,6,34
7.98,16,2,10,25
9.39,11,13,28,32
9.5,28,3,22,32
5.09,3,5,29,36
6.94,9,2,18,4
5.11,10,6,22,2
8.96,22,8,28,8
6.64,22,17,26,36
6.38,25,8,0,26
9.74,31,15,29,24
5.46,9,12,25,23
7.48,27,14,4,35
5.87,9,12,16,23
5.94,7,7,18,30
7.6,31,8,29,4
5.04,3,6,29,24
9.47,0,3,30,3
8.31,17,7,32,35
8.46,0,5,28,31
5.67,12,7,21,28
9.2,25,1,10,32
