volume,class_1,class_2
17,0,14
6,1,22
10,1,19
7,1,1
6,1,5
10,2,7
6,2,12
14,2,24
25,2,0
7,3,15
24,3,6
18,3,22
5,3,21
15,3,19
5,3,13
21,4,13
18,4,3
23,4,18
16,4,21
13,5,14
1,5,8
5,5,22
22,6,8
19,6,7
14,6,10
4,6,24
3,7,0
5,7,12
16,7,24
1,8,4
25,8,0
17,8,18
17,8,11
9,8,12
1,8,24
11,9,3
14,9,15
15,9,0
15,9,7
8,9,10
10,9,9
1,9,20
5,9,16
13,9,21
9,10,2
23,10,9
24,10,9
16,11,11
11,11,15
7,11,3
9,11,9
5,11,3
3,12,2
24,12,10
13,13,4
21,13,8
2,13,13
21,13,15
23,13,13
5,13,17
19,13,8
25,13,14
16,13,4
22,14,4
13,14,4
2,15,22
16,15,19
1,16,11
21,16,11
4,17,8
25,17,23
21,17,23
1,17,16
23,17,22
14,18,2
6,18,22
6,18,21
10,18,19
20,18,4
24,18,14
4,18,16
14,18,16
19,19,13
2,19,3
22,20,1
14,20,21
22,20,3
25,20,6
25,21,9
10,21,20
3,21,7
10,21,15
16,21,19
11,22,4
15,22,20
22,23,18
3,23,5
1,23,15
14,24,6
21,24,6
7,24,20
14,24,5
5,24,17
9,25,19
8,26,0
12,26,19
11,26,1
9,26,18
5,26,1
19,26,21
3,27,1
10,27,1
1,28,20
11,29,7
20,29,5
17,29,5
10,29,20
9,29,6
21,30,20
12,30,14
5,30,16
7,30,14
17,30,1
2,30,2
16,30,12
22,31,13
2,31,15
1,31,14
21,31,17
2,31,2
12,32,23
10,32,16
18,32,24
12,32,19
7,32,3
14,33,6
11,33,1
8,33,2
12,33,17
19,34,13
17,34,11
2,34,7
22,35,17
16,35,24
6,35,9
14,35,0
7,36,4
11,36,12
21,36,20
24,36,5
3,36,21
10,37,22
22,37,6
16,37,3
2,37,18
8,37,0
18,37,17
15,38,18
22,38,2
14,39,21
10,39,2
5,39,23
8,39,12
12,39,8
12,39,5
6,40,10
21,40,17
19,41,7
22,41,22
12,41,16
1,41,0
17,41,23
25,42,11
2,42,8
12,42,12
11,42,9
22,43,11
2,43,23
19,43,10
3,43,8
24,43,18
7,43,11
17,44,10
16,44,18
21,44,17
21,44,14
16,45,5
11,45,24
22,46,24
12,46,9
6,47,16
6,47,10
12,48,12
21,48,7
22,48,13
6,48,23
11,49,6
19,49,10
22,49,15
20,49,23
