volume,class_1,class_2,class_3,class_4
1.34,1,1,22,35
4.26,2,4,12,31
2.26,5,8,16,34
3.85,8,9,10,28
3.39,13,12,16,17
4.11,11,9,35,12
3.73,12,3,9,12
3.58,7,5,17,11
4.61,3,8,19,6
2.64,6,2,34,41
3.66,9,4,6,28
2.09,0,5,26,42
1.96,9,7,22,24
2.14,10,5,26,37
2.56,4,13,12,18
2.09,7,8,26,26
3.36,0,5,34,30
1.62,7,5,11,28
1.78,0,0,19,15
4.74,12,0,16,24
2.32,5,7,4,36
3.63,9,6,21,25
2.54,9,2,5,40
4.84,9,2,20,20
3.16,10,7,29,29
3.23,5,1,0,16
2.66,4,11,25,7
4.39,9,12,35,17
4.86,11,1,18,33
2.7,11,6,32,26
3.55,12,4,31,30
3.39,8,9,0,0
2.67,12,1,8,18
3.74,13,6,10,3
2.56,13,5,34,26
3.57,10,4,35,40
1.27,3,11,6,35
2.41,7,6,9,12
1.09,7,3,18,29
3.24,11,4,10,35
3.12,10,1,4,18
4.33,12,3,10,34
2.86,7,10,6,38
3.29,5,8,5,31
1.85,2,7,12,21
4.67,0,8,34,5
1.64,3,8,34,19
2.89,7,7,34,26
3.04,2,7,2,16
3.65,13,12,16,2
1.37,12,9,9,11
2.5,13,6,25,28
4.17,3,13,30,17
1.72,3,12,22,37
4.61,12,10,21,35
2.56,5,6,17,23
1.39,0,10,5,6
4.08,6,10,16,16
2.88,12,1,9,9
3.38,0,2,25,42
2.42,13,10,18,15
3.81,3,0,12,13
3.63,13,4,17,26
1.08,4,3,1,1
1.56,10,1,13,21
2.68,10,12,26,40
2.94,8,0,21,15
1.3,2,10,19,10
2.5,10,13,15,8
3.45,13,3,28,0
2.31,13,8,11,14
4.69,1,6,11,42
4.31,4,1,8,0
4.27,1,12,22,12
2.92,11,8,20,7
2.11,7,6,21,16
1.99,0,8,12,5
3.7,12,4,28,35
2.3,4,0,33,0
4.2,10,0,34,39
1.41,9,7,11,34
2.72,12,3,5,27
1.97,8,8,26,43
4.09,9,10,1,37
4.09,4,11,22,12
4.52,5,10,9,15
3.46,7,5,18,38
3.86,9,3,7,32
3.01,13,8,30,21
2.96,12,12,14,11
3.49,7,8,14,41
1.55,7,11,27,26
3.51,12,9,22,41
