volume,class_1,class_2,class_3,class_4
4.67,50,44,11,36
4.29,37,46,2,26
4.89,21,3,19,18
3.4,26,29,23,20
1.27,11,15,24,6
2.67,2,14,13,39
3.45,6,38,23,14
2.88,21,38,20,24
2.26,21,32,15,3
1.6,1,3,9,10
2.21,30,42,27,12
4.57,8,1,13,13
4.22,48,26,27,17
2.31,47,13,2,3
4.22,16,46,16,20
3.19,28,27,6,12
3.68,38,5,21,17
1.28,47,35,21,5
1.25,43,3,20,34
1.94,41,10,13,31
4.57,16,17,18,39
2.11,11,38,6,4
1.15,23,42,11,30
2.27,24,35,13,39
3.2,23,34,25,3
2.63,23,34,3,21
2.16,16,4,13,33
1.33,27,33,21,43
4.86,28,45,8,7
2.85,42,41,22,40
3.31,9,41,9,18
2.1,0,35,23,6
1.42,4,43,0,41
2.58,40,2,2,22
3.94,43,12,12,28
1.51,27,45,21,5
1.32,23,41,24,13
4.1,5,11,6,29
1.87,40,31,3,38
3.84,32,33,1,14
2.44,44,41,13,3
4.57,12,45,23,9
4.2,37,20,10,11
1.38,11,42,19,33
4.52,44,0,10,43
3.74,43,26,12,12
3.92,39,13,0,11
4.58,35,30,15,30
3.85,48,12,9,0
1.29,38,19,4,1
3.87,24,36,14,31
3.0,11,2,6,11
1.4,32,41,18,1
4.01,18,45,2,33
3.77,35,34,2,22
4.94,35,30,27,10
4.83,40,45,17,41
1.7,31,44,23,9
4.49,50,13,15,32
4.67,42,30,22,9
4.47,40,10,20,2
2.67,14,9,13,3
3.95,38,24,14,35
1.58,16,9,5,6
4.63,7,30,1,23
4.8,35,40,20,18
1.23,31,16,25,25
3.07,21,47,27,33
2.07,18,39,27,40
3.63,37,45,16,36
4.76,48,22,17,1
1.51,45,22,4,36
4.46,39,33,24,42
2.22,25,13,1,16
1.98,27,9,0,41
3.66,15,31,21,27
3.58,50,33,9,20
4.51,25,38,12,37
3.82,50,27,3,11
2.3,15,5,18,35
4.42,1,19,12,22
1.28,16,18,23,15
4.81,3,41,5,26
1.89,9,30,6,19
2.75,16,47,18,10
2.04,12,27,15,16
4.57,43,22,15,30
4.09,13,46,1,13
1.04,17,12,23,2
4.93,0,4,19,10
3.17,11,42,20,3
2.1,18,33,22,40
2.14,48,38,7,42
2.04,47,26,27,22
3.52,44,24,10,43
3.8,41,15,25,38
2.02,1,11,24,19
1.05,31,46,0,5
