volume,class_1,class_2,class_3,class_4,class_5
4.69,4,44,13,23,1
3.57,4,32,22,30,12
1.9,12,22,19,31,3
4.07,8,10,10,13,6
4.65,15,26,19,11,3
2.85,7,43,4,20,0
4.44,6,12,12,3,7
2.77,7,11,24,28,3
2.45,1,35,1,34,10
2.97,0,20,4,8,5
3.22,3,2,17,11,6
2.26,1,20,11,29,8
2.48,6,47,21,13,11
1.6,14,35,2,0,0
1.11,4,26,19,14,0
2.01,1,26,27,12,13
1.38,16,46,0,25,9
2.58,1,46,13,14,12
4.39,0,28,15,33,3
2.01,6,23,16,4,0
3.97,4,7,15,20,2
4.73,15,42,6,5,4
1.04,13,3,9,1,9
1.63,0,22,23,17,7
2.5,10,17,26,0,11
1.21,2,29,12,21,11
2.23,13,2,5,18,4
1.34,14,45,20,8,13
2.55,3,18,24,13,9
3.55,5,23,14,24,0
4.92,9,34,0,16,6
2.5,14,21,21,32,12
4.15,5,20,2,5,11
1.4,17,10,3,35,3
1.08,16,46,15,21,2
3.19,17,45,25,27,9
2.62,5,40,23,30,2
1.27,16,2,12,26,0
4.8,0,43,25,17,0
4.78,18,0,25,33,11
4.85,11,20,26,29,2
3.71,10,44,20,34,6
1.25,6,41,6,5,10
2.87,18,14,13,24,5
4.68,15,1,19,16,7
3.39,9,16,25,10,11
4.58,2,13,4,28,9
2.29,2,47,25,33,8
3.32,17,33,18,35,5
1.27,16,45,3,23,0
1.62,7,5,28,5,9
3.19,18,39,17,25,11
4.28,1,26,20,9,4
1.86,14,47,19,33,4
2.31,4,16,28,24,3
1.3,8,42,0,30,2
1.15,7,40,10,1,5
1.09,0,16,22,34,10
4.2,6,27,18,1,11
3.19,6,14,8,28,10
2.42,3,47,20,19,1
1.07,12,4,2,3,0
1.45,10,20,26,11,11
2.73,1,32,10,29,13
4.28,3,1,19,0,2
1.25,17,14,4,28,9
2.99,13,35,11,3,6
4.06,13,8,26,24,11
3.76,14,40,14,2,4
4.73,8,0,0,13,2
2.53,6,43,15,23,10
2.5,0,35,13,15,13
2.18,6,26,25,16,13
2.99,13,14,9,25,2
1.17,14,7,3,20,4
3.89,0,17,27,17,7
2.83,12,23,2,12,10
4.13,3,24,27,36,3
3.95,18,4,2,29,3
4.69,14,41,19,6,7
2.72,17,44,24,34,12
1.62,14,44,0,36,12
4.62,13,12,28,33,6
1.48,3,34,8,25,4
2.07,0,12,5,12,12
4.84,4,10,12,1,7
3.3,8,23,8,25,1
4.71,14,34,19,5,2
4.57,4,31,12,14,4
3.7,7,19,25,2,11
4.41,16,15,1,28,4
4.32,6,3,1,30,1
4.5,0,9,7,32,3
2.7,14,22,28,20,4
1.04,15,5,19,16,9
4.64,16,6,16,11,9
2.9,7,28,16,22,5
4.81,2,9,4,5,10
4.57,4,20,19,8,5
4.22,11,36,0,5,5
2.75,18,22,13,26,13
4.15,18,19,6,14,3
3.22,16,28,27,33,7
3.87,16,8,11,0,4
2.94,15,38,16,19,0
4.44,8,6,15,32,7
1.6,14,4,6,21,8
4.98,7,39,18,3,9
2.92,7,22,0,21,4
2.69,6,31,11,27,12
1.1,9,42,11,6,0
2.8,16,43,0,0,6
2.97,4,29,11,4,4
4.45,1,43,17,9,6
4.29,2,27,18,31,2
2.16,11,39,22,6,6
4.05,4,23,25,29,7
1.45,16,40,7,1,12
4.49,8,23,4,9,13
3.55,14,4,7,33,12
3.76,3,22,7,24,0
4.85,8,0,10,35,11
4.53,14,28,20,24,3
1.49,15,14,6,20,4
1.05,3,6,26,18,1
5.59,4,8,13,17,12
5.72,3,13,4,26,8
9.87,16,10,0,26,3
7.97,11,26,8,35,4
9.18,10,45,11,12,13
7.77,8,36,0,17,8
6.29,5,43,24,1,8
8.69,9,2,19,25,6
8.38,10,20,14,26,5
6.56,8,21,28,5,7
6.71,4,41,2,13,5
8.35,5,16,17,11,9
7.31,18,40,10,30,8
5.06,6,8,10,12,1
5.95,1,45,22,22,8
9.26,13,14,9,10,12
5.15,4,39,13,28,13
5.24,6,19,26,25,8
8.89,7,19,1,30,9
8.61,12,39,1,5,9
7.86,16,44,27,29,7
5.23,11,0,20,32,5
6.82,5,43,22,0,3
6.45,4,23,22,31,1
8.76,13,14,0,8,1
9.9,11,0,7,11,0
7.66,17,30,23,8,13
8.36,13,46,23,10,9
5.37,4,12,10,12,0
5.28,5,36,27,30,11
7.13,13,4,8,16,3
6.5,4,7,7,32,13
5.34,12,34,21,35,6
6.79,13,4,5,23,13
9.94,8,20,3,9,0
5.16,10,25,3,0,9
5.07,14,46,15,14,1
9.74,0,15,22,21,1
5.73,1,35,28,36,2
8.55,11,16,3,17,5
8.71,1,33,24,0,5
5.5,3,19,21,32,7
8.45,8,34,16,18,13
9.61,1,29,22,32,7
