volume,class_1,class_2
6,0,14
79,0,11
91,0,7
79,0,6
77,0,21
2,0,23
90,0,15
20,0,18
78,0,20
22,0,12
5,0,11
92,0,18
76,0,2
94,1,14
20,1,12
1,1,16
94,1,6
95,1,13
9,1,15
95,1,13
98,1,13
9,1,11
25,1,5
4,1,16
23,1,24
17,1,10
79,1,9
100,1,8
19,1,7
93,2,6
77,2,0
15,2,2
5,2,0
23,2,19
75,2,2
100,2,24
16,2,18
17,2,12
7,2,18
80,2,4
100,2,11
99,2,20
75,2,14
80,2,22
3,2,23
14,2,1
88,2,4
100,2,16
1,2,23
95,2,12
80,2,13
24,2,19
80,2,12
15,2,1
19,2,6
14,3,6
82,3,19
88,3,21
84,3,22
16,3,7
78,3,5
78,3,3
23,3,4
82,3,4
12,3,3
3,3,7
25,3,14
87,3,3
15,3,20
19,3,23
81,3,1
83,3,24
97,3,0
19,3,22
19,3,17
19,3,21
76,3,14
20,3,21
75,3,17
82,3,22
88,3,8
24,3,5
96,4,18
100,4,9
80,4,24
10,4,15
15,4,24
24,4,4
3,4,24
25,4,17
96,4,20
100,4,10
6,4,24
11,4,8
4,4,2
21,5,21
1,5,20
19,5,20
11,5,9
8,5,1
79,5,3
16,5,9
90,5,20
17,5,3
3,5,21
17,5,17
20,5,9
24,5,3
94,5,22
82,5,0
79,5,23
84,5,10
16,5,5
78,5,5
23,5,21
23,6,1
91,6,23
20,6,18
85,6,12
23,6,5
1,6,18
17,6,9
79,6,9
9,6,22
99,6,11
96,6,6
11,6,0
95,6,13
82,6,11
22,6,22
77,6,18
22,6,20
88,6,14
11,6,19
3,6,2
5,6,9
2,6,15
80,6,0
87,6,13
10,7,10
85,7,14
79,7,22
93,7,7
85,7,0
10,7,2
84,7,15
80,7,16
22,7,3
87,7,13
77,7,7
97,7,11
19,7,24
83,7,11
9,7,23
14,7,15
3,7,1
12,7,23
1,7,8
82,7,17
17,7,5
82,7,10
75,7,10
90,7,19
85,7,12
24,7,13
88,7,21
85,8,3
77,8,17
77,8,10
97,8,5
97,8,16
2,8,8
15,8,6
86,8,19
75,8,7
3,8,17
100,8,4
8,8,4
1,8,2
6,9,4
84,9,15
13,9,1
23,9,0
81,9,8
90,9,1
91,9,17
90,9,19
91,9,8
83,9,14
22,9,7
9,9,8
100,9,16
17,9,2
6,9,16
91,9,6
13,9,16
88,9,10
95,9,19
98,9,15
80,9,12
